,stage,_target_,data,Dataset,device_id,files,model,Model,name,scorers,accuracy,log_loss,predict_device,predict_end_time,predict_start_time,predict_time,predict_time_per_sample,train_device,train_end_time,train_start_time,train_time,train_time_per_sample,data.drop,data.name,data.target,data.sample.random_state,data.sample.stratify,data.sample.test_size,data.sample.train_size,files._target_,files.data_dir,files.data_file,files.data_type,files.directory,files.name,files.predictions_file,files.reports,files.score_dict_file,files.stage,model.library,model.data.drop,model.data.name,model.data.sample.random_state,model.data.sample.stratify,model.data.sample.test_size,model.data.sample.train_size,model.data.target,model.init.C,model.init.class_weight,model.init.gamma,model.init.kernel,Condensing Ratio,Metric,model.init.name,Symmetric,scorers.accuracy.direction,scorers.accuracy.name,scorers.log_loss.direction,scorers.log_loss.name,model_layers,Condensing Method,model.init.modified
01f91f1235399269cc251a0d04697ee3,train,deckard.base.experiment.Experiment,01f91f1235399269cc251a0d04697ee3,KDD NSL,cpu,01f91f1235399269cc251a0d04697ee3,01f91f1235399269cc251a0d04697ee3,k-SVC,01f91f1235399269cc251a0d04697ee3,01f91f1235399269cc251a0d04697ee3,0.5,17.269388197455342,cpu,1725634024.9996943,1725634022.9878414,2.11104844,0.0211104844,cpu,1725634022.9875436,1725634021.0530622,1.99329093,0.0199329093,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,6,True,100,100,deckard.base.files.FileConfig,data,0c056c8becabd33e7d45e15475c03694,.pkl,kdd_nsl,01f91f1235399269cc251a0d04697ee3,predictions.json,reports/gzip_svc/100/symmetry_false,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,6,True,100,100,label,12.022102092706666,balanced,auto,rbf,1,Levenshtein,gzip_classifier.GzipSVC,Asymmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random,Vanilla
569b9ca89bea0281eb9f7d74bfdb938c,train,deckard.base.experiment.Experiment,569b9ca89bea0281eb9f7d74bfdb938c,KDD NSL,cpu,569b9ca89bea0281eb9f7d74bfdb938c,569b9ca89bea0281eb9f7d74bfdb938c,k-SVC,569b9ca89bea0281eb9f7d74bfdb938c,569b9ca89bea0281eb9f7d74bfdb938c,0.99,0.3453957599234096,cpu,1725657032.9727583,1725656909.943431,130.92885769,1.3092885769,cpu,1725656909.941425,1725656735.2204213,185.33416949,0.6177805649666667,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,5,True,100,300,deckard.base.files.FileConfig,data,1f1ea874e3dc76e24674326402f9e015,.pkl,kdd_nsl,569b9ca89bea0281eb9f7d74bfdb938c,predictions.json,reports/gzip_svc/300/symmetry_true,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,5,True,100,300,label,95.96544503923828,balanced,scale,rbf,1,LZMA,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random,Vanilla
576dfc99e5a439766325309d17ce0063,train,deckard.base.experiment.Experiment,576dfc99e5a439766325309d17ce0063,KDD NSL,cpu,576dfc99e5a439766325309d17ce0063,576dfc99e5a439766325309d17ce0063,k-SVC,576dfc99e5a439766325309d17ce0063,576dfc99e5a439766325309d17ce0063,0.93,2.4177383355666544,cpu,1725655752.2147996,1725655745.462046,7.2037837,0.072037837,cpu,1725655745.461767,1725655735.6300735,10.48075248,0.0349358416,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,2,True,100,300,deckard.base.files.FileConfig,data,55fce281b8edcb0ce4f46331ee28e449,.pkl,kdd_nsl,576dfc99e5a439766325309d17ce0063,predictions.json,reports/gzip_svc/300/symmetry_true,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,2,True,100,300,label,209.7584713368503,balanced,scale,rbf,1,ZSTD,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random,Vanilla
581ab0e85eb0cd1d9c54cea3dcfb00db,train,deckard.base.experiment.Experiment,581ab0e85eb0cd1d9c54cea3dcfb00db,KDD NSL,cpu,581ab0e85eb0cd1d9c54cea3dcfb00db,581ab0e85eb0cd1d9c54cea3dcfb00db,k-SVC,581ab0e85eb0cd1d9c54cea3dcfb00db,581ab0e85eb0cd1d9c54cea3dcfb00db,0.99,0.3453957599234097,cpu,1725655926.8098817,1725655920.1939397,7.06301608,0.0706301608,cpu,1725655920.193778,1725655910.430236,10.44157878,0.0348052626,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,5,True,100,300,deckard.base.files.FileConfig,data,1f1ea874e3dc76e24674326402f9e015,.pkl,kdd_nsl,581ab0e85eb0cd1d9c54cea3dcfb00db,predictions.json,reports/gzip_svc/300/symmetry_true,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,5,True,100,300,label,132.4144064326403,balanced,scale,rbf,1,ZSTD,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random,Vanilla
5a35a26c28de89ba1abbb46e08d44082,train,deckard.base.experiment.Experiment,5a35a26c28de89ba1abbb46e08d44082,KDD NSL,cpu,5a35a26c28de89ba1abbb46e08d44082,5a35a26c28de89ba1abbb46e08d44082,k-SVC,5a35a26c28de89ba1abbb46e08d44082,5a35a26c28de89ba1abbb46e08d44082,0.96,1.3815670477450324,cpu,1725655727.7050204,1725655720.654399,7.66123164,0.0766123164,cpu,1725655720.6542108,1725655709.597998,12.05105877,0.0401701959,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,2,True,100,300,deckard.base.files.FileConfig,data,55fce281b8edcb0ce4f46331ee28e449,.pkl,kdd_nsl,5a35a26c28de89ba1abbb46e08d44082,predictions.json,reports/gzip_svc/300/symmetry_true,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,2,True,100,300,label,64.41564836625902,balanced,scale,rbf,1,GZIP,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random,Vanilla
5a72b8fa7deee67a54d768290ba2104b,train,deckard.base.experiment.Experiment,5a72b8fa7deee67a54d768290ba2104b,KDD NSL,cpu,5a72b8fa7deee67a54d768290ba2104b,5a72b8fa7deee67a54d768290ba2104b,k-SVC,5a72b8fa7deee67a54d768290ba2104b,5a72b8fa7deee67a54d768290ba2104b,0.99,0.3453957599234096,cpu,1725656130.9691987,1725656060.2804053,76.41574623,0.7641574623,cpu,1725656060.2799826,1725655953.5027854,114.95967669,0.3831989223,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,5,True,100,300,deckard.base.files.FileConfig,data,1f1ea874e3dc76e24674326402f9e015,.pkl,kdd_nsl,5a72b8fa7deee67a54d768290ba2104b,predictions.json,reports/gzip_svc/300/symmetry_true,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,5,True,100,300,label,94.78849409876304,balanced,scale,rbf,1,LZMA,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random,Vanilla
5c3dce911886d082482ea79706e57942,train,deckard.base.experiment.Experiment,5c3dce911886d082482ea79706e57942,KDD NSL,cpu,5c3dce911886d082482ea79706e57942,5c3dce911886d082482ea79706e57942,k-SVC,5c3dce911886d082482ea79706e57942,5c3dce911886d082482ea79706e57942,0.99,0.3453957599234096,cpu,1725656717.0069788,1725656596.2073166,128.09380397,1.2809380397,cpu,1725656596.2057269,1725656420.8815825,185.68331599,0.6189443866333333,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,5,True,100,300,deckard.base.files.FileConfig,data,1f1ea874e3dc76e24674326402f9e015,.pkl,kdd_nsl,5c3dce911886d082482ea79706e57942,predictions.json,reports/gzip_svc/300/symmetry_true,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,5,True,100,300,label,101.03964454357472,balanced,scale,rbf,1,LZMA,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random,Vanilla
5f98b96b777099f87d0a1a204d3c5552,train,deckard.base.experiment.Experiment,5f98b96b777099f87d0a1a204d3c5552,KDD NSL,cpu,5f98b96b777099f87d0a1a204d3c5552,5f98b96b777099f87d0a1a204d3c5552,k-SVC,5f98b96b777099f87d0a1a204d3c5552,5f98b96b777099f87d0a1a204d3c5552,0.93,2.4177383355666544,cpu,1725655798.039551,1725655791.762899,6.67114302,0.0667114302,cpu,1725655791.762717,1725655781.9842286,10.40612145,0.0346870715,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,2,True,100,300,deckard.base.files.FileConfig,data,55fce281b8edcb0ce4f46331ee28e449,.pkl,kdd_nsl,5f98b96b777099f87d0a1a204d3c5552,predictions.json,reports/gzip_svc/300/symmetry_true,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,2,True,100,300,label,317.83568954135103,balanced,scale,rbf,1,ZSTD,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random,Vanilla
617b2b4111abe57cda3f0aff38701364,train,deckard.base.experiment.Experiment,617b2b4111abe57cda3f0aff38701364,KDD NSL,cpu,617b2b4111abe57cda3f0aff38701364,617b2b4111abe57cda3f0aff38701364,k-SVC,617b2b4111abe57cda3f0aff38701364,617b2b4111abe57cda3f0aff38701364,0.99,0.3453957599234097,cpu,1725655926.998557,1725655920.334246,7.09510597,0.0709510597,cpu,1725655920.333985,1725655910.431123,10.54970906,0.0351656968666666,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,5,True,100,300,deckard.base.files.FileConfig,data,1f1ea874e3dc76e24674326402f9e015,.pkl,kdd_nsl,617b2b4111abe57cda3f0aff38701364,predictions.json,reports/gzip_svc/300/symmetry_true,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,5,True,100,300,label,122.52014950433863,balanced,scale,rbf,1,ZSTD,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random,Vanilla
617e039caf00ad4fe2fbcfd8cfddad05,train,deckard.base.experiment.Experiment,617e039caf00ad4fe2fbcfd8cfddad05,KDD NSL,cpu,617e039caf00ad4fe2fbcfd8cfddad05,617e039caf00ad4fe2fbcfd8cfddad05,k-SVC,617e039caf00ad4fe2fbcfd8cfddad05,617e039caf00ad4fe2fbcfd8cfddad05,0.5,17.269388197455342,cpu,1725655655.0354557,1725655649.8478484,5.29723006,0.0529723006,cpu,1725655649.8477192,1725655641.950482,8.13651945,0.0271217315,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,2,True,100,300,deckard.base.files.FileConfig,data,55fce281b8edcb0ce4f46331ee28e449,.pkl,kdd_nsl,617e039caf00ad4fe2fbcfd8cfddad05,predictions.json,reports/gzip_svc/300/symmetry_true,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,2,True,100,300,label,72.22702484405256,balanced,scale,rbf,1,Jaro,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random,Vanilla
61d078b5a44d959142c76d86ba619535,train,deckard.base.experiment.Experiment,61d078b5a44d959142c76d86ba619535,KDD NSL,cpu,61d078b5a44d959142c76d86ba619535,61d078b5a44d959142c76d86ba619535,k-SVC,61d078b5a44d959142c76d86ba619535,61d078b5a44d959142c76d86ba619535,0.5,17.269388197455342,cpu,1725655795.201698,1725655789.79465,5.55814056,0.0555814056,cpu,1725655789.7939773,1725655781.9844675,7.97460843,0.0265820281,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,2,True,100,300,deckard.base.files.FileConfig,data,55fce281b8edcb0ce4f46331ee28e449,.pkl,kdd_nsl,61d078b5a44d959142c76d86ba619535,predictions.json,reports/gzip_svc/300/symmetry_true,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,2,True,100,300,label,306.67085753867224,balanced,scale,rbf,1,Hamming,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random,Vanilla
6271d4da0991f47ecad402825a1d9e51,train,deckard.base.experiment.Experiment,6271d4da0991f47ecad402825a1d9e51,KDD NSL,cpu,6271d4da0991f47ecad402825a1d9e51,6271d4da0991f47ecad402825a1d9e51,k-SVC,6271d4da0991f47ecad402825a1d9e51,6271d4da0991f47ecad402825a1d9e51,0.99,0.3453957599234096,cpu,1725657042.399575,1725656924.342873,125.70996481,1.2570996481,cpu,1725656924.342102,1725656735.2351997,200.66037392,0.6688679130666667,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,5,True,100,300,deckard.base.files.FileConfig,data,1f1ea874e3dc76e24674326402f9e015,.pkl,kdd_nsl,6271d4da0991f47ecad402825a1d9e51,predictions.json,reports/gzip_svc/300/symmetry_true,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,5,True,100,300,label,71.89622448385012,balanced,scale,rbf,1,LZMA,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random,Vanilla
62a6ac2fd7634e0bf6e4d5ee5d72669e,train,deckard.base.experiment.Experiment,62a6ac2fd7634e0bf6e4d5ee5d72669e,KDD NSL,cpu,62a6ac2fd7634e0bf6e4d5ee5d72669e,62a6ac2fd7634e0bf6e4d5ee5d72669e,k-SVC,62a6ac2fd7634e0bf6e4d5ee5d72669e,62a6ac2fd7634e0bf6e4d5ee5d72669e,0.93,2.4177383355666544,cpu,1725655702.7945836,1725655696.1388316,7.0946296,0.070946296,cpu,1725655696.13855,1725655685.9750433,10.84938658,0.0361646219333333,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,2,True,100,300,deckard.base.files.FileConfig,data,55fce281b8edcb0ce4f46331ee28e449,.pkl,kdd_nsl,62a6ac2fd7634e0bf6e4d5ee5d72669e,predictions.json,reports/gzip_svc/300/symmetry_true,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,2,True,100,300,label,394.65766057524695,balanced,scale,rbf,1,ZSTD,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random,Vanilla
639be3f81ef1aa03e3fcba63e5e73975,train,deckard.base.experiment.Experiment,639be3f81ef1aa03e3fcba63e5e73975,KDD NSL,cpu,639be3f81ef1aa03e3fcba63e5e73975,639be3f81ef1aa03e3fcba63e5e73975,k-SVC,639be3f81ef1aa03e3fcba63e5e73975,639be3f81ef1aa03e3fcba63e5e73975,0.99,0.3453957599234096,cpu,1725657044.7427075,1725656926.9464989,125.19577581,1.2519577581,cpu,1725656926.945845,1725656735.23871,203.22974572,0.6774324857333334,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,5,True,100,300,deckard.base.files.FileConfig,data,1f1ea874e3dc76e24674326402f9e015,.pkl,kdd_nsl,639be3f81ef1aa03e3fcba63e5e73975,predictions.json,reports/gzip_svc/300/symmetry_true,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,5,True,100,300,label,112.55593837693291,balanced,scale,rbf,1,LZMA,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random,Vanilla
50b52d7d4da29658babe5873d9f0639b,train,deckard.base.experiment.Experiment,50b52d7d4da29658babe5873d9f0639b,KDD NSL,cpu,50b52d7d4da29658babe5873d9f0639b,50b52d7d4da29658babe5873d9f0639b,k-SVC,50b52d7d4da29658babe5873d9f0639b,50b52d7d4da29658babe5873d9f0639b,0.99,0.3453957599234096,cpu,1725656729.1297634,1725656613.1906378,123.46028158,1.2346028158,cpu,1725656613.189727,1725656420.9077878,203.4636189,0.678212063,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,5,True,100,300,deckard.base.files.FileConfig,data,1f1ea874e3dc76e24674326402f9e015,.pkl,kdd_nsl,50b52d7d4da29658babe5873d9f0639b,predictions.json,reports/gzip_svc/300/symmetry_true,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,5,True,100,300,label,59.20520428991258,balanced,scale,rbf,1,LZMA,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random,Vanilla
6a35ad793225adc5763547c6dff02cb5,train,deckard.base.experiment.Experiment,6a35ad793225adc5763547c6dff02cb5,KDD NSL,cpu,6a35ad793225adc5763547c6dff02cb5,6a35ad793225adc5763547c6dff02cb5,k-SVC,6a35ad793225adc5763547c6dff02cb5,6a35ad793225adc5763547c6dff02cb5,0.99,0.3453957599234096,cpu,1725656412.4420133,1725656306.115131,113.4031828,1.134031828,cpu,1725656306.1142435,1725656135.596449,181.00281694,0.6033427231333334,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,5,True,100,300,deckard.base.files.FileConfig,data,1f1ea874e3dc76e24674326402f9e015,.pkl,kdd_nsl,6a35ad793225adc5763547c6dff02cb5,predictions.json,reports/gzip_svc/300/symmetry_true,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,5,True,100,300,label,108.22398818714171,balanced,auto,rbf,1,LZMA,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random,Vanilla
6d37bf707fac586ccfc173da7beb0510,train,deckard.base.experiment.Experiment,6d37bf707fac586ccfc173da7beb0510,KDD NSL,cpu,6d37bf707fac586ccfc173da7beb0510,6d37bf707fac586ccfc173da7beb0510,k-SVC,6d37bf707fac586ccfc173da7beb0510,6d37bf707fac586ccfc173da7beb0510,0.99,0.3453957599234096,cpu,1725657360.681651,1725657239.7045977,128.43823917,1.2843823917,cpu,1725657239.7037835,1725657050.7161927,200.90279814,0.6696759938,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,5,True,100,300,deckard.base.files.FileConfig,data,1f1ea874e3dc76e24674326402f9e015,.pkl,kdd_nsl,6d37bf707fac586ccfc173da7beb0510,predictions.json,reports/gzip_svc/300/symmetry_true,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,5,True,100,300,label,54.422753605287575,balanced,scale,rbf,1,LZMA,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random,Vanilla
6e38cb3b50cd7380a63610a9b18f314e,train,deckard.base.experiment.Experiment,6e38cb3b50cd7380a63610a9b18f314e,KDD NSL,cpu,6e38cb3b50cd7380a63610a9b18f314e,6e38cb3b50cd7380a63610a9b18f314e,k-SVC,6e38cb3b50cd7380a63610a9b18f314e,6e38cb3b50cd7380a63610a9b18f314e,0.5,17.269388197455342,cpu,1725655677.4819973,1725655671.7660427,5.94714497,0.0594714497,cpu,1725655671.7650557,1725655664.1357417,7.7768261,0.0259227536666666,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,2,True,100,300,deckard.base.files.FileConfig,data,55fce281b8edcb0ce4f46331ee28e449,.pkl,kdd_nsl,6e38cb3b50cd7380a63610a9b18f314e,predictions.json,reports/gzip_svc/300/symmetry_true,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,2,True,100,300,label,109.47365169684537,balanced,scale,rbf,1,Ratio,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random,Vanilla
719a071bf5f045a9ece436b4bda47a9e,train,deckard.base.experiment.Experiment,719a071bf5f045a9ece436b4bda47a9e,KDD NSL,cpu,719a071bf5f045a9ece436b4bda47a9e,719a071bf5f045a9ece436b4bda47a9e,k-SVC,719a071bf5f045a9ece436b4bda47a9e,719a071bf5f045a9ece436b4bda47a9e,0.93,2.4177383355666544,cpu,1725655798.327395,1725655791.8228047,6.96502616,0.0696502616,cpu,1725655791.8224792,1725655781.9842556,10.50259446,0.0350086482,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,2,True,100,300,deckard.base.files.FileConfig,data,55fce281b8edcb0ce4f46331ee28e449,.pkl,kdd_nsl,719a071bf5f045a9ece436b4bda47a9e,predictions.json,reports/gzip_svc/300/symmetry_true,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,2,True,100,300,label,60.55732885197912,balanced,scale,rbf,1,ZSTD,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random,Vanilla
732740507b1c633a2e3b9a142a4b5166,train,deckard.base.experiment.Experiment,732740507b1c633a2e3b9a142a4b5166,KDD NSL,cpu,732740507b1c633a2e3b9a142a4b5166,732740507b1c633a2e3b9a142a4b5166,k-SVC,732740507b1c633a2e3b9a142a4b5166,732740507b1c633a2e3b9a142a4b5166,0.93,2.4177383355666544,cpu,1725655775.292516,1725655768.5792894,7.18953769,0.0718953769,cpu,1725655768.579101,1725655758.8386226,10.36912564,0.0345637521333333,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,2,True,100,300,deckard.base.files.FileConfig,data,55fce281b8edcb0ce4f46331ee28e449,.pkl,kdd_nsl,732740507b1c633a2e3b9a142a4b5166,predictions.json,reports/gzip_svc/300/symmetry_true,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,2,True,100,300,label,115.48284287541604,balanced,scale,rbf,1,ZSTD,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random,Vanilla
74280c9883c5d7275bb1c0cd5659fa93,train,deckard.base.experiment.Experiment,74280c9883c5d7275bb1c0cd5659fa93,KDD NSL,cpu,74280c9883c5d7275bb1c0cd5659fa93,74280c9883c5d7275bb1c0cd5659fa93,k-SVC,74280c9883c5d7275bb1c0cd5659fa93,74280c9883c5d7275bb1c0cd5659fa93,0.93,2.4177383355666544,cpu,1725655751.9174182,1725655745.2928455,7.06321398,0.0706321398,cpu,1725655745.2927113,1725655735.5335083,10.41806604,0.0347268868,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,2,True,100,300,deckard.base.files.FileConfig,data,55fce281b8edcb0ce4f46331ee28e449,.pkl,kdd_nsl,74280c9883c5d7275bb1c0cd5659fa93,predictions.json,reports/gzip_svc/300/symmetry_true,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,2,True,100,300,label,196.53877010157836,balanced,scale,rbf,1,ZSTD,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random,Vanilla
76adc36461ad28e5338eaa21e392d926,train,deckard.base.experiment.Experiment,76adc36461ad28e5338eaa21e392d926,KDD NSL,cpu,76adc36461ad28e5338eaa21e392d926,76adc36461ad28e5338eaa21e392d926,k-SVC,76adc36461ad28e5338eaa21e392d926,76adc36461ad28e5338eaa21e392d926,0.93,2.4177383355666544,cpu,1725655774.7721446,1725655768.2576916,6.94473131,0.0694473131,cpu,1725655768.2574034,1725655758.844508,10.01890881,0.0333963627,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,2,True,100,300,deckard.base.files.FileConfig,data,55fce281b8edcb0ce4f46331ee28e449,.pkl,kdd_nsl,76adc36461ad28e5338eaa21e392d926,predictions.json,reports/gzip_svc/300/symmetry_true,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,2,True,100,300,label,144.85665357683436,balanced,scale,rbf,1,ZSTD,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random,Vanilla
77316f8e0ad99ff046eb4922db03174d,train,deckard.base.experiment.Experiment,77316f8e0ad99ff046eb4922db03174d,KDD NSL,cpu,77316f8e0ad99ff046eb4922db03174d,77316f8e0ad99ff046eb4922db03174d,k-SVC,77316f8e0ad99ff046eb4922db03174d,77316f8e0ad99ff046eb4922db03174d,0.99,0.3453957599234096,cpu,1725656409.2495873,1725656302.4708643,113.64276892,1.1364276892,cpu,1725656302.4702072,1725656135.6312778,177.65019713,0.5921673237666667,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,5,True,100,300,deckard.base.files.FileConfig,data,1f1ea874e3dc76e24674326402f9e015,.pkl,kdd_nsl,77316f8e0ad99ff046eb4922db03174d,predictions.json,reports/gzip_svc/300/symmetry_true,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,5,True,100,300,label,93.9462739614896,balanced,scale,rbf,1,LZMA,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random,Vanilla
78026d255235e8423c85103cefd3398a,train,deckard.base.experiment.Experiment,78026d255235e8423c85103cefd3398a,KDD NSL,cpu,78026d255235e8423c85103cefd3398a,78026d255235e8423c85103cefd3398a,k-SVC,78026d255235e8423c85103cefd3398a,78026d255235e8423c85103cefd3398a,0.99,0.3453957599234096,cpu,1725657358.133934,1725657238.0656729,127.45876541,1.2745876541,cpu,1725657238.064955,1725657050.7348566,198.66915338,0.6622305112666667,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,5,True,100,300,deckard.base.files.FileConfig,data,1f1ea874e3dc76e24674326402f9e015,.pkl,kdd_nsl,78026d255235e8423c85103cefd3398a,predictions.json,reports/gzip_svc/300/symmetry_true,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,5,True,100,300,label,55.64319780642593,balanced,scale,rbf,1,LZMA,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random,Vanilla
7ad2dbdc76d9a218112fe709e5225cf1,train,deckard.base.experiment.Experiment,7ad2dbdc76d9a218112fe709e5225cf1,KDD NSL,cpu,7ad2dbdc76d9a218112fe709e5225cf1,7ad2dbdc76d9a218112fe709e5225cf1,k-SVC,7ad2dbdc76d9a218112fe709e5225cf1,7ad2dbdc76d9a218112fe709e5225cf1,0.94,2.072334579668944,cpu,1725655727.5207956,1725655720.3132217,7.85726734,0.0785726734,cpu,1725655720.3129275,1725655709.598189,11.66363167,0.0388787722333333,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,10,True,100,300,deckard.base.files.FileConfig,data,b2f1d38375d55b87c546a96d17e6bbf4,.pkl,kdd_nsl,7ad2dbdc76d9a218112fe709e5225cf1,predictions.json,reports/gzip_svc/300/symmetry_true,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,10,True,100,300,label,143.70845800433392,balanced,scale,rbf,1,GZIP,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random,Vanilla
