,Unnamed: 0,stage,_target_,data,dataset,device_id,files,model,model_name,name,scorers,accuracy,log_loss,predict_device,predict_end_time,predict_start_time,predict_time,predict_time_per_sample,train_device,train_end_time,train_start_time,train_time,train_time_per_sample,predictions,exception,data._target_,data.name,data.target,data.sample.random_state,data.sample.shuffle,data.sample.stratify,data.sample.test_size,data.sample.train_size,files._target_,files.data_type,files.directory,files.name,files.predictions_file,files.reports,files.score_dict_file,files.stage,model._target_,model.library,model.art._target_,model.art.initialize.nb_classes,model.art.library,model.data._target_,model.data.name,model.data.sample.random_state,model.data.sample.shuffle,model.data.sample.stratify,model.data.sample.test_size,model.data.sample.train_size,model.data.target,model.init.C,model.init._target_,model.init.class_weight,model.init.gamma,model.init.kernel,model.init.m,model.init.metric,model.init.name,model.init.precompute,model.init.symmetric,scorers._target_,scorers.accuracy._target_,scorers.accuracy.direction,scorers.accuracy.name,scorers.log_loss._target_,scorers.log_loss.direction,scorers.log_loss.name,model_layers
0,0098f0d7118872ebed9744a19ffffd05,train,deckard.base.experiment.Experiment,0098f0d7118872ebed9744a19ffffd05,truthseeker,cpu,0098f0d7118872ebed9744a19ffffd05,0098f0d7118872ebed9744a19ffffd05,GzipSVC,0098f0d7118872ebed9744a19ffffd05,0098f0d7118872ebed9744a19ffffd05,0.03,33.502613105773925,cpu,1709316884.4049263,1709316875.9444337,9.202313482,0.09202313482,cpu,1709316875.9439082,1709316867.093298,9.246319435,0.09246319435,truthseeker/reports/gzip_svc/100-0/train/0098f0d7118872ebed9744a19ffffd05/predictions.json,,deckard.base.data.Data,raw_data/truthseeker.csv,BotScoreBinary,0,True,True,100,100,deckard.base.files.FileConfig,.csv,truthseeker,0098f0d7118872ebed9744a19ffffd05,predictions.json,reports/gzip_svc/100-0,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,raw_data/truthseeker.csv,0,True,True,100,100,BotScoreBinary,10.0,deckard.base.model.ModelInitializer,balanced,scale,rbf,-1,Jaro,gzip_classifier.GzipSVC,True,Symmetric,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipSVC
1,03a5c4c0b4d61da6896a07f3fbeca1d1,train,deckard.base.experiment.Experiment,03a5c4c0b4d61da6896a07f3fbeca1d1,truthseeker,cpu,03a5c4c0b4d61da6896a07f3fbeca1d1,03a5c4c0b4d61da6896a07f3fbeca1d1,GzipSVC,03a5c4c0b4d61da6896a07f3fbeca1d1,03a5c4c0b4d61da6896a07f3fbeca1d1,0.97,1.0361632919311523,cpu,1709317003.5337093,1709316994.3513684,10.01051923,0.1001051923,cpu,1709316994.3511574,1709316985.9067063,9.220574055,0.09220574055,truthseeker/reports/gzip_svc/100-0/train/03a5c4c0b4d61da6896a07f3fbeca1d1/predictions.json,,deckard.base.data.Data,raw_data/truthseeker.csv,BotScoreBinary,0,True,True,100,100,deckard.base.files.FileConfig,.csv,truthseeker,03a5c4c0b4d61da6896a07f3fbeca1d1,predictions.json,reports/gzip_svc/100-0,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,raw_data/truthseeker.csv,0,True,True,100,100,BotScoreBinary,0.01,deckard.base.model.ModelInitializer,,auto,rbf,-1,Jaro-Winkler,gzip_classifier.GzipSVC,True,Asymmetric,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipSVC
2,03e60b270e018891f105e5ed980c1e92,train,deckard.base.experiment.Experiment,03e60b270e018891f105e5ed980c1e92,truthseeker,cpu,03e60b270e018891f105e5ed980c1e92,03e60b270e018891f105e5ed980c1e92,GzipSVC,03e60b270e018891f105e5ed980c1e92,03e60b270e018891f105e5ed980c1e92,0.39,21.068653602600097,cpu,1709316855.0242145,1709316846.2109473,9.515138836,0.09515138836,cpu,1709316846.2107298,1709316837.5134263,9.390990174,0.09390990174,truthseeker/reports/gzip_svc/100-0/train/03e60b270e018891f105e5ed980c1e92/predictions.json,,deckard.base.data.Data,raw_data/truthseeker.csv,BotScoreBinary,0,True,True,100,100,deckard.base.files.FileConfig,.csv,truthseeker,03e60b270e018891f105e5ed980c1e92,predictions.json,reports/gzip_svc/100-0,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,raw_data/truthseeker.csv,0,True,True,100,100,BotScoreBinary,100.0,deckard.base.model.ModelInitializer,balanced,auto,precomputed,-1,Hamming,gzip_classifier.GzipSVC,True,Asymmetric,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipSVC
3,076edd508ec1a7415525a04c77a5b47f,train,deckard.base.experiment.Experiment,076edd508ec1a7415525a04c77a5b47f,truthseeker,cpu,076edd508ec1a7415525a04c77a5b47f,076edd508ec1a7415525a04c77a5b47f,GzipSVC,076edd508ec1a7415525a04c77a5b47f,076edd508ec1a7415525a04c77a5b47f,0.97,1.0361632919311523,cpu,1709316854.952019,1709316846.296619,9.421663992,0.09421663992,cpu,1709316846.2964275,1709316837.5241115,9.550267733,0.09550267733,truthseeker/reports/gzip_svc/100-0/train/076edd508ec1a7415525a04c77a5b47f/predictions.json,,deckard.base.data.Data,raw_data/truthseeker.csv,BotScoreBinary,0,True,True,100,100,deckard.base.files.FileConfig,.csv,truthseeker,076edd508ec1a7415525a04c77a5b47f,predictions.json,reports/gzip_svc/100-0,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,raw_data/truthseeker.csv,0,True,True,100,100,BotScoreBinary,0.01,deckard.base.model.ModelInitializer,balanced,auto,rbf,-1,Jaro-Winkler,gzip_classifier.GzipSVC,True,Asymmetric,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipSVC
4,09e590f2509279fcb07fdbb93e8733a0,train,deckard.base.experiment.Experiment,09e590f2509279fcb07fdbb93e8733a0,truthseeker,cpu,09e590f2509279fcb07fdbb93e8733a0,09e590f2509279fcb07fdbb93e8733a0,GzipSVC,09e590f2509279fcb07fdbb93e8733a0,09e590f2509279fcb07fdbb93e8733a0,0.97,1.0361632919311523,cpu,1709317003.7529497,1709316994.7411463,9.795851436,0.09795851436,cpu,1709316994.740884,1709316985.9427056,9.526322216,0.09526322216,truthseeker/reports/gzip_svc/100-0/train/09e590f2509279fcb07fdbb93e8733a0/predictions.json,,deckard.base.data.Data,raw_data/truthseeker.csv,BotScoreBinary,0,True,True,100,100,deckard.base.files.FileConfig,.csv,truthseeker,09e590f2509279fcb07fdbb93e8733a0,predictions.json,reports/gzip_svc/100-0,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,raw_data/truthseeker.csv,0,True,True,100,100,BotScoreBinary,1.0,deckard.base.model.ModelInitializer,balanced,scale,rbf,-1,Ratio,gzip_classifier.GzipSVC,True,Asymmetric,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipSVC
5,0d6dae0c5db7f89d4a1518a1729dd2e7,train,deckard.base.experiment.Experiment,0d6dae0c5db7f89d4a1518a1729dd2e7,truthseeker,cpu,0d6dae0c5db7f89d4a1518a1729dd2e7,0d6dae0c5db7f89d4a1518a1729dd2e7,GzipSVC,0d6dae0c5db7f89d4a1518a1729dd2e7,0d6dae0c5db7f89d4a1518a1729dd2e7,0.97,1.0361632919311523,cpu,1709317031.5260432,1709317011.746443,20.096155572,0.20096155572,cpu,1709317011.7462175,1709316986.059857,26.085242479,0.26085242479,truthseeker/reports/gzip_svc/100-0/train/0d6dae0c5db7f89d4a1518a1729dd2e7/predictions.json,,deckard.base.data.Data,raw_data/truthseeker.csv,BotScoreBinary,0,True,True,100,100,deckard.base.files.FileConfig,.csv,truthseeker,0d6dae0c5db7f89d4a1518a1729dd2e7,predictions.json,reports/gzip_svc/100-0,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,raw_data/truthseeker.csv,0,True,True,100,100,BotScoreBinary,10.0,deckard.base.model.ModelInitializer,,auto,precomputed,-1,SeqRatio,gzip_classifier.GzipSVC,True,Asymmetric,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipSVC
6,12ee8c7a13996adc44996040bf22c3a0,train,deckard.base.experiment.Experiment,12ee8c7a13996adc44996040bf22c3a0,truthseeker,cpu,12ee8c7a13996adc44996040bf22c3a0,12ee8c7a13996adc44996040bf22c3a0,GzipSVC,12ee8c7a13996adc44996040bf22c3a0,12ee8c7a13996adc44996040bf22c3a0,0.97,1.0361632919311523,cpu,1709316884.7317865,1709316876.4193418,9.000447408,0.09000447408,cpu,1709316876.419189,1709316867.109193,9.942731704,0.09942731704,truthseeker/reports/gzip_svc/100-0/train/12ee8c7a13996adc44996040bf22c3a0/predictions.json,,deckard.base.data.Data,raw_data/truthseeker.csv,BotScoreBinary,0,True,True,100,100,deckard.base.files.FileConfig,.csv,truthseeker,12ee8c7a13996adc44996040bf22c3a0,predictions.json,reports/gzip_svc/100-0,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,raw_data/truthseeker.csv,0,True,True,100,100,BotScoreBinary,1.0,deckard.base.model.ModelInitializer,,auto,rbf,-1,Pickle,gzip_classifier.GzipSVC,True,Asymmetric,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipSVC
7,13f80947a055678d4e8195d685c7da73,train,deckard.base.experiment.Experiment,13f80947a055678d4e8195d685c7da73,truthseeker,cpu,13f80947a055678d4e8195d685c7da73,13f80947a055678d4e8195d685c7da73,GzipSVC,13f80947a055678d4e8195d685c7da73,13f80947a055678d4e8195d685c7da73,0.03,33.502613105773925,cpu,1709316749.0908697,1709316739.775201,10.896560613,0.10896560613,cpu,1709316739.7749307,1709316729.9255595,11.662985909,0.11662985909,truthseeker/reports/gzip_svc/100-0/train/13f80947a055678d4e8195d685c7da73/predictions.json,,deckard.base.data.Data,raw_data/truthseeker.csv,BotScoreBinary,0,True,True,100,100,deckard.base.files.FileConfig,.csv,truthseeker,13f80947a055678d4e8195d685c7da73,predictions.json,reports/gzip_svc/100-0,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,raw_data/truthseeker.csv,0,True,True,100,100,BotScoreBinary,1.0,deckard.base.model.ModelInitializer,balanced,auto,precomputed,-1,BZ2,gzip_classifier.GzipSVC,True,Asymmetric,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipSVC
8,140cf0a4216fc1a189c721c48b07a242,train,deckard.base.experiment.Experiment,140cf0a4216fc1a189c721c48b07a242,truthseeker,cpu,140cf0a4216fc1a189c721c48b07a242,140cf0a4216fc1a189c721c48b07a242,GzipSVC,140cf0a4216fc1a189c721c48b07a242,140cf0a4216fc1a189c721c48b07a242,0.97,1.0361632919311523,cpu,1709316941.576485,1709316931.18158,11.20277653,0.1120277653,cpu,1709316931.1813457,1709316921.018325,10.953016698,0.10953016698,truthseeker/reports/gzip_svc/100-0/train/140cf0a4216fc1a189c721c48b07a242/predictions.json,,deckard.base.data.Data,raw_data/truthseeker.csv,BotScoreBinary,0,True,True,100,100,deckard.base.files.FileConfig,.csv,truthseeker,140cf0a4216fc1a189c721c48b07a242,predictions.json,reports/gzip_svc/100-0,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,raw_data/truthseeker.csv,0,True,True,100,100,BotScoreBinary,0.1,deckard.base.model.ModelInitializer,balanced,auto,rbf,-1,Pickle,gzip_classifier.GzipSVC,True,Asymmetric,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipSVC
9,14f7fc4dda8fbfcae42e36cfc6d49863,train,deckard.base.experiment.Experiment,14f7fc4dda8fbfcae42e36cfc6d49863,truthseeker,cpu,14f7fc4dda8fbfcae42e36cfc6d49863,14f7fc4dda8fbfcae42e36cfc6d49863,GzipSVC,14f7fc4dda8fbfcae42e36cfc6d49863,14f7fc4dda8fbfcae42e36cfc6d49863,0.97,1.0361632919311523,cpu,1709317006.0927577,1709316996.2711186,11.498920067,0.11498920067,cpu,1709316996.2709315,1709316986.147511,11.996952009,0.11996952009,truthseeker/reports/gzip_svc/100-0/train/14f7fc4dda8fbfcae42e36cfc6d49863/predictions.json,,deckard.base.data.Data,raw_data/truthseeker.csv,BotScoreBinary,0,True,True,100,100,deckard.base.files.FileConfig,.csv,truthseeker,14f7fc4dda8fbfcae42e36cfc6d49863,predictions.json,reports/gzip_svc/100-0,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,raw_data/truthseeker.csv,0,True,True,100,100,BotScoreBinary,0.1,deckard.base.model.ModelInitializer,,auto,precomputed,-1,BZ2,gzip_classifier.GzipSVC,True,Asymmetric,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipSVC
10,175ab9c6290f4aed9ceefff8e1d436a2,train,deckard.base.experiment.Experiment,175ab9c6290f4aed9ceefff8e1d436a2,truthseeker,cpu,175ab9c6290f4aed9ceefff8e1d436a2,175ab9c6290f4aed9ceefff8e1d436a2,GzipSVC,175ab9c6290f4aed9ceefff8e1d436a2,175ab9c6290f4aed9ceefff8e1d436a2,0.97,1.0361632919311523,cpu,1709316802.060191,1709316795.117148,7.520912725,0.07520912725,cpu,1709316795.1169686,1709316786.267911,9.354938564,0.09354938564,truthseeker/reports/gzip_svc/100-0/train/175ab9c6290f4aed9ceefff8e1d436a2/predictions.json,,deckard.base.data.Data,raw_data/truthseeker.csv,BotScoreBinary,0,True,True,100,100,deckard.base.files.FileConfig,.csv,truthseeker,175ab9c6290f4aed9ceefff8e1d436a2,predictions.json,reports/gzip_svc/100-0,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,raw_data/truthseeker.csv,0,True,True,100,100,BotScoreBinary,10.0,deckard.base.model.ModelInitializer,,auto,rbf,-1,Jaro-Winkler,gzip_classifier.GzipSVC,True,Symmetric,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipSVC
11,19a68df00757b9f1f5a9a24ff63cdac5,train,deckard.base.experiment.Experiment,19a68df00757b9f1f5a9a24ff63cdac5,truthseeker,cpu,19a68df00757b9f1f5a9a24ff63cdac5,19a68df00757b9f1f5a9a24ff63cdac5,GzipSVC,19a68df00757b9f1f5a9a24ff63cdac5,19a68df00757b9f1f5a9a24ff63cdac5,0.97,1.0361632919311523,cpu,1709317008.9013135,1709317001.0651517,8.269595507,0.08269595507,cpu,1709317001.0648422,1709316991.709597,10.124876386,0.10124876386,truthseeker/reports/gzip_svc/100-0/train/19a68df00757b9f1f5a9a24ff63cdac5/predictions.json,,deckard.base.data.Data,raw_data/truthseeker.csv,BotScoreBinary,0,True,True,100,100,deckard.base.files.FileConfig,.csv,truthseeker,19a68df00757b9f1f5a9a24ff63cdac5,predictions.json,reports/gzip_svc/100-0,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,raw_data/truthseeker.csv,0,True,True,100,100,BotScoreBinary,1.0,deckard.base.model.ModelInitializer,,scale,precomputed,-1,Gzip,gzip_classifier.GzipSVC,True,Symmetric,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipSVC
12,19d75b5c4fbb2d127d5d5577068a0f55,train,deckard.base.experiment.Experiment,19d75b5c4fbb2d127d5d5577068a0f55,truthseeker,cpu,19d75b5c4fbb2d127d5d5577068a0f55,19d75b5c4fbb2d127d5d5577068a0f55,GzipSVC,19d75b5c4fbb2d127d5d5577068a0f55,19d75b5c4fbb2d127d5d5577068a0f55,0.39,21.068653602600097,cpu,1709316640.7993853,1709316633.17706,8.210499722,0.08210499722,cpu,1709316633.1769452,1709316625.4521525,8.335188725,0.08335188725,truthseeker/reports/gzip_svc/100-0/train/19d75b5c4fbb2d127d5d5577068a0f55/predictions.json,,deckard.base.data.Data,raw_data/truthseeker.csv,BotScoreBinary,0,True,True,100,100,deckard.base.files.FileConfig,.csv,truthseeker,19d75b5c4fbb2d127d5d5577068a0f55,predictions.json,reports/gzip_svc/100-0,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,raw_data/truthseeker.csv,0,True,True,100,100,BotScoreBinary,0.1,deckard.base.model.ModelInitializer,balanced,auto,precomputed,-1,Hamming,gzip_classifier.GzipSVC,True,Asymmetric,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipSVC
13,19ea5177eedf6f685b91ca5a162968b6,train,deckard.base.experiment.Experiment,19ea5177eedf6f685b91ca5a162968b6,truthseeker,cpu,19ea5177eedf6f685b91ca5a162968b6,19ea5177eedf6f685b91ca5a162968b6,GzipSVC,19ea5177eedf6f685b91ca5a162968b6,19ea5177eedf6f685b91ca5a162968b6,0.95,1.726938819885254,cpu,1709316854.8774855,1709316846.134461,9.499500987,0.09499500987,cpu,1709316846.134063,1709316837.5453768,9.315383608,0.09315383608,truthseeker/reports/gzip_svc/100-0/train/19ea5177eedf6f685b91ca5a162968b6/predictions.json,,deckard.base.data.Data,raw_data/truthseeker.csv,BotScoreBinary,0,True,True,100,100,deckard.base.files.FileConfig,.csv,truthseeker,19ea5177eedf6f685b91ca5a162968b6,predictions.json,reports/gzip_svc/100-0,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,raw_data/truthseeker.csv,0,True,True,100,100,BotScoreBinary,10.0,deckard.base.model.ModelInitializer,,scale,precomputed,-1,Jaro-Winkler,gzip_classifier.GzipSVC,True,Asymmetric,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipSVC
14,1ad347c646af4abd6d27ab62c8b8c4c7,train,deckard.base.experiment.Experiment,1ad347c646af4abd6d27ab62c8b8c4c7,truthseeker,cpu,1ad347c646af4abd6d27ab62c8b8c4c7,1ad347c646af4abd6d27ab62c8b8c4c7,GzipSVC,1ad347c646af4abd6d27ab62c8b8c4c7,1ad347c646af4abd6d27ab62c8b8c4c7,0.97,1.0361632919311523,cpu,1709316768.2330773,1709316750.9420135,18.81477838,0.1881477838,cpu,1709316750.9418693,1709316729.7622356,22.447919319,0.22447919319,truthseeker/reports/gzip_svc/100-0/train/1ad347c646af4abd6d27ab62c8b8c4c7/predictions.json,,deckard.base.data.Data,raw_data/truthseeker.csv,BotScoreBinary,0,True,True,100,100,deckard.base.files.FileConfig,.csv,truthseeker,1ad347c646af4abd6d27ab62c8b8c4c7,predictions.json,reports/gzip_svc/100-0,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,raw_data/truthseeker.csv,0,True,True,100,100,BotScoreBinary,100.0,deckard.base.model.ModelInitializer,,scale,rbf,-1,Lzma,gzip_classifier.GzipSVC,True,Symmetric,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipSVC
15,1d75deda1e8dedc12d2ff7d6bc21efa3,train,deckard.base.experiment.Experiment,1d75deda1e8dedc12d2ff7d6bc21efa3,truthseeker,cpu,1d75deda1e8dedc12d2ff7d6bc21efa3,1d75deda1e8dedc12d2ff7d6bc21efa3,GzipSVC,1d75deda1e8dedc12d2ff7d6bc21efa3,1d75deda1e8dedc12d2ff7d6bc21efa3,0.97,1.0361632919311523,cpu,1709316799.09005,1709316789.9429386,9.918572308,0.09918572308,cpu,1709316789.9427145,1709316780.8501515,9.817715154,0.09817715154,truthseeker/reports/gzip_svc/100-0/train/1d75deda1e8dedc12d2ff7d6bc21efa3/predictions.json,,deckard.base.data.Data,raw_data/truthseeker.csv,BotScoreBinary,0,True,True,100,100,deckard.base.files.FileConfig,.csv,truthseeker,1d75deda1e8dedc12d2ff7d6bc21efa3,predictions.json,reports/gzip_svc/100-0,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,raw_data/truthseeker.csv,0,True,True,100,100,BotScoreBinary,10.0,deckard.base.model.ModelInitializer,balanced,scale,rbf,-1,Ratio,gzip_classifier.GzipSVC,True,Asymmetric,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipSVC
16,1eb65a4094fc599ccfadf437bf67a390,train,deckard.base.experiment.Experiment,1eb65a4094fc599ccfadf437bf67a390,truthseeker,cpu,1eb65a4094fc599ccfadf437bf67a390,1eb65a4094fc599ccfadf437bf67a390,GzipSVC,1eb65a4094fc599ccfadf437bf67a390,1eb65a4094fc599ccfadf437bf67a390,0.97,1.0361632919311523,cpu,1709316667.988395,1709316649.3807657,18.800202837,0.18800202837,cpu,1709316649.3806856,1709316625.5572486,24.087354457,0.24087354457,truthseeker/reports/gzip_svc/100-0/train/1eb65a4094fc599ccfadf437bf67a390/predictions.json,,deckard.base.data.Data,raw_data/truthseeker.csv,BotScoreBinary,0,True,True,100,100,deckard.base.files.FileConfig,.csv,truthseeker,1eb65a4094fc599ccfadf437bf67a390,predictions.json,reports/gzip_svc/100-0,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,raw_data/truthseeker.csv,0,True,True,100,100,BotScoreBinary,0.01,deckard.base.model.ModelInitializer,,scale,rbf,-1,SeqRatio,gzip_classifier.GzipSVC,True,Asymmetric,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipSVC
17,1ef8b2ef8f198575001e99ea6f87d3b2,train,deckard.base.experiment.Experiment,1ef8b2ef8f198575001e99ea6f87d3b2,truthseeker,cpu,1ef8b2ef8f198575001e99ea6f87d3b2,1ef8b2ef8f198575001e99ea6f87d3b2,GzipSVC,1ef8b2ef8f198575001e99ea6f87d3b2,1ef8b2ef8f198575001e99ea6f87d3b2,0.05,32.81183757781982,cpu,1709317008.4255292,1709317001.021749,8.051356933,0.08051356933,cpu,1709317001.021554,1709316991.7072537,10.039413415,0.10039413415,truthseeker/reports/gzip_svc/100-0/train/1ef8b2ef8f198575001e99ea6f87d3b2/predictions.json,,deckard.base.data.Data,raw_data/truthseeker.csv,BotScoreBinary,0,True,True,100,100,deckard.base.files.FileConfig,.csv,truthseeker,1ef8b2ef8f198575001e99ea6f87d3b2,predictions.json,reports/gzip_svc/100-0,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,raw_data/truthseeker.csv,0,True,True,100,100,BotScoreBinary,1.0,deckard.base.model.ModelInitializer,balanced,auto,precomputed,-1,Zstd,gzip_classifier.GzipSVC,True,Symmetric,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipSVC
18,1f6b70f06c043a591b5877ab4a4c1a78,train,deckard.base.experiment.Experiment,1f6b70f06c043a591b5877ab4a4c1a78,truthseeker,cpu,1f6b70f06c043a591b5877ab4a4c1a78,1f6b70f06c043a591b5877ab4a4c1a78,GzipSVC,1f6b70f06c043a591b5877ab4a4c1a78,1f6b70f06c043a591b5877ab4a4c1a78,0.5,17.26938819885254,cpu,1709316884.4967606,1709316876.2618375,8.985803699,0.08985803699,cpu,1709316876.261547,1709316867.1019275,9.907246854,0.09907246854,truthseeker/reports/gzip_svc/100-0/train/1f6b70f06c043a591b5877ab4a4c1a78/predictions.json,,deckard.base.data.Data,raw_data/truthseeker.csv,BotScoreBinary,0,True,True,100,100,deckard.base.files.FileConfig,.csv,truthseeker,1f6b70f06c043a591b5877ab4a4c1a78,predictions.json,reports/gzip_svc/100-0,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,raw_data/truthseeker.csv,0,True,True,100,100,BotScoreBinary,0.1,deckard.base.model.ModelInitializer,balanced,scale,rbf,-1,Jaro-Winkler,gzip_classifier.GzipSVC,True,Asymmetric,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipSVC
