,Unnamed: 0,stage,_target_,data,dataset,device_id,files,model,model_name,name,scorers,train_time,train_time_per_sample,train_start_time,train_end_time,train_device,predict_time,predict_time_per_sample,predict_start_time,predict_end_time,predict_device,accuracy,log_loss,predictions,data._target_,data.generate.name,data.generate.target,data.sample.random_state,data.sample.shuffle,data.sample.stratify,data.sample.test_size,data.sample.train_size,files._target_,files.directory,files.name,files.predictions_file,files.reports,files.score_dict_file,files.stage,model._target_,model.library,model.art._target_,model.art.initialize.nb_classes,model.art.library,model.data._target_,model.data.generate.name,model.data.generate.target,model.data.sample.random_state,model.data.sample.shuffle,model.data.sample.stratify,model.data.sample.test_size,model.data.sample.train_size,model.init._target_,model.init.compressor,model.init.distance_matrix,model.init.k,model.init.m,model.init.method,model.init.metric,model.init.name,model.init.precompute,model.init.symmetric,scorers._target_,scorers.accuracy._target_,scorers.accuracy.direction,scorers.accuracy.name,scorers.log_loss._target_,scorers.log_loss.direction,scorers.log_loss.name,model_layers
53,7e291877a8a7c4ca3e886e892c592f3a,train,deckard.base.experiment.Experiment,7e291877a8a7c4ca3e886e892c592f3a,truthseeker,cpu,7e291877a8a7c4ca3e886e892c592f3a,7e291877a8a7c4ca3e886e892c592f3a,GzipClassifier,7e291877a8a7c4ca3e886e892c592f3a,7e291877a8a7c4ca3e886e892c592f3a,158.384608704,0.158384608704,1708255542.4165075,1708255671.8026168,cpu,53.474954016,0.053474954016,1708254155.951307,1708254198.5018606,cpu,0.92,2.763102111592856,truthseeker/reports/train/7e291877a8a7c4ca3e886e892c592f3a/predictions.json,deckard.base.data.Data,raw_data/truthseeker.csv,BotScoreBinary,0,True,True,100,1000,deckard.base.files.FileConfig,truthseeker,7e291877a8a7c4ca3e886e892c592f3a,predictions.json,reports,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,raw_data/truthseeker.csv,BotScoreBinary,0,True,True,100,1000,deckard.base.model.ModelInitializer,Gzip,,1,500,Sum,NCD,gzip_classifier.GzipClassifier,False,True,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipClassifier
54,7f5886242b1fc0bb73dd2e338137a4f3,train,deckard.base.experiment.Experiment,7f5886242b1fc0bb73dd2e338137a4f3,truthseeker,cpu,7f5886242b1fc0bb73dd2e338137a4f3,7f5886242b1fc0bb73dd2e338137a4f3,GzipClassifier,7f5886242b1fc0bb73dd2e338137a4f3,7f5886242b1fc0bb73dd2e338137a4f3,83.953704046,0.083953704046,1708242869.501699,1708242947.6831837,cpu,67.221606076,0.067221606076,1708242947.6840043,1708243009.7585263,cpu,0.97,1.0361632919311523,truthseeker/reports/train/7f5886242b1fc0bb73dd2e338137a4f3/predictions.json,deckard.base.data.Data,raw_data/truthseeker.csv,BotScoreBinary,0,True,True,100,1000,deckard.base.files.FileConfig,truthseeker,7f5886242b1fc0bb73dd2e338137a4f3,predictions.json,reports,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,raw_data/truthseeker.csv,BotScoreBinary,0,True,True,100,1000,deckard.base.model.ModelInitializer,Gzip,,7,500,Medoid,Ratio,gzip_classifier.GzipClassifier,False,True,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipClassifier
55,81c4c1de98f0200e1a8cea1d43858d6c,train,deckard.base.experiment.Experiment,81c4c1de98f0200e1a8cea1d43858d6c,truthseeker,cpu,81c4c1de98f0200e1a8cea1d43858d6c,81c4c1de98f0200e1a8cea1d43858d6c,GzipClassifier,81c4c1de98f0200e1a8cea1d43858d6c,81c4c1de98f0200e1a8cea1d43858d6c,306.137140646,0.306137140646,1708270730.3022313,1708270980.4333675,cpu,51.464453859,0.051464453859,1708270438.243055,1708270479.0440795,cpu,0.74,8.980081862676776,truthseeker/reports/train/81c4c1de98f0200e1a8cea1d43858d6c/predictions.json,deckard.base.data.Data,raw_data/truthseeker.csv,BotScoreBinary,0,True,True,100,1000,deckard.base.files.FileConfig,truthseeker,81c4c1de98f0200e1a8cea1d43858d6c,predictions.json,reports,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,raw_data/truthseeker.csv,BotScoreBinary,0,True,True,100,1000,deckard.base.model.ModelInitializer,Gzip,,5,500,Random,NCD,gzip_classifier.GzipClassifier,True,True,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipClassifier
56,81d123358080eac3131e5a84d2e148c4,train,deckard.base.experiment.Experiment,81d123358080eac3131e5a84d2e148c4,truthseeker,cpu,81d123358080eac3131e5a84d2e148c4,81d123358080eac3131e5a84d2e148c4,GzipClassifier,81d123358080eac3131e5a84d2e148c4,81d123358080eac3131e5a84d2e148c4,158.96070001,0.15896070001,1708266378.6370244,1708266508.7570026,cpu,54.074976432,0.054074976432,1708254330.941599,1708254374.1546772,cpu,0.74,8.980081862676776,truthseeker/reports/train/81d123358080eac3131e5a84d2e148c4/predictions.json,deckard.base.data.Data,raw_data/truthseeker.csv,BotScoreBinary,0,True,True,100,1000,deckard.base.files.FileConfig,truthseeker,81d123358080eac3131e5a84d2e148c4,predictions.json,reports,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,raw_data/truthseeker.csv,BotScoreBinary,0,True,True,100,1000,deckard.base.model.ModelInitializer,Gzip,,7,500,Random,NCD,gzip_classifier.GzipClassifier,False,True,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipClassifier
57,84836440f45bf2d01bedb3bb7c9fb939,train,deckard.base.experiment.Experiment,84836440f45bf2d01bedb3bb7c9fb939,truthseeker,cpu,84836440f45bf2d01bedb3bb7c9fb939,84836440f45bf2d01bedb3bb7c9fb939,GzipClassifier,84836440f45bf2d01bedb3bb7c9fb939,84836440f45bf2d01bedb3bb7c9fb939,311.604634676,0.311604634676,1708269890.8816197,1708270145.4803803,cpu,52.217765364,0.052217765364,1708270145.481663,1708270187.0672202,cpu,0.96,1.3815510559082032,truthseeker/reports/train/84836440f45bf2d01bedb3bb7c9fb939/predictions.json,deckard.base.data.Data,raw_data/truthseeker.csv,BotScoreBinary,0,True,True,100,1000,deckard.base.files.FileConfig,truthseeker,84836440f45bf2d01bedb3bb7c9fb939,predictions.json,reports,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,raw_data/truthseeker.csv,BotScoreBinary,0,True,True,100,1000,deckard.base.model.ModelInitializer,Gzip,,5,500,Sum,NCD,gzip_classifier.GzipClassifier,True,True,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipClassifier
58,85860b72c5ab1c376a28e4cec97fc1f4,train,deckard.base.experiment.Experiment,85860b72c5ab1c376a28e4cec97fc1f4,truthseeker,cpu,85860b72c5ab1c376a28e4cec97fc1f4,85860b72c5ab1c376a28e4cec97fc1f4,GzipClassifier,85860b72c5ab1c376a28e4cec97fc1f4,85860b72c5ab1c376a28e4cec97fc1f4,160.364449004,0.160364449004,1708254506.8527114,1708254638.0628097,cpu,12.543547941,0.012543547941,1708254638.0637107,1708254648.513394,cpu,0.5,17.26938819885254,truthseeker/reports/train/85860b72c5ab1c376a28e4cec97fc1f4/predictions.json,deckard.base.data.Data,raw_data/truthseeker.csv,BotScoreBinary,0,True,True,100,1000,deckard.base.files.FileConfig,truthseeker,85860b72c5ab1c376a28e4cec97fc1f4,predictions.json,reports,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,raw_data/truthseeker.csv,BotScoreBinary,0,True,True,100,1000,deckard.base.model.ModelInitializer,Gzip,,5,500,SVC,NCD,gzip_classifier.GzipClassifier,False,True,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipClassifier
59,8ae853f76de3edbbf3f849bd133f5d4c,train,deckard.base.experiment.Experiment,8ae853f76de3edbbf3f849bd133f5d4c,truthseeker,cpu,8ae853f76de3edbbf3f849bd133f5d4c,8ae853f76de3edbbf3f849bd133f5d4c,GzipClassifier,8ae853f76de3edbbf3f849bd133f5d4c,8ae853f76de3edbbf3f849bd133f5d4c,317.433002808,0.317433002808,1708289655.3600082,1708289914.3944914,cpu,53.266730282,0.053266730282,1708267660.1284282,1708267702.574046,cpu,0.96,1.381551055796428,truthseeker/reports/train/8ae853f76de3edbbf3f849bd133f5d4c/predictions.json,deckard.base.data.Data,raw_data/truthseeker.csv,BotScoreBinary,0,True,True,100,1000,deckard.base.files.FileConfig,truthseeker,8ae853f76de3edbbf3f849bd133f5d4c,predictions.json,reports,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,raw_data/truthseeker.csv,BotScoreBinary,0,True,True,100,1000,deckard.base.model.ModelInitializer,Gzip,,7,500,Medoid,NCD,gzip_classifier.GzipClassifier,True,True,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipClassifier
60,8c3c02898755eaaeae8555651e2273a6,train,deckard.base.experiment.Experiment,8c3c02898755eaaeae8555651e2273a6,truthseeker,cpu,8c3c02898755eaaeae8555651e2273a6,8c3c02898755eaaeae8555651e2273a6,GzipClassifier,8c3c02898755eaaeae8555651e2273a6,8c3c02898755eaaeae8555651e2273a6,122.968928725,0.122968928725,1708248750.0744395,1708248866.2350829,cpu,67.176714334,0.067176714334,1708248866.2361405,1708248928.06327,cpu,0.97,1.0361632919311523,truthseeker/reports/train/8c3c02898755eaaeae8555651e2273a6/predictions.json,deckard.base.data.Data,raw_data/truthseeker.csv,BotScoreBinary,0,True,True,100,1000,deckard.base.files.FileConfig,truthseeker,8c3c02898755eaaeae8555651e2273a6,predictions.json,reports,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,raw_data/truthseeker.csv,BotScoreBinary,0,True,True,100,1000,deckard.base.model.ModelInitializer,Gzip,,1,500,Medoid,Levenshtein,gzip_classifier.GzipClassifier,False,False,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipClassifier
62,8e50989ba0837fdf27e31d6d9314a7dc,train,deckard.base.experiment.Experiment,8e50989ba0837fdf27e31d6d9314a7dc,truthseeker,cpu,8e50989ba0837fdf27e31d6d9314a7dc,8e50989ba0837fdf27e31d6d9314a7dc,GzipClassifier,8e50989ba0837fdf27e31d6d9314a7dc,8e50989ba0837fdf27e31d6d9314a7dc,159.692369262,0.159692369262,1708265693.1496463,1708265823.812317,cpu,52.690544428,0.052690544428,1708253819.300484,1708253861.2069843,cpu,0.96,1.381551055796428,truthseeker/reports/train/8e50989ba0837fdf27e31d6d9314a7dc/predictions.json,deckard.base.data.Data,raw_data/truthseeker.csv,BotScoreBinary,0,True,True,100,1000,deckard.base.files.FileConfig,truthseeker,8e50989ba0837fdf27e31d6d9314a7dc,predictions.json,reports,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,raw_data/truthseeker.csv,BotScoreBinary,0,True,True,100,1000,deckard.base.model.ModelInitializer,Gzip,,11,500,Medoid,NCD,gzip_classifier.GzipClassifier,False,True,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipClassifier
63,90c1f132ac31e124c70a1fa1e25ee7d7,train,deckard.base.experiment.Experiment,90c1f132ac31e124c70a1fa1e25ee7d7,truthseeker,cpu,90c1f132ac31e124c70a1fa1e25ee7d7,90c1f132ac31e124c70a1fa1e25ee7d7,GzipClassifier,90c1f132ac31e124c70a1fa1e25ee7d7,90c1f132ac31e124c70a1fa1e25ee7d7,134.376128446,0.134376128446,1708259418.6249278,1708259532.655388,cpu,43.953508026,0.043953508026,1708259532.656476,1708259569.1593907,cpu,0.97,1.0361632919311523,truthseeker/reports/train/90c1f132ac31e124c70a1fa1e25ee7d7/predictions.json,deckard.base.data.Data,raw_data/truthseeker.csv,BotScoreBinary,0,True,True,100,1000,deckard.base.files.FileConfig,truthseeker,90c1f132ac31e124c70a1fa1e25ee7d7,predictions.json,reports,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,raw_data/truthseeker.csv,BotScoreBinary,0,True,True,100,1000,deckard.base.model.ModelInitializer,Zstd,,11,500,Sum,NCD,gzip_classifier.GzipClassifier,False,True,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipClassifier
64,912ca06739987462819be7c02455f0a6,train,deckard.base.experiment.Experiment,912ca06739987462819be7c02455f0a6,truthseeker,cpu,912ca06739987462819be7c02455f0a6,912ca06739987462819be7c02455f0a6,GzipClassifier,912ca06739987462819be7c02455f0a6,912ca06739987462819be7c02455f0a6,317.141627882,0.317141627882,1708289915.496843,1708290174.7281418,cpu,53.730907554,0.053730907554,1708266787.2320428,1708266830.0173924,cpu,0.96,1.381551055796428,truthseeker/reports/train/912ca06739987462819be7c02455f0a6/predictions.json,deckard.base.data.Data,raw_data/truthseeker.csv,BotScoreBinary,0,True,True,100,1000,deckard.base.files.FileConfig,truthseeker,912ca06739987462819be7c02455f0a6,predictions.json,reports,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,raw_data/truthseeker.csv,BotScoreBinary,0,True,True,100,1000,deckard.base.model.ModelInitializer,Gzip,,11,500,Medoid,NCD,gzip_classifier.GzipClassifier,True,True,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipClassifier
65,91abfdc75c8bd48a42195f151ce216ea,train,deckard.base.experiment.Experiment,91abfdc75c8bd48a42195f151ce216ea,truthseeker,cpu,91abfdc75c8bd48a42195f151ce216ea,91abfdc75c8bd48a42195f151ce216ea,GzipClassifier,91abfdc75c8bd48a42195f151ce216ea,91abfdc75c8bd48a42195f151ce216ea,83.026853337,0.083026853337,1708261117.0337777,1708261194.5356462,cpu,23.707436722,0.023707436722,1708261194.5364895,1708261216.2844188,cpu,0.95,1.726938819885254,truthseeker/reports/train/91abfdc75c8bd48a42195f151ce216ea/predictions.json,deckard.base.data.Data,raw_data/truthseeker.csv,BotScoreBinary,0,True,True,100,1000,deckard.base.files.FileConfig,truthseeker,91abfdc75c8bd48a42195f151ce216ea,predictions.json,reports,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,raw_data/truthseeker.csv,BotScoreBinary,0,True,True,100,1000,deckard.base.model.ModelInitializer,Pickle,,3,500,Medoid,NCD,gzip_classifier.GzipClassifier,False,True,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipClassifier
66,92bc07cf365d395a8c3d23e7190badde,train,deckard.base.experiment.Experiment,92bc07cf365d395a8c3d23e7190badde,truthseeker,cpu,92bc07cf365d395a8c3d23e7190badde,92bc07cf365d395a8c3d23e7190badde,GzipClassifier,92bc07cf365d395a8c3d23e7190badde,92bc07cf365d395a8c3d23e7190badde,86.045660234,0.086045660234,1708246079.7724178,1708246159.753888,cpu,68.239563845,0.068239563845,1708243980.670118,1708244043.5327065,cpu,0.97,1.0361632918473211,truthseeker/reports/train/92bc07cf365d395a8c3d23e7190badde/predictions.json,deckard.base.data.Data,raw_data/truthseeker.csv,BotScoreBinary,0,True,True,100,1000,deckard.base.files.FileConfig,truthseeker,92bc07cf365d395a8c3d23e7190badde,predictions.json,reports,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,raw_data/truthseeker.csv,BotScoreBinary,0,True,True,100,1000,deckard.base.model.ModelInitializer,Gzip,,7,500,Medoid,Levenshtein,gzip_classifier.GzipClassifier,False,True,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipClassifier
67,98109d7e5713077cdb6ee48436b3a3a5,train,deckard.base.experiment.Experiment,98109d7e5713077cdb6ee48436b3a3a5,truthseeker,cpu,98109d7e5713077cdb6ee48436b3a3a5,98109d7e5713077cdb6ee48436b3a3a5,GzipClassifier,98109d7e5713077cdb6ee48436b3a3a5,98109d7e5713077cdb6ee48436b3a3a5,134.559111844,0.134559111844,1708266263.1248715,1708266377.5933704,cpu,44.580670847,0.044580670847,1708253059.6377006,1708253096.6654427,cpu,0.97,1.0361632918473211,truthseeker/reports/train/98109d7e5713077cdb6ee48436b3a3a5/predictions.json,deckard.base.data.Data,raw_data/truthseeker.csv,BotScoreBinary,0,True,True,100,1000,deckard.base.files.FileConfig,truthseeker,98109d7e5713077cdb6ee48436b3a3a5,predictions.json,reports,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,raw_data/truthseeker.csv,BotScoreBinary,0,True,True,100,1000,deckard.base.model.ModelInitializer,Zstd,,11,500,Medoid,NCD,gzip_classifier.GzipClassifier,False,True,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipClassifier
68,9b205e8a451f58a4492563a92713d55f,train,deckard.base.experiment.Experiment,9b205e8a451f58a4492563a92713d55f,truthseeker,cpu,9b205e8a451f58a4492563a92713d55f,9b205e8a451f58a4492563a92713d55f,GzipClassifier,9b205e8a451f58a4492563a92713d55f,9b205e8a451f58a4492563a92713d55f,158.487113865,0.158487113865,1708278464.4662404,1708278593.9812045,cpu,18.576928315,0.018576928315,1708278593.981988,1708278609.381351,cpu,0.97,1.0361632919311523,truthseeker/reports/train/9b205e8a451f58a4492563a92713d55f/predictions.json,deckard.base.data.Data,raw_data/truthseeker.csv,BotScoreBinary,0,True,True,100,1000,deckard.base.files.FileConfig,truthseeker,9b205e8a451f58a4492563a92713d55f,predictions.json,reports,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,raw_data/truthseeker.csv,BotScoreBinary,0,True,True,100,1000,deckard.base.model.ModelInitializer,Gzip,,11,100,Medoid,NCD,gzip_classifier.GzipClassifier,False,True,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipClassifier
69,9bd0141cd3669b6dda4363521543ea61,train,deckard.base.experiment.Experiment,9bd0141cd3669b6dda4363521543ea61,truthseeker,cpu,9bd0141cd3669b6dda4363521543ea61,9bd0141cd3669b6dda4363521543ea61,GzipClassifier,9bd0141cd3669b6dda4363521543ea61,9bd0141cd3669b6dda4363521543ea61,158.887775476,0.158887775476,1708259274.185944,1708259403.8692665,cpu,10.752938624,0.010752938624,1708259403.8705044,1708259413.7683928,cpu,0.97,1.0361632919311523,truthseeker/reports/train/9bd0141cd3669b6dda4363521543ea61/predictions.json,deckard.base.data.Data,raw_data/truthseeker.csv,BotScoreBinary,0,True,True,100,1000,deckard.base.files.FileConfig,truthseeker,9bd0141cd3669b6dda4363521543ea61,predictions.json,reports,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,raw_data/truthseeker.csv,BotScoreBinary,0,True,True,100,1000,deckard.base.model.ModelInitializer,Gzip,,11,10,Medoid,NCD,gzip_classifier.GzipClassifier,False,True,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipClassifier
70,9d0554d7ee84099cf4eb673709379470,train,deckard.base.experiment.Experiment,9d0554d7ee84099cf4eb673709379470,truthseeker,cpu,9d0554d7ee84099cf4eb673709379470,9d0554d7ee84099cf4eb673709379470,GzipClassifier,9d0554d7ee84099cf4eb673709379470,9d0554d7ee84099cf4eb673709379470,461.093997298,0.461093997298,1708255116.2429757,1708255368.9188485,cpu,79.137055776,0.079137055776,1708255368.919937,1708255408.7440484,cpu,0.65,12.088571739196777,truthseeker/reports/train/9d0554d7ee84099cf4eb673709379470/predictions.json,deckard.base.data.Data,raw_data/truthseeker.csv,BotScoreBinary,0,True,True,100,1000,deckard.base.files.FileConfig,truthseeker,9d0554d7ee84099cf4eb673709379470,predictions.json,reports,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,raw_data/truthseeker.csv,BotScoreBinary,0,True,True,100,1000,deckard.base.model.ModelInitializer,BZ2,,7,500,Random,NCD,gzip_classifier.GzipClassifier,False,False,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipClassifier
71,9d60a6e19afaf74cedcf825843508a4d,train,deckard.base.experiment.Experiment,9d60a6e19afaf74cedcf825843508a4d,truthseeker,cpu,9d60a6e19afaf74cedcf825843508a4d,9d60a6e19afaf74cedcf825843508a4d,GzipClassifier,9d60a6e19afaf74cedcf825843508a4d,9d60a6e19afaf74cedcf825843508a4d,87.287908827,0.087287908827,1708247379.006765,1708247460.4808168,cpu,30.479741843,0.030479741843,1708247460.4816506,1708247488.2971866,cpu,0.97,1.0361632919311523,truthseeker/reports/train/9d60a6e19afaf74cedcf825843508a4d/predictions.json,deckard.base.data.Data,raw_data/truthseeker.csv,BotScoreBinary,0,True,True,100,1000,deckard.base.files.FileConfig,truthseeker,9d60a6e19afaf74cedcf825843508a4d,predictions.json,reports,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,raw_data/truthseeker.csv,BotScoreBinary,0,True,True,100,1000,deckard.base.model.ModelInitializer,Gzip,,5,200,Medoid,Levenshtein,gzip_classifier.GzipClassifier,False,True,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipClassifier
72,a31809e9d75705cf3c6246d3aa1bda07,train,deckard.base.experiment.Experiment,a31809e9d75705cf3c6246d3aa1bda07,truthseeker,cpu,a31809e9d75705cf3c6246d3aa1bda07,a31809e9d75705cf3c6246d3aa1bda07,GzipClassifier,a31809e9d75705cf3c6246d3aa1bda07,a31809e9d75705cf3c6246d3aa1bda07,320.284850946,0.320284850946,1708281819.4020774,1708282081.7175412,cpu,55.060657194,0.055060657194,1708282081.7212534,1708282125.647176,cpu,0.92,2.7631021118164063,truthseeker/reports/train/a31809e9d75705cf3c6246d3aa1bda07/predictions.json,deckard.base.data.Data,raw_data/truthseeker.csv,BotScoreBinary,0,True,True,100,1000,deckard.base.files.FileConfig,truthseeker,a31809e9d75705cf3c6246d3aa1bda07,predictions.json,reports,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,raw_data/truthseeker.csv,BotScoreBinary,0,True,True,100,1000,deckard.base.model.ModelInitializer,Gzip,,3,500,Sum,NCD,gzip_classifier.GzipClassifier,True,True,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipClassifier
73,a50965511cb0e2bc7461a3a05b383872,train,deckard.base.experiment.Experiment,a50965511cb0e2bc7461a3a05b383872,truthseeker,cpu,a50965511cb0e2bc7461a3a05b383872,a50965511cb0e2bc7461a3a05b383872,GzipClassifier,a50965511cb0e2bc7461a3a05b383872,a50965511cb0e2bc7461a3a05b383872,253.54485844,0.25354485844,1708254652.8711233,1708254801.7630837,cpu,12.437516572,0.012437516572,1708254801.7640278,1708254811.4361002,cpu,0.74,8.98008186340332,truthseeker/reports/train/a50965511cb0e2bc7461a3a05b383872/predictions.json,deckard.base.data.Data,raw_data/truthseeker.csv,BotScoreBinary,0,True,True,100,1000,deckard.base.files.FileConfig,truthseeker,a50965511cb0e2bc7461a3a05b383872,predictions.json,reports,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,raw_data/truthseeker.csv,BotScoreBinary,0,True,True,100,1000,deckard.base.model.ModelInitializer,BZ2,,5,20,Random,NCD,gzip_classifier.GzipClassifier,False,True,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipClassifier
74,a96ee50b866b4a0542395c40b2dcc597,train,deckard.base.experiment.Experiment,a96ee50b866b4a0542395c40b2dcc597,truthseeker,cpu,a96ee50b866b4a0542395c40b2dcc597,a96ee50b866b4a0542395c40b2dcc597,GzipClassifier,a96ee50b866b4a0542395c40b2dcc597,a96ee50b866b4a0542395c40b2dcc597,125.007239175,0.125007239175,1708251304.4342844,1708251422.7946577,cpu,68.102488201,0.068102488201,1708251422.7997255,1708251485.5957203,cpu,0.97,1.0361632919311523,truthseeker/reports/train/a96ee50b866b4a0542395c40b2dcc597/predictions.json,deckard.base.data.Data,raw_data/truthseeker.csv,BotScoreBinary,0,True,True,100,1000,deckard.base.files.FileConfig,truthseeker,a96ee50b866b4a0542395c40b2dcc597,predictions.json,reports,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,raw_data/truthseeker.csv,BotScoreBinary,0,True,True,100,1000,deckard.base.model.ModelInitializer,Gzip,,5,500,Medoid,Levenshtein,gzip_classifier.GzipClassifier,False,False,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipClassifier
