,stage,_target_,data,Dataset,device_id,files,model,Model,name,scorers,accuracy,log_loss,predict_device,predict_end_time,predict_start_time,predict_time,predict_time_per_sample,train_device,train_end_time,train_start_time,train_time,train_time_per_sample,data.name,data.target,data.sample.random_state,data.sample.shuffle,data.sample.stratify,data.sample.test_size,data.sample.train_size,files._target_,files.data_dir,files.data_file,files.data_type,files.directory,files.name,files.predictions_file,files.reports,files.score_dict_file,files.stage,model.library,model.data.name,model.data.sample.random_state,model.data.sample.shuffle,model.data.sample.stratify,model.data.sample.test_size,model.data.sample.train_size,model.data.target,model.init.C,model.init.class_weight,model.init.gamma,model.init.kernel,Condensing Ratio,Metric,model.init.name,Symmetric,scorers.accuracy.direction,scorers.accuracy.name,scorers.log_loss.direction,scorers.log_loss.name,model_layers,Condensing Method,model.init.modified
0324437c1b939b22954c2460269463ce,train,deckard.base.experiment.Experiment,0324437c1b939b22954c2460269463ce,Truthseeker,cpu,0324437c1b939b22954c2460269463ce,0324437c1b939b22954c2460269463ce,k-SVC,0324437c1b939b22954c2460269463ce,0324437c1b939b22954c2460269463ce,0.53,16.233480776785683,cpu,1725637535.1345625,1725637512.5123727,24.85906936,0.2485906936,cpu,1725637512.511453,1725637489.484643,25.27584405,0.2527584405,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,10,True,True,100,100,deckard.base.files.FileConfig,data,b130b08195a3f3929d5b133fc8ddce92,.pkl,truthseeker,0324437c1b939b22954c2460269463ce,predictions.json,reports/gzip_svc/100/symmetry_false,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,10,True,True,100,100,BotScoreBinary,773.7149025865607,balanced,scale,rbf,1,LZMA,gzip_classifier.GzipSVC,Asymmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random,Vanilla
4785058fc0c02277c022f74a6e720d73,train,deckard.base.experiment.Experiment,4785058fc0c02277c022f74a6e720d73,Truthseeker,cpu,4785058fc0c02277c022f74a6e720d73,4785058fc0c02277c022f74a6e720d73,k-SVC,4785058fc0c02277c022f74a6e720d73,4785058fc0c02277c022f74a6e720d73,0.55,15.542641281093054,cpu,1725674142.7885208,1725674138.617413,7.08793833,0.0708793833,cpu,1725674138.617321,1725674132.0888188,10.95516712,0.0365172237333333,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,10,True,True,100,300,deckard.base.files.FileConfig,data,df625874ecb0abdc811c4f0a54af3428,.pkl,truthseeker,4785058fc0c02277c022f74a6e720d73,predictions.json,reports/gzip_svc/300/symmetry_true,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,10,True,True,100,300,BotScoreBinary,974.824794442295,,scale,rbf,1,BZ2,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random,Vanilla
47e3304f5094c8128dee26812283b099,train,deckard.base.experiment.Experiment,47e3304f5094c8128dee26812283b099,Truthseeker,cpu,47e3304f5094c8128dee26812283b099,47e3304f5094c8128dee26812283b099,k-SVC,47e3304f5094c8128dee26812283b099,47e3304f5094c8128dee26812283b099,0.47,18.305775376583117,cpu,1725673713.0174718,1725673709.1267092,4.68792647,0.0468792647,cpu,1725673709.126403,1725673703.2816706,7.0914402,0.023638134,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,10,True,True,100,300,deckard.base.files.FileConfig,data,df625874ecb0abdc811c4f0a54af3428,.pkl,truthseeker,47e3304f5094c8128dee26812283b099,predictions.json,reports/gzip_svc/300/symmetry_true,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,10,True,True,100,300,BotScoreBinary,15.43262357547759,balanced,scale,precomputed,1,GZIP,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random,Vanilla
493a1557488fa83c64f880bc8df86ae5,train,deckard.base.experiment.Experiment,493a1557488fa83c64f880bc8df86ae5,Truthseeker,cpu,493a1557488fa83c64f880bc8df86ae5,493a1557488fa83c64f880bc8df86ae5,k-SVC,493a1557488fa83c64f880bc8df86ae5,493a1557488fa83c64f880bc8df86ae5,0.56,15.19726950909255,cpu,1725674303.3360674,1725674298.940671,7.29036091,0.0729036091,cpu,1725674298.9405897,1725674292.5515957,10.81548246,0.0360516082,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,4,True,True,100,300,deckard.base.files.FileConfig,data,ac586dd8a01ac20db3c155ff29a61a28,.pkl,truthseeker,493a1557488fa83c64f880bc8df86ae5,predictions.json,reports/gzip_svc/300/symmetry_true,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,4,True,True,100,300,BotScoreBinary,559.5149275520685,balanced,scale,rbf,1,BZ2,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random,Vanilla
4bbc5a1d4f98ef741e0ebf797905b4ff,train,deckard.base.experiment.Experiment,4bbc5a1d4f98ef741e0ebf797905b4ff,Truthseeker,cpu,4bbc5a1d4f98ef741e0ebf797905b4ff,4bbc5a1d4f98ef741e0ebf797905b4ff,k-SVC,4bbc5a1d4f98ef741e0ebf797905b4ff,4bbc5a1d4f98ef741e0ebf797905b4ff,0.55,15.542641281093054,cpu,1725673863.4613502,1725673859.233991,7.09118537,0.0709118537,cpu,1725673859.233904,1725673852.661344,11.01064008,0.0367021336,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,10,True,True,100,300,deckard.base.files.FileConfig,data,df625874ecb0abdc811c4f0a54af3428,.pkl,truthseeker,4bbc5a1d4f98ef741e0ebf797905b4ff,predictions.json,reports/gzip_svc/300/symmetry_true,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,10,True,True,100,300,BotScoreBinary,7.480236837806538,balanced,scale,rbf,1,BZ2,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random,Vanilla
51cbfc20513f971abe8e86c67d5e432b,train,deckard.base.experiment.Experiment,51cbfc20513f971abe8e86c67d5e432b,Truthseeker,cpu,51cbfc20513f971abe8e86c67d5e432b,51cbfc20513f971abe8e86c67d5e432b,k-SVC,51cbfc20513f971abe8e86c67d5e432b,51cbfc20513f971abe8e86c67d5e432b,0.5,17.2696280766844,cpu,1725674155.3340569,1725674151.0774243,4.80487856,0.0480487856,cpu,1725674151.0771112,1725674145.507266,6.39340972,0.0213113657333333,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,7,True,True,100,300,deckard.base.files.FileConfig,data,e991c20aa9e9184460a79193d7651620,.pkl,truthseeker,51cbfc20513f971abe8e86c67d5e432b,predictions.json,reports/gzip_svc/300/symmetry_true,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,7,True,True,100,300,BotScoreBinary,333.0903595568315,balanced,scale,precomputed,1,ZSTD,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random,Vanilla
53106cc1b09c530b55f5f54594bcde91,train,deckard.base.experiment.Experiment,53106cc1b09c530b55f5f54594bcde91,Truthseeker,cpu,53106cc1b09c530b55f5f54594bcde91,53106cc1b09c530b55f5f54594bcde91,k-SVC,53106cc1b09c530b55f5f54594bcde91,53106cc1b09c530b55f5f54594bcde91,0.53,16.233408813016965,cpu,1725673881.2636852,1725673876.959197,7.26352913,0.0726352913,cpu,1725673876.9591043,1725673870.8119807,10.59187459,0.0353062486333333,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,3,True,True,100,300,deckard.base.files.FileConfig,data,c9f15f9f3e0664cb548d17ea403d3f00,.pkl,truthseeker,53106cc1b09c530b55f5f54594bcde91,predictions.json,reports/gzip_svc/300/symmetry_true,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,3,True,True,100,300,BotScoreBinary,521.1845031286399,balanced,scale,rbf,1,BZ2,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random,Vanilla
5638109e072967024636782c472a0294,train,deckard.base.experiment.Experiment,5638109e072967024636782c472a0294,Truthseeker,cpu,5638109e072967024636782c472a0294,5638109e072967024636782c472a0294,k-SVC,5638109e072967024636782c472a0294,5638109e072967024636782c472a0294,0.55,15.542641281093054,cpu,1725673696.5283952,1725673692.236945,7.12592543,0.0712592543,cpu,1725673692.236864,1725673685.7070997,10.98173709,0.0366057903,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,10,True,True,100,300,deckard.base.files.FileConfig,data,df625874ecb0abdc811c4f0a54af3428,.pkl,truthseeker,5638109e072967024636782c472a0294,predictions.json,reports/gzip_svc/300/symmetry_true,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,10,True,True,100,300,BotScoreBinary,757.059798886582,balanced,scale,rbf,1,BZ2,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random,Vanilla
5643aa32c9f4b415925d7fea6ce7b439,train,deckard.base.experiment.Experiment,5643aa32c9f4b415925d7fea6ce7b439,Truthseeker,cpu,5643aa32c9f4b415925d7fea6ce7b439,5643aa32c9f4b415925d7fea6ce7b439,k-SVC,5643aa32c9f4b415925d7fea6ce7b439,5643aa32c9f4b415925d7fea6ce7b439,0.5,17.269596092787193,cpu,1725673881.171007,1725673876.9595466,7.10052247,0.0710052247,cpu,1725673876.959453,1725673870.8119287,10.58440717,0.0352813572333333,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,6,True,True,100,300,deckard.base.files.FileConfig,data,b7fc77388068870e5faba1474ea599d0,.pkl,truthseeker,5643aa32c9f4b415925d7fea6ce7b439,predictions.json,reports/gzip_svc/300/symmetry_true,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,6,True,True,100,300,BotScoreBinary,655.9571946962717,balanced,scale,rbf,1,BZ2,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random,Vanilla
5669317ceada6040e54de71e6f8cbf41,train,deckard.base.experiment.Experiment,5669317ceada6040e54de71e6f8cbf41,Truthseeker,cpu,5669317ceada6040e54de71e6f8cbf41,5669317ceada6040e54de71e6f8cbf41,k-SVC,5669317ceada6040e54de71e6f8cbf41,5669317ceada6040e54de71e6f8cbf41,0.48,17.960379616659708,cpu,1725673897.3692555,1725673893.6710515,4.23547274,0.0423547274,cpu,1725673893.6706965,1725673887.8507986,6.62855687,0.0220951895666666,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,10,True,True,100,300,deckard.base.files.FileConfig,data,df625874ecb0abdc811c4f0a54af3428,.pkl,truthseeker,5669317ceada6040e54de71e6f8cbf41,predictions.json,reports/gzip_svc/300/symmetry_true,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,10,True,True,100,300,BotScoreBinary,370.1472807276926,balanced,scale,precomputed,1,ZSTD,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random,Vanilla
5a4b8fcb29085b256aea09625d50f565,train,deckard.base.experiment.Experiment,5a4b8fcb29085b256aea09625d50f565,Truthseeker,cpu,5a4b8fcb29085b256aea09625d50f565,5a4b8fcb29085b256aea09625d50f565,k-SVC,5a4b8fcb29085b256aea09625d50f565,5a4b8fcb29085b256aea09625d50f565,0.51,16.924176344940875,cpu,1725674283.575776,1725674228.7816124,60.94316395,0.6094316395,cpu,1725674228.7802372,1725674145.526305,92.90152425,0.3096717475,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,5,True,True,100,300,deckard.base.files.FileConfig,data,5e22ed5a3e0f8b85cfb276caf65edee6,.pkl,truthseeker,5a4b8fcb29085b256aea09625d50f565,predictions.json,reports/gzip_svc/300/symmetry_true,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,5,True,True,100,300,BotScoreBinary,334.1422937055631,balanced,scale,precomputed,1,LZMA,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random,Vanilla
5c29b1ecea420e300492c942f5d9bef2,train,deckard.base.experiment.Experiment,5c29b1ecea420e300492c942f5d9bef2,Truthseeker,cpu,5c29b1ecea420e300492c942f5d9bef2,5c29b1ecea420e300492c942f5d9bef2,k-SVC,5c29b1ecea420e300492c942f5d9bef2,5c29b1ecea420e300492c942f5d9bef2,0.54,15.887949085299145,cpu,1725673881.0686324,1725673876.9418523,7.00808292,0.0700808292,cpu,1725673876.9417708,1725673870.812019,10.50163499,0.0350054499666666,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,7,True,True,100,300,deckard.base.files.FileConfig,data,e991c20aa9e9184460a79193d7651620,.pkl,truthseeker,5c29b1ecea420e300492c942f5d9bef2,predictions.json,reports/gzip_svc/300/symmetry_true,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,7,True,True,100,300,BotScoreBinary,0.0632116135404893,balanced,scale,rbf,1,BZ2,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random,Vanilla
5d90ba53cad4095a203d0fbd22317376,train,deckard.base.experiment.Experiment,5d90ba53cad4095a203d0fbd22317376,Truthseeker,cpu,5d90ba53cad4095a203d0fbd22317376,5d90ba53cad4095a203d0fbd22317376,k-SVC,5d90ba53cad4095a203d0fbd22317376,5d90ba53cad4095a203d0fbd22317376,0.53,16.233480776785683,cpu,1725674128.9329174,1725674124.8717575,7.00012071,0.0700012071,cpu,1725674124.871673,1725674118.7045634,10.5628706,0.0352095686666666,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,6,True,True,100,300,deckard.base.files.FileConfig,data,b7fc77388068870e5faba1474ea599d0,.pkl,truthseeker,5d90ba53cad4095a203d0fbd22317376,predictions.json,reports/gzip_svc/300/symmetry_true,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,6,True,True,100,300,BotScoreBinary,115.01327160491422,balanced,auto,rbf,1,BZ2,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random,Vanilla
5e1e1b434b599ad372fb9caf6a052c26,train,deckard.base.experiment.Experiment,5e1e1b434b599ad372fb9caf6a052c26,Truthseeker,cpu,5e1e1b434b599ad372fb9caf6a052c26,5e1e1b434b599ad372fb9caf6a052c26,k-SVC,5e1e1b434b599ad372fb9caf6a052c26,5e1e1b434b599ad372fb9caf6a052c26,0.56,15.197261513118246,cpu,1725674129.3947947,1725674125.2000422,7.14334868,0.0714334868,cpu,1725674125.199956,1725674118.7079554,10.97797442,0.0365932480666666,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,10,True,True,100,300,deckard.base.files.FileConfig,data,df625874ecb0abdc811c4f0a54af3428,.pkl,truthseeker,5e1e1b434b599ad372fb9caf6a052c26,predictions.json,reports/gzip_svc/300/symmetry_true,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,10,True,True,100,300,BotScoreBinary,258.79488238058974,balanced,auto,rbf,1,BZ2,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random,Vanilla
47243dc26a4355aa17b1c28db5fc7b4a,train,deckard.base.experiment.Experiment,47243dc26a4355aa17b1c28db5fc7b4a,Truthseeker,cpu,47243dc26a4355aa17b1c28db5fc7b4a,47243dc26a4355aa17b1c28db5fc7b4a,k-SVC,47243dc26a4355aa17b1c28db5fc7b4a,47243dc26a4355aa17b1c28db5fc7b4a,0.57,14.851849761246235,cpu,1725673840.6528864,1725673838.4370773,2.27698722,0.0227698722,cpu,1725673838.4368014,1725673835.178856,3.37984954,0.0112661651333333,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,10,True,True,100,300,deckard.base.files.FileConfig,data,df625874ecb0abdc811c4f0a54af3428,.pkl,truthseeker,47243dc26a4355aa17b1c28db5fc7b4a,predictions.json,reports/gzip_svc/300/symmetry_true,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,10,True,True,100,300,BotScoreBinary,747.2943225405122,balanced,auto,rbf,1,Jaro,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random,Vanilla
5fad5d405f9c1caa340e553cd8753a79,train,deckard.base.experiment.Experiment,5fad5d405f9c1caa340e553cd8753a79,Truthseeker,cpu,5fad5d405f9c1caa340e553cd8753a79,5fad5d405f9c1caa340e553cd8753a79,k-SVC,5fad5d405f9c1caa340e553cd8753a79,5fad5d405f9c1caa340e553cd8753a79,0.44,19.341922676481836,cpu,1725673793.5654497,1725673757.5703146,37.22312787,0.3722312787,cpu,1725673757.5700245,1725673703.265739,56.03205081,0.1867735027,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,10,True,True,100,300,deckard.base.files.FileConfig,data,df625874ecb0abdc811c4f0a54af3428,.pkl,truthseeker,5fad5d405f9c1caa340e553cd8753a79,predictions.json,reports/gzip_svc/300/symmetry_true,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,10,True,True,100,300,BotScoreBinary,364.9325948039544,balanced,scale,precomputed,1,SeqRatio,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random,Vanilla
63b66714f7132af6e1e103174e1be867,train,deckard.base.experiment.Experiment,63b66714f7132af6e1e103174e1be867,Truthseeker,cpu,63b66714f7132af6e1e103174e1be867,63b66714f7132af6e1e103174e1be867,k-SVC,63b66714f7132af6e1e103174e1be867,63b66714f7132af6e1e103174e1be867,0.56,15.19726950909255,cpu,1725673863.6797583,1725673859.1624184,7.40284219,0.0740284219,cpu,1725673859.1623352,1725673852.695044,10.89828639,0.0363276213,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,4,True,True,100,300,deckard.base.files.FileConfig,data,ac586dd8a01ac20db3c155ff29a61a28,.pkl,truthseeker,63b66714f7132af6e1e103174e1be867,predictions.json,reports/gzip_svc/300/symmetry_true,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,4,True,True,100,300,BotScoreBinary,277.926879252276,,scale,rbf,1,BZ2,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random,Vanilla
667b270b2532181193a6f8b52e9a0d24,train,deckard.base.experiment.Experiment,667b270b2532181193a6f8b52e9a0d24,Truthseeker,cpu,667b270b2532181193a6f8b52e9a0d24,667b270b2532181193a6f8b52e9a0d24,k-SVC,667b270b2532181193a6f8b52e9a0d24,667b270b2532181193a6f8b52e9a0d24,0.54,15.88799706114495,cpu,1725673661.1090093,1725673656.929125,7.00664752,0.0700664752,cpu,1725673656.929041,1725673650.8210506,10.3527647,0.0345092156666666,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,7,True,True,100,300,deckard.base.files.FileConfig,data,e991c20aa9e9184460a79193d7651620,.pkl,truthseeker,667b270b2532181193a6f8b52e9a0d24,predictions.json,reports/gzip_svc/300/symmetry_true,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,7,True,True,100,300,BotScoreBinary,967.5480222014291,balanced,auto,rbf,1,BZ2,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random,Vanilla
676d936d514b582ed87ef32b0e37769b,train,deckard.base.experiment.Experiment,676d936d514b582ed87ef32b0e37769b,Truthseeker,cpu,676d936d514b582ed87ef32b0e37769b,676d936d514b582ed87ef32b0e37769b,k-SVC,676d936d514b582ed87ef32b0e37769b,676d936d514b582ed87ef32b0e37769b,0.47,18.305767380608813,cpu,1725673714.0369694,1725673709.7589853,7.11793266,0.0711793266,cpu,1725673709.758686,1725673703.2701304,10.83428187,0.0361142729,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,10,True,True,100,300,deckard.base.files.FileConfig,data,df625874ecb0abdc811c4f0a54af3428,.pkl,truthseeker,676d936d514b582ed87ef32b0e37769b,predictions.json,reports/gzip_svc/300/symmetry_true,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,10,True,True,100,300,BotScoreBinary,14.32883896785858,balanced,scale,precomputed,1,BZ2,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random,Vanilla
6acac431520ed7cded607234923f6c4a,train,deckard.base.experiment.Experiment,6acac431520ed7cded607234923f6c4a,Truthseeker,cpu,6acac431520ed7cded607234923f6c4a,6acac431520ed7cded607234923f6c4a,k-SVC,6acac431520ed7cded607234923f6c4a,6acac431520ed7cded607234923f6c4a,0.48,17.960355628736803,cpu,1725673696.3985145,1725673691.9663472,7.28574135,0.0728574135,cpu,1725673691.9662645,1725673685.7518084,10.61279259,0.0353759753,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,9,True,True,100,300,deckard.base.files.FileConfig,data,83efe59ce3b45802e95886b3333c7873,.pkl,truthseeker,6acac431520ed7cded607234923f6c4a,predictions.json,reports/gzip_svc/300/symmetry_true,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,9,True,True,100,300,BotScoreBinary,5.856787129740462,,scale,rbf,1,BZ2,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random,Vanilla
6c99d7fc85f6a3b37fc782e8f734d4ab,train,deckard.base.experiment.Experiment,6c99d7fc85f6a3b37fc782e8f734d4ab,Truthseeker,cpu,6c99d7fc85f6a3b37fc782e8f734d4ab,6c99d7fc85f6a3b37fc782e8f734d4ab,k-SVC,6c99d7fc85f6a3b37fc782e8f734d4ab,6c99d7fc85f6a3b37fc782e8f734d4ab,0.55,15.542641281093054,cpu,1725674297.3871348,1725674293.5477314,6.6962674,0.066962674,cpu,1725674293.5476544,1725674287.867303,9.9519097,0.0331730323333333,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,10,True,True,100,300,deckard.base.files.FileConfig,data,df625874ecb0abdc811c4f0a54af3428,.pkl,truthseeker,6c99d7fc85f6a3b37fc782e8f734d4ab,predictions.json,reports/gzip_svc/300/symmetry_true,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,10,True,True,100,300,BotScoreBinary,30.930587485300794,balanced,scale,rbf,1,BZ2,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random,Vanilla
6d700b65176239ae46d8d7a278b2f7a0,train,deckard.base.experiment.Experiment,6d700b65176239ae46d8d7a278b2f7a0,Truthseeker,cpu,6d700b65176239ae46d8d7a278b2f7a0,6d700b65176239ae46d8d7a278b2f7a0,k-SVC,6d700b65176239ae46d8d7a278b2f7a0,6d700b65176239ae46d8d7a278b2f7a0,0.54,15.888045036990766,cpu,1725673828.286584,1725673824.0163832,7.24002953,0.0724002953,cpu,1725673824.0162969,1725673817.786567,10.6526278,0.0355087593333333,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,10,True,True,100,300,deckard.base.files.FileConfig,data,df625874ecb0abdc811c4f0a54af3428,.pkl,truthseeker,6d700b65176239ae46d8d7a278b2f7a0,predictions.json,reports/gzip_svc/300/symmetry_true,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,10,True,True,100,300,BotScoreBinary,1.3207591455072785,balanced,scale,rbf,1,BZ2,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random,Vanilla
717682c21121dfe96c67a187c2c0f678,train,deckard.base.experiment.Experiment,717682c21121dfe96c67a187c2c0f678,Truthseeker,cpu,717682c21121dfe96c67a187c2c0f678,717682c21121dfe96c67a187c2c0f678,k-SVC,717682c21121dfe96c67a187c2c0f678,717682c21121dfe96c67a187c2c0f678,0.55,15.542641281093054,cpu,1725673678.906164,1725673674.568174,7.2420136,0.072420136,cpu,1725673674.5680852,1725673668.0631883,10.93348867,0.0364449622333333,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,10,True,True,100,300,deckard.base.files.FileConfig,data,df625874ecb0abdc811c4f0a54af3428,.pkl,truthseeker,717682c21121dfe96c67a187c2c0f678,predictions.json,reports/gzip_svc/300/symmetry_true,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,10,True,True,100,300,BotScoreBinary,551.2505636500262,balanced,scale,rbf,1,BZ2,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random,Vanilla
72ca04844a0a061f08c49d0cf732e9d0,train,deckard.base.experiment.Experiment,72ca04844a0a061f08c49d0cf732e9d0,Truthseeker,cpu,72ca04844a0a061f08c49d0cf732e9d0,72ca04844a0a061f08c49d0cf732e9d0,k-SVC,72ca04844a0a061f08c49d0cf732e9d0,72ca04844a0a061f08c49d0cf732e9d0,0.49,17.61495187283909,cpu,1725674152.2699728,1725674149.312205,3.14051429,0.0314051429,cpu,1725674149.3118515,1725674145.502202,3.98893537,0.0132964512333333,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,7,True,True,100,300,deckard.base.files.FileConfig,data,e991c20aa9e9184460a79193d7651620,.pkl,truthseeker,72ca04844a0a061f08c49d0cf732e9d0,predictions.json,reports/gzip_svc/300/symmetry_true,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,7,True,True,100,300,BotScoreBinary,6.169490587639297,balanced,scale,precomputed,1,Jaro,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random,Vanilla
73e83ced46885d35aed85b1759ef3fbc,train,deckard.base.experiment.Experiment,73e83ced46885d35aed85b1759ef3fbc,Truthseeker,cpu,73e83ced46885d35aed85b1759ef3fbc,73e83ced46885d35aed85b1759ef3fbc,k-SVC,73e83ced46885d35aed85b1759ef3fbc,73e83ced46885d35aed85b1759ef3fbc,0.52,16.578724613197355,cpu,1725673674.0438955,1725673671.6504653,2.46752175,0.0246752175,cpu,1725673671.650383,1725673668.1038413,3.68158223,0.0122719407666666,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,3,True,True,100,300,deckard.base.files.FileConfig,data,c9f15f9f3e0664cb548d17ea403d3f00,.pkl,truthseeker,73e83ced46885d35aed85b1759ef3fbc,predictions.json,reports/gzip_svc/300/symmetry_true,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,3,True,True,100,300,BotScoreBinary,570.80914247008,balanced,scale,rbf,1,Levenshtein,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random,Vanilla
