,Unnamed: 0,stage,_target_,data,dataset,device_id,files,model,model_name,name,scorers,accuracy,log_loss,predict_device,predict_end_time,predict_start_time,predict_time,predict_time_per_sample,train_device,train_end_time,train_start_time,train_time,train_time_per_sample,predictions,exception,data._target_,data.drop,data.name,data.target,data.sample.random_state,data.sample.shuffle,data.sample.stratify,data.sample.test_size,data.sample.train_size,files._target_,files.data_type,files.directory,files.name,files.predictions_file,files.reports,files.score_dict_file,files.stage,model._target_,model.library,model.art._target_,model.art.initialize.nb_classes,model.art.library,model.data._target_,model.data.drop,model.data.name,model.data.sample.random_state,model.data.sample.shuffle,model.data.sample.stratify,model.data.sample.test_size,model.data.sample.train_size,model.data.target,model.init.C,model.init._target_,model.init.class_weight,model.init.gamma,model.init.kernel,model.init.m,model.init.metric,model.init.name,model.init.precompute,model.init.symmetric,scorers._target_,scorers.accuracy._target_,scorers.accuracy.direction,scorers.accuracy.name,scorers.log_loss._target_,scorers.log_loss.direction,scorers.log_loss.name,model_layers
0,043416f387b0f04ec5d6d707167f5dc1,train,deckard.base.experiment.Experiment,043416f387b0f04ec5d6d707167f5dc1,ddos,cpu,043416f387b0f04ec5d6d707167f5dc1,043416f387b0f04ec5d6d707167f5dc1,GzipSVC,043416f387b0f04ec5d6d707167f5dc1,043416f387b0f04ec5d6d707167f5dc1,0.01,34.19338863372803,cpu,1709327957.8906753,1709327937.462506,23.476715941,0.23476715941,cpu,1709327937.4623866,1709327908.5468297,32.623420232,0.32623420232,ddos/reports/gzip_svc/100-0/train/043416f387b0f04ec5d6d707167f5dc1/predictions.json,,deckard.base.data.Data,['Timestamp'],raw_data/ddos.csv,Label,0,True,True,100,100,deckard.base.files.FileConfig,.csv,ddos,043416f387b0f04ec5d6d707167f5dc1,predictions.json,reports/gzip_svc/100-0,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,['Timestamp'],raw_data/ddos.csv,0,True,True,100,100,Label,0.01,deckard.base.model.ModelInitializer,balanced,scale,precomputed,-1,Lzma,gzip_classifier.GzipSVC,True,Asymmetric,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipSVC
1,050de1eb4fc0ee9788b10fa15651c3c8,train,deckard.base.experiment.Experiment,050de1eb4fc0ee9788b10fa15651c3c8,ddos,cpu,050de1eb4fc0ee9788b10fa15651c3c8,050de1eb4fc0ee9788b10fa15651c3c8,GzipSVC,050de1eb4fc0ee9788b10fa15651c3c8,050de1eb4fc0ee9788b10fa15651c3c8,0.54,15.887837142944337,cpu,1709328337.6616964,1709328326.7714431,11.297743147,0.11297743147,cpu,1709328326.7711403,1709328315.5166185,11.644763831,0.11644763831,ddos/reports/gzip_svc/100-0/train/050de1eb4fc0ee9788b10fa15651c3c8/predictions.json,,deckard.base.data.Data,['Timestamp'],raw_data/ddos.csv,Label,0,True,True,100,100,deckard.base.files.FileConfig,.csv,ddos,050de1eb4fc0ee9788b10fa15651c3c8,predictions.json,reports/gzip_svc/100-0,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,['Timestamp'],raw_data/ddos.csv,0,True,True,100,100,Label,100.0,deckard.base.model.ModelInitializer,,auto,precomputed,-1,Jaro-Winkler,gzip_classifier.GzipSVC,True,Asymmetric,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipSVC
2,0602c2bcfd8357e8ce88bf933c6c8cfd,train,deckard.base.experiment.Experiment,0602c2bcfd8357e8ce88bf933c6c8cfd,ddos,cpu,0602c2bcfd8357e8ce88bf933c6c8cfd,0602c2bcfd8357e8ce88bf933c6c8cfd,GzipSVC,0602c2bcfd8357e8ce88bf933c6c8cfd,0602c2bcfd8357e8ce88bf933c6c8cfd,0.6,13.815510559082032,cpu,1709328514.2679715,1709328503.390698,11.233485026,0.11233485026,cpu,1709328503.3905044,1709328494.4535084,9.335588166,0.09335588166,ddos/reports/gzip_svc/100-0/train/0602c2bcfd8357e8ce88bf933c6c8cfd/predictions.json,,deckard.base.data.Data,['Timestamp'],raw_data/ddos.csv,Label,0,True,True,100,100,deckard.base.files.FileConfig,.csv,ddos,0602c2bcfd8357e8ce88bf933c6c8cfd,predictions.json,reports/gzip_svc/100-0,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,['Timestamp'],raw_data/ddos.csv,0,True,True,100,100,Label,10.0,deckard.base.model.ModelInitializer,,scale,precomputed,-1,Jaro,gzip_classifier.GzipSVC,True,Symmetric,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipSVC
3,06dfdf25060c6e2dbf25a34010bfdd50,train,deckard.base.experiment.Experiment,06dfdf25060c6e2dbf25a34010bfdd50,ddos,cpu,06dfdf25060c6e2dbf25a34010bfdd50,06dfdf25060c6e2dbf25a34010bfdd50,GzipSVC,06dfdf25060c6e2dbf25a34010bfdd50,06dfdf25060c6e2dbf25a34010bfdd50,0.01,34.19338863372803,cpu,1709327457.1919043,1709327446.5948048,12.637182509,0.12637182509,cpu,1709327446.5945926,1709327434.707512,14.084246268,0.14084246268,ddos/reports/gzip_svc/100-0/train/06dfdf25060c6e2dbf25a34010bfdd50/predictions.json,,deckard.base.data.Data,['Timestamp'],raw_data/ddos.csv,Label,0,True,True,100,100,deckard.base.files.FileConfig,.csv,ddos,06dfdf25060c6e2dbf25a34010bfdd50,predictions.json,reports/gzip_svc/100-0,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,['Timestamp'],raw_data/ddos.csv,0,True,True,100,100,Label,0.1,deckard.base.model.ModelInitializer,balanced,scale,precomputed,-1,BZ2,gzip_classifier.GzipSVC,True,Asymmetric,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipSVC
4,0996efe37e45b05a34b2152970dd283b,train,deckard.base.experiment.Experiment,0996efe37e45b05a34b2152970dd283b,ddos,cpu,0996efe37e45b05a34b2152970dd283b,0996efe37e45b05a34b2152970dd283b,GzipSVC,0996efe37e45b05a34b2152970dd283b,0996efe37e45b05a34b2152970dd283b,0.99,0.3453877639770508,cpu,1709328339.774058,1709328328.0514278,12.46397292,0.1246397292,cpu,1709328328.0512817,1709328315.3600414,13.457350834,0.13457350834,ddos/reports/gzip_svc/100-0/train/0996efe37e45b05a34b2152970dd283b/predictions.json,,deckard.base.data.Data,['Timestamp'],raw_data/ddos.csv,Label,0,True,True,100,100,deckard.base.files.FileConfig,.csv,ddos,0996efe37e45b05a34b2152970dd283b,predictions.json,reports/gzip_svc/100-0,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,['Timestamp'],raw_data/ddos.csv,0,True,True,100,100,Label,10.0,deckard.base.model.ModelInitializer,balanced,scale,rbf,-1,Gzip,gzip_classifier.GzipSVC,True,Asymmetric,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipSVC
5,0bc15029ac0de88589bfff392e54e615,train,deckard.base.experiment.Experiment,0bc15029ac0de88589bfff392e54e615,ddos,cpu,0bc15029ac0de88589bfff392e54e615,0bc15029ac0de88589bfff392e54e615,GzipSVC,0bc15029ac0de88589bfff392e54e615,0bc15029ac0de88589bfff392e54e615,0.62,13.12473503112793,cpu,1709328156.763722,1709328146.1440277,10.96807961,0.1096807961,cpu,1709328146.143397,1709328137.6194527,8.852433773,0.08852433773,ddos/reports/gzip_svc/100-0/train/0bc15029ac0de88589bfff392e54e615/predictions.json,,deckard.base.data.Data,['Timestamp'],raw_data/ddos.csv,Label,0,True,True,100,100,deckard.base.files.FileConfig,.csv,ddos,0bc15029ac0de88589bfff392e54e615,predictions.json,reports/gzip_svc/100-0,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,['Timestamp'],raw_data/ddos.csv,0,True,True,100,100,Label,0.1,deckard.base.model.ModelInitializer,balanced,scale,precomputed,-1,Jaro-Winkler,gzip_classifier.GzipSVC,True,Symmetric,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipSVC
6,0c197f0807bea7c037a9e7714e6f8856,train,deckard.base.experiment.Experiment,0c197f0807bea7c037a9e7714e6f8856,ddos,cpu,0c197f0807bea7c037a9e7714e6f8856,0c197f0807bea7c037a9e7714e6f8856,GzipSVC,0c197f0807bea7c037a9e7714e6f8856,0c197f0807bea7c037a9e7714e6f8856,0.01,34.19338863372803,cpu,1709328566.3285172,1709328556.1803236,10.603405316,0.10603405316,cpu,1709328556.1801236,1709328545.118302,11.486962469,0.11486962469,ddos/reports/gzip_svc/100-0/train/0c197f0807bea7c037a9e7714e6f8856/predictions.json,,deckard.base.data.Data,['Timestamp'],raw_data/ddos.csv,Label,0,True,True,100,100,deckard.base.files.FileConfig,.csv,ddos,0c197f0807bea7c037a9e7714e6f8856,predictions.json,reports/gzip_svc/100-0,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,['Timestamp'],raw_data/ddos.csv,0,True,True,100,100,Label,0.01,deckard.base.model.ModelInitializer,balanced,scale,precomputed,-1,Zstd,gzip_classifier.GzipSVC,True,Asymmetric,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipSVC
7,0f7f332e1e2d6e5bb92cdf5543508381,train,deckard.base.experiment.Experiment,0f7f332e1e2d6e5bb92cdf5543508381,ddos,cpu,0f7f332e1e2d6e5bb92cdf5543508381,0f7f332e1e2d6e5bb92cdf5543508381,GzipSVC,0f7f332e1e2d6e5bb92cdf5543508381,0f7f332e1e2d6e5bb92cdf5543508381,0.99,0.3453877639770508,cpu,1709328160.328736,1709328149.4376943,12.958459696,0.12958459696,cpu,1709328149.437524,1709328137.704943,13.862363211,0.13862363211,ddos/reports/gzip_svc/100-0/train/0f7f332e1e2d6e5bb92cdf5543508381/predictions.json,,deckard.base.data.Data,['Timestamp'],raw_data/ddos.csv,Label,0,True,True,100,100,deckard.base.files.FileConfig,.csv,ddos,0f7f332e1e2d6e5bb92cdf5543508381,predictions.json,reports/gzip_svc/100-0,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,['Timestamp'],raw_data/ddos.csv,0,True,True,100,100,Label,1.0,deckard.base.model.ModelInitializer,,scale,rbf,-1,BZ2,gzip_classifier.GzipSVC,True,Asymmetric,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipSVC
8,10f546a7f120b7941fdfc23b4b4074db,train,deckard.base.experiment.Experiment,10f546a7f120b7941fdfc23b4b4074db,ddos,cpu,10f546a7f120b7941fdfc23b4b4074db,10f546a7f120b7941fdfc23b4b4074db,GzipSVC,10f546a7f120b7941fdfc23b4b4074db,10f546a7f120b7941fdfc23b4b4074db,0.45,18.996327018737794,cpu,1709328563.0491018,1709328553.2455022,10.118661305,0.10118661305,cpu,1709328553.2453597,1709328545.242625,8.329457861,0.08329457861,ddos/reports/gzip_svc/100-0/train/10f546a7f120b7941fdfc23b4b4074db/predictions.json,,deckard.base.data.Data,['Timestamp'],raw_data/ddos.csv,Label,0,True,True,100,100,deckard.base.files.FileConfig,.csv,ddos,10f546a7f120b7941fdfc23b4b4074db,predictions.json,reports/gzip_svc/100-0,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,['Timestamp'],raw_data/ddos.csv,0,True,True,100,100,Label,0.01,deckard.base.model.ModelInitializer,balanced,auto,rbf,-1,Ratio,gzip_classifier.GzipSVC,True,Symmetric,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipSVC
9,12489e7805e214d6bbb7445416b2da84,train,deckard.base.experiment.Experiment,12489e7805e214d6bbb7445416b2da84,ddos,cpu,12489e7805e214d6bbb7445416b2da84,12489e7805e214d6bbb7445416b2da84,GzipSVC,12489e7805e214d6bbb7445416b2da84,12489e7805e214d6bbb7445416b2da84,0.5,17.26938819885254,cpu,1709328515.9964335,1709328505.463683,10.890068715,0.10890068715,cpu,1709328505.4635174,1709328494.405938,11.418262198,0.11418262198,ddos/reports/gzip_svc/100-0/train/12489e7805e214d6bbb7445416b2da84/predictions.json,,deckard.base.data.Data,['Timestamp'],raw_data/ddos.csv,Label,0,True,True,100,100,deckard.base.files.FileConfig,.csv,ddos,12489e7805e214d6bbb7445416b2da84,predictions.json,reports/gzip_svc/100-0,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,['Timestamp'],raw_data/ddos.csv,0,True,True,100,100,Label,1.0,deckard.base.model.ModelInitializer,,scale,rbf,-1,Ratio,gzip_classifier.GzipSVC,True,Asymmetric,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipSVC
10,12d95450f174aecafc3de2c1905328c7,train,deckard.base.experiment.Experiment,12d95450f174aecafc3de2c1905328c7,ddos,cpu,12d95450f174aecafc3de2c1905328c7,12d95450f174aecafc3de2c1905328c7,GzipSVC,12d95450f174aecafc3de2c1905328c7,12d95450f174aecafc3de2c1905328c7,0.17,28.667184410095214,cpu,1709327455.162911,1709327443.9242568,11.684915033,0.11684915033,cpu,1709327443.9240236,1709327434.6234424,9.87580947,0.0987580947,ddos/reports/gzip_svc/100-0/train/12d95450f174aecafc3de2c1905328c7/predictions.json,,deckard.base.data.Data,['Timestamp'],raw_data/ddos.csv,Label,0,True,True,100,100,deckard.base.files.FileConfig,.csv,ddos,12d95450f174aecafc3de2c1905328c7,predictions.json,reports/gzip_svc/100-0,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,['Timestamp'],raw_data/ddos.csv,0,True,True,100,100,Label,0.1,deckard.base.model.ModelInitializer,balanced,auto,precomputed,-1,Zstd,gzip_classifier.GzipSVC,True,Symmetric,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipSVC
11,130a1a3f748d9db754b7dc1da034a656,train,deckard.base.experiment.Experiment,130a1a3f748d9db754b7dc1da034a656,ddos,cpu,130a1a3f748d9db754b7dc1da034a656,130a1a3f748d9db754b7dc1da034a656,GzipSVC,130a1a3f748d9db754b7dc1da034a656,130a1a3f748d9db754b7dc1da034a656,0.38,21.41404136657715,cpu,1709328565.35198,1709328555.4428878,10.139764579,0.10139764579,cpu,1709328555.4427447,1709328545.1966813,10.501928929,0.10501928929,ddos/reports/gzip_svc/100-0/train/130a1a3f748d9db754b7dc1da034a656/predictions.json,,deckard.base.data.Data,['Timestamp'],raw_data/ddos.csv,Label,0,True,True,100,100,deckard.base.files.FileConfig,.csv,ddos,130a1a3f748d9db754b7dc1da034a656,predictions.json,reports/gzip_svc/100-0,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,['Timestamp'],raw_data/ddos.csv,0,True,True,100,100,Label,1.0,deckard.base.model.ModelInitializer,balanced,auto,precomputed,-1,Levenshtein,gzip_classifier.GzipSVC,True,Asymmetric,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipSVC
12,185135c401f5c7d0edd6f67a36c2b056,train,deckard.base.experiment.Experiment,185135c401f5c7d0edd6f67a36c2b056,ddos,cpu,185135c401f5c7d0edd6f67a36c2b056,185135c401f5c7d0edd6f67a36c2b056,GzipSVC,185135c401f5c7d0edd6f67a36c2b056,185135c401f5c7d0edd6f67a36c2b056,0.5,17.26938819885254,cpu,1709328156.310588,1709328145.8879158,10.797373147,0.10797373147,cpu,1709328145.887701,1709328137.6930623,8.576027906,0.08576027906,ddos/reports/gzip_svc/100-0/train/185135c401f5c7d0edd6f67a36c2b056/predictions.json,,deckard.base.data.Data,['Timestamp'],raw_data/ddos.csv,Label,0,True,True,100,100,deckard.base.files.FileConfig,.csv,ddos,185135c401f5c7d0edd6f67a36c2b056,predictions.json,reports/gzip_svc/100-0,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,['Timestamp'],raw_data/ddos.csv,0,True,True,100,100,Label,0.01,deckard.base.model.ModelInitializer,balanced,auto,precomputed,-1,Pickle,gzip_classifier.GzipSVC,True,Symmetric,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipSVC
13,18966404ae33356a35eb9538f769018f,train,deckard.base.experiment.Experiment,18966404ae33356a35eb9538f769018f,ddos,cpu,18966404ae33356a35eb9538f769018f,18966404ae33356a35eb9538f769018f,GzipSVC,18966404ae33356a35eb9538f769018f,18966404ae33356a35eb9538f769018f,0.56,15.197061614990234,cpu,1709328802.0229645,1709328789.7565,12.750729037,0.12750729037,cpu,1709328789.7563295,1709328779.478381,10.759822104,0.10759822104,ddos/reports/gzip_svc/100-0/train/18966404ae33356a35eb9538f769018f/predictions.json,,deckard.base.data.Data,['Timestamp'],raw_data/ddos.csv,Label,0,True,True,100,100,deckard.base.files.FileConfig,.csv,ddos,18966404ae33356a35eb9538f769018f,predictions.json,reports/gzip_svc/100-0,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,['Timestamp'],raw_data/ddos.csv,0,True,True,100,100,Label,1.0,deckard.base.model.ModelInitializer,,auto,rbf,-1,Ratio,gzip_classifier.GzipSVC,True,Symmetric,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipSVC
14,18c210d9fbff9f8bd8e74aea52eca20a,train,deckard.base.experiment.Experiment,18c210d9fbff9f8bd8e74aea52eca20a,ddos,cpu,18c210d9fbff9f8bd8e74aea52eca20a,18c210d9fbff9f8bd8e74aea52eca20a,GzipSVC,18c210d9fbff9f8bd8e74aea52eca20a,18c210d9fbff9f8bd8e74aea52eca20a,0.5,17.26938819885254,cpu,1709328513.5524473,1709328503.0512233,10.860958855,0.10860958855,cpu,1709328503.0509012,1709328494.4283888,9.04838276,0.0904838276,ddos/reports/gzip_svc/100-0/train/18c210d9fbff9f8bd8e74aea52eca20a/predictions.json,,deckard.base.data.Data,['Timestamp'],raw_data/ddos.csv,Label,0,True,True,100,100,deckard.base.files.FileConfig,.csv,ddos,18c210d9fbff9f8bd8e74aea52eca20a,predictions.json,reports/gzip_svc/100-0,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,['Timestamp'],raw_data/ddos.csv,0,True,True,100,100,Label,0.1,deckard.base.model.ModelInitializer,,scale,precomputed,-1,Pickle,gzip_classifier.GzipSVC,True,Symmetric,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipSVC
15,19602e08f22f10c7921c77b292e68216,train,deckard.base.experiment.Experiment,19602e08f22f10c7921c77b292e68216,ddos,cpu,19602e08f22f10c7921c77b292e68216,19602e08f22f10c7921c77b292e68216,GzipSVC,19602e08f22f10c7921c77b292e68216,19602e08f22f10c7921c77b292e68216,0.17,28.667184410095214,cpu,1709327689.5892415,1709327677.853724,12.272243163,0.12272243163,cpu,1709327677.8534477,1709327668.360475,10.108206319,0.10108206319,ddos/reports/gzip_svc/100-0/train/19602e08f22f10c7921c77b292e68216/predictions.json,,deckard.base.data.Data,['Timestamp'],raw_data/ddos.csv,Label,0,True,True,100,100,deckard.base.files.FileConfig,.csv,ddos,19602e08f22f10c7921c77b292e68216,predictions.json,reports/gzip_svc/100-0,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,['Timestamp'],raw_data/ddos.csv,0,True,True,100,100,Label,0.1,deckard.base.model.ModelInitializer,,scale,precomputed,-1,Zstd,gzip_classifier.GzipSVC,True,Symmetric,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipSVC
16,1afc135f90b61e765dfa9f7e99eb654b,train,deckard.base.experiment.Experiment,1afc135f90b61e765dfa9f7e99eb654b,ddos,cpu,1afc135f90b61e765dfa9f7e99eb654b,1afc135f90b61e765dfa9f7e99eb654b,GzipSVC,1afc135f90b61e765dfa9f7e99eb654b,1afc135f90b61e765dfa9f7e99eb654b,0.57,14.851673851013183,cpu,1709327689.889599,1709327679.4659042,10.740070778,0.10740070778,cpu,1709327679.465732,1709327668.2932892,11.525523968,0.11525523968,ddos/reports/gzip_svc/100-0/train/1afc135f90b61e765dfa9f7e99eb654b/predictions.json,,deckard.base.data.Data,['Timestamp'],raw_data/ddos.csv,Label,0,True,True,100,100,deckard.base.files.FileConfig,.csv,ddos,1afc135f90b61e765dfa9f7e99eb654b,predictions.json,reports/gzip_svc/100-0,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,['Timestamp'],raw_data/ddos.csv,0,True,True,100,100,Label,100.0,deckard.base.model.ModelInitializer,balanced,scale,precomputed,-1,Jaro,gzip_classifier.GzipSVC,True,Asymmetric,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipSVC
17,1b72712a83e90568afd63d31ca38c4a5,train,deckard.base.experiment.Experiment,1b72712a83e90568afd63d31ca38c4a5,ddos,cpu,1b72712a83e90568afd63d31ca38c4a5,1b72712a83e90568afd63d31ca38c4a5,GzipSVC,1b72712a83e90568afd63d31ca38c4a5,1b72712a83e90568afd63d31ca38c4a5,0.52,16.578612670898437,cpu,1709327687.8006308,1709327677.421983,10.75318726,0.1075318726,cpu,1709327677.4217365,1709327668.5187576,9.322760046,0.09322760046,ddos/reports/gzip_svc/100-0/train/1b72712a83e90568afd63d31ca38c4a5/predictions.json,,deckard.base.data.Data,['Timestamp'],raw_data/ddos.csv,Label,0,True,True,100,100,deckard.base.files.FileConfig,.csv,ddos,1b72712a83e90568afd63d31ca38c4a5,predictions.json,reports/gzip_svc/100-0,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,['Timestamp'],raw_data/ddos.csv,0,True,True,100,100,Label,10.0,deckard.base.model.ModelInitializer,balanced,scale,rbf,-1,Pickle,gzip_classifier.GzipSVC,True,Symmetric,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipSVC
18,1cc1437cd9f9f6eeebd8d83fe9cddb38,train,deckard.base.experiment.Experiment,1cc1437cd9f9f6eeebd8d83fe9cddb38,ddos,cpu,1cc1437cd9f9f6eeebd8d83fe9cddb38,1cc1437cd9f9f6eeebd8d83fe9cddb38,GzipSVC,1cc1437cd9f9f6eeebd8d83fe9cddb38,1cc1437cd9f9f6eeebd8d83fe9cddb38,0.62,13.12473503112793,cpu,1709327688.1912978,1709327677.447825,11.088263045,0.11088263045,cpu,1709327677.4476483,1709327668.4168162,9.489300089,0.09489300089,ddos/reports/gzip_svc/100-0/train/1cc1437cd9f9f6eeebd8d83fe9cddb38/predictions.json,,deckard.base.data.Data,['Timestamp'],raw_data/ddos.csv,Label,0,True,True,100,100,deckard.base.files.FileConfig,.csv,ddos,1cc1437cd9f9f6eeebd8d83fe9cddb38,predictions.json,reports/gzip_svc/100-0,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,['Timestamp'],raw_data/ddos.csv,0,True,True,100,100,Label,0.1,deckard.base.model.ModelInitializer,balanced,auto,precomputed,-1,Jaro-Winkler,gzip_classifier.GzipSVC,True,Symmetric,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipSVC
19,1ff32314c947cb43b20096300d309465,train,deckard.base.experiment.Experiment,1ff32314c947cb43b20096300d309465,ddos,cpu,1ff32314c947cb43b20096300d309465,1ff32314c947cb43b20096300d309465,GzipSVC,1ff32314c947cb43b20096300d309465,1ff32314c947cb43b20096300d309465,0.57,14.851673851013183,cpu,1709328565.101751,1709328555.415465,9.938903,0.09938903,cpu,1709328555.414841,1709328545.2743444,10.457443062,0.10457443062,ddos/reports/gzip_svc/100-0/train/1ff32314c947cb43b20096300d309465/predictions.json,,deckard.base.data.Data,['Timestamp'],raw_data/ddos.csv,Label,0,True,True,100,100,deckard.base.files.FileConfig,.csv,ddos,1ff32314c947cb43b20096300d309465,predictions.json,reports/gzip_svc/100-0,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,['Timestamp'],raw_data/ddos.csv,0,True,True,100,100,Label,10.0,deckard.base.model.ModelInitializer,balanced,auto,precomputed,-1,Jaro,gzip_classifier.GzipSVC,True,Asymmetric,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipSVC
