,Unnamed: 0,stage,_target_,data,dataset,device_id,files,model,model_name,name,scorers,accuracy,log_loss,predict_device,predict_end_time,predict_start_time,predict_time,predict_time_per_sample,train_device,train_end_time,train_start_time,train_time,train_time_per_sample,predictions,exception,data._target_,data.drop,data.name,data.target,data.sample.random_state,data.sample.shuffle,data.sample.stratify,data.sample.test_size,data.sample.train_size,files._target_,files.data_type,files.directory,files.name,files.predictions_file,files.reports,files.score_dict_file,files.stage,model._target_,model.library,model.art._target_,model.art.initialize.nb_classes,model.art.library,model.data._target_,model.data.drop,model.data.name,model.data.sample.random_state,model.data.sample.shuffle,model.data.sample.stratify,model.data.sample.test_size,model.data.sample.train_size,model.data.target,model.init._target_,model.init.algorithm,model.init.k,model.init.m,model.init.metric,model.init.name,model.init.precompute,model.init.symmetric,model.init.weights,scorers._target_,scorers.accuracy._target_,scorers.accuracy.direction,scorers.accuracy.name,scorers.log_loss._target_,scorers.log_loss.direction,scorers.log_loss.name,model_layers
0,00d68001d9cf73bd9671c2de20f134dc,train,deckard.base.experiment.Experiment,00d68001d9cf73bd9671c2de20f134dc,ddos,cpu,00d68001d9cf73bd9671c2de20f134dc,00d68001d9cf73bd9671c2de20f134dc,GzipKNN,00d68001d9cf73bd9671c2de20f134dc,00d68001d9cf73bd9671c2de20f134dc,0.47,18.30555149078369,cpu,1709324039.880817,1709324023.498423,16.587213544,0.16587213544,cpu,1709324023.4983442,1709324015.5519135,8.103783131,0.08103783131,ddos/reports/gzip_knn/100-0/train/00d68001d9cf73bd9671c2de20f134dc/predictions.json,,deckard.base.data.Data,['Timestamp'],raw_data/ddos.csv,Label,0,True,True,100,100,deckard.base.files.FileConfig,.csv,ddos,00d68001d9cf73bd9671c2de20f134dc,predictions.json,reports/gzip_knn/100-0,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,['Timestamp'],raw_data/ddos.csv,0,True,True,100,100,Label,deckard.base.model.ModelInitializer,ball_tree,3,-1,Jaro-Winkler,gzip_classifier.GzipKNN,True,Asymmetric,distance,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipKNN
1,01eb416b10baa8457ee88d6947b4330b,train,deckard.base.experiment.Experiment,01eb416b10baa8457ee88d6947b4330b,ddos,cpu,01eb416b10baa8457ee88d6947b4330b,01eb416b10baa8457ee88d6947b4330b,GzipKNN,01eb416b10baa8457ee88d6947b4330b,01eb416b10baa8457ee88d6947b4330b,0.93,2.417714347839356,cpu,1709326177.1463673,1709326111.9508636,68.318686151,0.68318686151,cpu,1709326111.9507632,1709326090.8381202,24.137862483,0.24137862483,ddos/reports/gzip_knn/100-0/train/01eb416b10baa8457ee88d6947b4330b/predictions.json,,deckard.base.data.Data,['Timestamp'],raw_data/ddos.csv,Label,0,True,True,100,100,deckard.base.files.FileConfig,.csv,ddos,01eb416b10baa8457ee88d6947b4330b,predictions.json,reports/gzip_knn/100-0,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,['Timestamp'],raw_data/ddos.csv,0,True,True,100,100,Label,deckard.base.model.ModelInitializer,ball_tree,7,-1,Lzma,gzip_classifier.GzipKNN,True,Asymmetric,distance,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipKNN
2,0243dd895de78254c24431ff31597180,train,deckard.base.experiment.Experiment,0243dd895de78254c24431ff31597180,ddos,cpu,0243dd895de78254c24431ff31597180,0243dd895de78254c24431ff31597180,GzipKNN,0243dd895de78254c24431ff31597180,0243dd895de78254c24431ff31597180,0.42,20.032490310668944,cpu,1709324951.4592729,1709324935.9698846,15.622666774,0.15622666774,cpu,1709324935.96974,1709324928.1208158,7.96639102,0.0796639102,ddos/reports/gzip_knn/100-0/train/0243dd895de78254c24431ff31597180/predictions.json,,deckard.base.data.Data,['Timestamp'],raw_data/ddos.csv,Label,0,True,True,100,100,deckard.base.files.FileConfig,.csv,ddos,0243dd895de78254c24431ff31597180,predictions.json,reports/gzip_knn/100-0,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,['Timestamp'],raw_data/ddos.csv,0,True,True,100,100,Label,deckard.base.model.ModelInitializer,brute,5,-1,Levenshtein,gzip_classifier.GzipKNN,True,Asymmetric,uniform,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipKNN
3,0289cf4f8c284f125c88e91aa412d407,train,deckard.base.experiment.Experiment,0289cf4f8c284f125c88e91aa412d407,ddos,cpu,0289cf4f8c284f125c88e91aa412d407,0289cf4f8c284f125c88e91aa412d407,GzipKNN,0289cf4f8c284f125c88e91aa412d407,0289cf4f8c284f125c88e91aa412d407,0.5,17.26938819885254,cpu,1709324325.7678845,1709324308.15229,18.121777996,0.18121777996,cpu,1709324308.152215,1709324301.2998838,7.442106851,0.07442106851,ddos/reports/gzip_knn/100-0/train/0289cf4f8c284f125c88e91aa412d407/predictions.json,,deckard.base.data.Data,['Timestamp'],raw_data/ddos.csv,Label,0,True,True,100,100,deckard.base.files.FileConfig,.csv,ddos,0289cf4f8c284f125c88e91aa412d407,predictions.json,reports/gzip_knn/100-0,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,['Timestamp'],raw_data/ddos.csv,0,True,True,100,100,Label,deckard.base.model.ModelInitializer,ball_tree,11,-1,Gzip,gzip_classifier.GzipKNN,True,Symmetric,uniform,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipKNN
4,055f9c7a262c686a9f58826a9a1e7f68,train,deckard.base.experiment.Experiment,055f9c7a262c686a9f58826a9a1e7f68,ddos,cpu,055f9c7a262c686a9f58826a9a1e7f68,055f9c7a262c686a9f58826a9a1e7f68,GzipKNN,055f9c7a262c686a9f58826a9a1e7f68,055f9c7a262c686a9f58826a9a1e7f68,0.54,15.887837142944337,cpu,1709324190.151845,1709324173.7356353,16.598775596,0.16598775596,cpu,1709324173.7354856,1709324165.7706206,8.077205963,0.08077205963,ddos/reports/gzip_knn/100-0/train/055f9c7a262c686a9f58826a9a1e7f68/predictions.json,,deckard.base.data.Data,['Timestamp'],raw_data/ddos.csv,Label,0,True,True,100,100,deckard.base.files.FileConfig,.csv,ddos,055f9c7a262c686a9f58826a9a1e7f68,predictions.json,reports/gzip_knn/100-0,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,['Timestamp'],raw_data/ddos.csv,0,True,True,100,100,Label,deckard.base.model.ModelInitializer,ball_tree,5,-1,Ratio,gzip_classifier.GzipKNN,True,Asymmetric,distance,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipKNN
5,064cb2c4c00d33a6640ac59ca69ad64c,train,deckard.base.experiment.Experiment,064cb2c4c00d33a6640ac59ca69ad64c,ddos,cpu,064cb2c4c00d33a6640ac59ca69ad64c,064cb2c4c00d33a6640ac59ca69ad64c,GzipKNN,064cb2c4c00d33a6640ac59ca69ad64c,064cb2c4c00d33a6640ac59ca69ad64c,0.54,15.887837142944337,cpu,1709321751.961827,1709321735.8989506,16.216768503,0.16216768503,cpu,1709321735.8988123,1709321728.1750305,7.837943529,0.07837943529,ddos/reports/gzip_knn/100-0/train/064cb2c4c00d33a6640ac59ca69ad64c/predictions.json,,deckard.base.data.Data,['Timestamp'],raw_data/ddos.csv,Label,0,True,True,100,100,deckard.base.files.FileConfig,.csv,ddos,064cb2c4c00d33a6640ac59ca69ad64c,predictions.json,reports/gzip_knn/100-0,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,['Timestamp'],raw_data/ddos.csv,0,True,True,100,100,Label,deckard.base.model.ModelInitializer,brute,5,-1,Ratio,gzip_classifier.GzipKNN,True,Asymmetric,uniform,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipKNN
6,09de9f175bdcf838dbe443b4f2d134dd,train,deckard.base.experiment.Experiment,09de9f175bdcf838dbe443b4f2d134dd,ddos,cpu,09de9f175bdcf838dbe443b4f2d134dd,09de9f175bdcf838dbe443b4f2d134dd,GzipKNN,09de9f175bdcf838dbe443b4f2d134dd,09de9f175bdcf838dbe443b4f2d134dd,0.5,17.26938819885254,cpu,1709324979.656911,1709324964.3183022,15.466030947,0.15466030947,cpu,1709324964.3181915,1709324956.6872127,7.687922623,0.07687922623,ddos/reports/gzip_knn/100-0/train/09de9f175bdcf838dbe443b4f2d134dd/predictions.json,,deckard.base.data.Data,['Timestamp'],raw_data/ddos.csv,Label,0,True,True,100,100,deckard.base.files.FileConfig,.csv,ddos,09de9f175bdcf838dbe443b4f2d134dd,predictions.json,reports/gzip_knn/100-0,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,['Timestamp'],raw_data/ddos.csv,0,True,True,100,100,Label,deckard.base.model.ModelInitializer,brute,5,-1,Hamming,gzip_classifier.GzipKNN,True,Asymmetric,uniform,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipKNN
7,0d85b2e941ed40e1e178fc58fa6ed179,train,deckard.base.experiment.Experiment,0d85b2e941ed40e1e178fc58fa6ed179,ddos,cpu,0d85b2e941ed40e1e178fc58fa6ed179,0d85b2e941ed40e1e178fc58fa6ed179,GzipKNN,0d85b2e941ed40e1e178fc58fa6ed179,0d85b2e941ed40e1e178fc58fa6ed179,0.71,10.016245155334472,cpu,1709322712.435015,1709322689.5437598,24.62196309,0.2462196309,cpu,1709322689.543659,1709322680.4448824,10.770316578,0.10770316578,ddos/reports/gzip_knn/100-0/train/0d85b2e941ed40e1e178fc58fa6ed179/predictions.json,,deckard.base.data.Data,['Timestamp'],raw_data/ddos.csv,Label,0,True,True,100,100,deckard.base.files.FileConfig,.csv,ddos,0d85b2e941ed40e1e178fc58fa6ed179,predictions.json,reports/gzip_knn/100-0,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,['Timestamp'],raw_data/ddos.csv,0,True,True,100,100,Label,deckard.base.model.ModelInitializer,ball_tree,3,-1,BZ2,gzip_classifier.GzipKNN,True,Asymmetric,uniform,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipKNN
8,0e2315cfb00f00e1eafbc4ff62e4fe5e,train,deckard.base.experiment.Experiment,0e2315cfb00f00e1eafbc4ff62e4fe5e,ddos,cpu,0e2315cfb00f00e1eafbc4ff62e4fe5e,0e2315cfb00f00e1eafbc4ff62e4fe5e,GzipKNN,0e2315cfb00f00e1eafbc4ff62e4fe5e,0e2315cfb00f00e1eafbc4ff62e4fe5e,0.5,17.26938819885254,cpu,1709323201.8160005,1709323186.3129196,16.174426793,0.16174426793,cpu,1709323186.3128014,1709323180.2273414,6.529731469,0.06529731469,ddos/reports/gzip_knn/100-0/train/0e2315cfb00f00e1eafbc4ff62e4fe5e/predictions.json,,deckard.base.data.Data,['Timestamp'],raw_data/ddos.csv,Label,0,True,True,100,100,deckard.base.files.FileConfig,.csv,ddos,0e2315cfb00f00e1eafbc4ff62e4fe5e,predictions.json,reports/gzip_knn/100-0,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,['Timestamp'],raw_data/ddos.csv,0,True,True,100,100,Label,deckard.base.model.ModelInitializer,brute,3,-1,Zstd,gzip_classifier.GzipKNN,True,Symmetric,distance,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipKNN
9,0f948189bf7e7dde192810672f0759ad,train,deckard.base.experiment.Experiment,0f948189bf7e7dde192810672f0759ad,ddos,cpu,0f948189bf7e7dde192810672f0759ad,0f948189bf7e7dde192810672f0759ad,GzipKNN,0f948189bf7e7dde192810672f0759ad,0f948189bf7e7dde192810672f0759ad,0.89,3.799265403747559,cpu,1709322914.8277817,1709322841.2038815,76.675469047,0.76675469047,cpu,1709322841.2030146,1709322820.5630395,23.645524036,0.23645524036,ddos/reports/gzip_knn/100-0/train/0f948189bf7e7dde192810672f0759ad/predictions.json,,deckard.base.data.Data,['Timestamp'],raw_data/ddos.csv,Label,0,True,True,100,100,deckard.base.files.FileConfig,.csv,ddos,0f948189bf7e7dde192810672f0759ad,predictions.json,reports/gzip_knn/100-0,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,['Timestamp'],raw_data/ddos.csv,0,True,True,100,100,Label,deckard.base.model.ModelInitializer,ball_tree,1,-1,Lzma,gzip_classifier.GzipKNN,True,Asymmetric,uniform,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipKNN
10,1284e172d78241cf4945f51013e84394,train,deckard.base.experiment.Experiment,1284e172d78241cf4945f51013e84394,ddos,cpu,1284e172d78241cf4945f51013e84394,1284e172d78241cf4945f51013e84394,GzipKNN,1284e172d78241cf4945f51013e84394,1284e172d78241cf4945f51013e84394,0.5,17.26938819885254,cpu,1709322966.8552966,1709322777.40281,191.229277183,1.91229277183,cpu,1709322777.4024808,1709322716.3052146,61.952608544,0.61952608544,ddos/reports/gzip_knn/100-0/train/1284e172d78241cf4945f51013e84394/predictions.json,,deckard.base.data.Data,['Timestamp'],raw_data/ddos.csv,Label,0,True,True,100,100,deckard.base.files.FileConfig,.csv,ddos,1284e172d78241cf4945f51013e84394,predictions.json,reports/gzip_knn/100-0,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,['Timestamp'],raw_data/ddos.csv,0,True,True,100,100,Label,deckard.base.model.ModelInitializer,brute,11,-1,SeqRatio,gzip_classifier.GzipKNN,True,Symmetric,uniform,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipKNN
11,1682b105107730e1f33cdf068c1557cf,train,deckard.base.experiment.Experiment,1682b105107730e1f33cdf068c1557cf,ddos,cpu,1682b105107730e1f33cdf068c1557cf,1682b105107730e1f33cdf068c1557cf,GzipKNN,1682b105107730e1f33cdf068c1557cf,1682b105107730e1f33cdf068c1557cf,0.76,8.289306335449218,cpu,1709323104.1385713,1709323088.07818,16.752900807,0.16752900807,cpu,1709323088.0780375,1709323080.5141177,8.223462564,0.08223462564,ddos/reports/gzip_knn/100-0/train/1682b105107730e1f33cdf068c1557cf/predictions.json,,deckard.base.data.Data,['Timestamp'],raw_data/ddos.csv,Label,0,True,True,100,100,deckard.base.files.FileConfig,.csv,ddos,1682b105107730e1f33cdf068c1557cf,predictions.json,reports/gzip_knn/100-0,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,['Timestamp'],raw_data/ddos.csv,0,True,True,100,100,Label,deckard.base.model.ModelInitializer,brute,11,-1,Zstd,gzip_classifier.GzipKNN,True,Asymmetric,uniform,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipKNN
12,19034e156f8db8140b28689fa295b2b0,train,deckard.base.experiment.Experiment,19034e156f8db8140b28689fa295b2b0,ddos,cpu,19034e156f8db8140b28689fa295b2b0,19034e156f8db8140b28689fa295b2b0,GzipKNN,19034e156f8db8140b28689fa295b2b0,19034e156f8db8140b28689fa295b2b0,0.5,17.26938819885254,cpu,1709326121.1396987,1709326106.0131135,15.266908272,0.15266908272,cpu,1709326106.0128963,1709326099.8346896,6.398183915,0.06398183915,ddos/reports/gzip_knn/100-0/train/19034e156f8db8140b28689fa295b2b0/predictions.json,,deckard.base.data.Data,['Timestamp'],raw_data/ddos.csv,Label,0,True,True,100,100,deckard.base.files.FileConfig,.csv,ddos,19034e156f8db8140b28689fa295b2b0,predictions.json,reports/gzip_knn/100-0,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,['Timestamp'],raw_data/ddos.csv,0,True,True,100,100,Label,deckard.base.model.ModelInitializer,ball_tree,5,-1,Hamming,gzip_classifier.GzipKNN,True,Symmetric,distance,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipKNN
13,19056860751bfdb653aa20c1f83dd312,train,deckard.base.experiment.Experiment,19056860751bfdb653aa20c1f83dd312,ddos,cpu,19056860751bfdb653aa20c1f83dd312,19056860751bfdb653aa20c1f83dd312,GzipKNN,19056860751bfdb653aa20c1f83dd312,19056860751bfdb653aa20c1f83dd312,0.5,17.26938819885254,cpu,1709323302.8306527,1709323287.3836603,15.634375057,0.15634375057,cpu,1709323287.3834536,1709323281.4161782,6.218115606,0.06218115606,ddos/reports/gzip_knn/100-0/train/19056860751bfdb653aa20c1f83dd312/predictions.json,,deckard.base.data.Data,['Timestamp'],raw_data/ddos.csv,Label,0,True,True,100,100,deckard.base.files.FileConfig,.csv,ddos,19056860751bfdb653aa20c1f83dd312,predictions.json,reports/gzip_knn/100-0,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,['Timestamp'],raw_data/ddos.csv,0,True,True,100,100,Label,deckard.base.model.ModelInitializer,ball_tree,11,-1,Jaro,gzip_classifier.GzipKNN,True,Symmetric,uniform,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipKNN
14,1bf306af20f9b0b1ee33509d1aa75f3b,train,deckard.base.experiment.Experiment,1bf306af20f9b0b1ee33509d1aa75f3b,ddos,cpu,1bf306af20f9b0b1ee33509d1aa75f3b,1bf306af20f9b0b1ee33509d1aa75f3b,GzipKNN,1bf306af20f9b0b1ee33509d1aa75f3b,1bf306af20f9b0b1ee33509d1aa75f3b,0.5,17.26938819885254,cpu,1709325602.5025237,1709325587.335827,15.365297858,0.15365297858,cpu,1709325587.3347692,1709325581.336805,6.279108989,0.06279108989,ddos/reports/gzip_knn/100-0/train/1bf306af20f9b0b1ee33509d1aa75f3b/predictions.json,,deckard.base.data.Data,['Timestamp'],raw_data/ddos.csv,Label,0,True,True,100,100,deckard.base.files.FileConfig,.csv,ddos,1bf306af20f9b0b1ee33509d1aa75f3b,predictions.json,reports/gzip_knn/100-0,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,['Timestamp'],raw_data/ddos.csv,0,True,True,100,100,Label,deckard.base.model.ModelInitializer,brute,5,-1,Pickle,gzip_classifier.GzipKNN,True,Symmetric,uniform,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipKNN
15,1d2baf14d7b2d67a189ebfcbd622ef2f,train,deckard.base.experiment.Experiment,1d2baf14d7b2d67a189ebfcbd622ef2f,ddos,cpu,1d2baf14d7b2d67a189ebfcbd622ef2f,1d2baf14d7b2d67a189ebfcbd622ef2f,GzipKNN,1d2baf14d7b2d67a189ebfcbd622ef2f,1d2baf14d7b2d67a189ebfcbd622ef2f,0.49,17.61477596282959,cpu,1709322360.6700916,1709322344.3184206,16.585103202,0.16585103202,cpu,1709322344.318339,1709322336.3666608,8.030018325,0.08030018325,ddos/reports/gzip_knn/100-0/train/1d2baf14d7b2d67a189ebfcbd622ef2f/predictions.json,,deckard.base.data.Data,['Timestamp'],raw_data/ddos.csv,Label,0,True,True,100,100,deckard.base.files.FileConfig,.csv,ddos,1d2baf14d7b2d67a189ebfcbd622ef2f,predictions.json,reports/gzip_knn/100-0,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,['Timestamp'],raw_data/ddos.csv,0,True,True,100,100,Label,deckard.base.model.ModelInitializer,ball_tree,7,-1,Jaro-Winkler,gzip_classifier.GzipKNN,True,Asymmetric,uniform,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipKNN
16,1db3e32ac3e636334748d092c81edc5e,train,deckard.base.experiment.Experiment,1db3e32ac3e636334748d092c81edc5e,ddos,cpu,1db3e32ac3e636334748d092c81edc5e,1db3e32ac3e636334748d092c81edc5e,GzipKNN,1db3e32ac3e636334748d092c81edc5e,1db3e32ac3e636334748d092c81edc5e,0.82,6.216979751586914,cpu,1709324161.8210697,1709324143.3024805,19.066366943,0.19066366943,cpu,1709324143.3023615,1709324134.3058496,9.473610925,0.09473610925,ddos/reports/gzip_knn/100-0/train/1db3e32ac3e636334748d092c81edc5e/predictions.json,,deckard.base.data.Data,['Timestamp'],raw_data/ddos.csv,Label,0,True,True,100,100,deckard.base.files.FileConfig,.csv,ddos,1db3e32ac3e636334748d092c81edc5e,predictions.json,reports/gzip_knn/100-0,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,['Timestamp'],raw_data/ddos.csv,0,True,True,100,100,Label,deckard.base.model.ModelInitializer,brute,1,-1,Gzip,gzip_classifier.GzipKNN,True,Asymmetric,distance,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipKNN
17,1e5949f937715179334fe49258962300,train,deckard.base.experiment.Experiment,1e5949f937715179334fe49258962300,ddos,cpu,1e5949f937715179334fe49258962300,1e5949f937715179334fe49258962300,GzipKNN,1e5949f937715179334fe49258962300,1e5949f937715179334fe49258962300,0.53,16.233224906921386,cpu,1709325525.5831115,1709325101.2618525,426.068499021,4.26068499021,cpu,1709325101.2614937,1709324983.6798022,119.585197593,1.19585197593,ddos/reports/gzip_knn/100-0/train/1e5949f937715179334fe49258962300/predictions.json,,deckard.base.data.Data,['Timestamp'],raw_data/ddos.csv,Label,0,True,True,100,100,deckard.base.files.FileConfig,.csv,ddos,1e5949f937715179334fe49258962300,predictions.json,reports/gzip_knn/100-0,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,['Timestamp'],raw_data/ddos.csv,0,True,True,100,100,Label,deckard.base.model.ModelInitializer,brute,7,-1,SeqRatio,gzip_classifier.GzipKNN,True,Asymmetric,uniform,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipKNN
18,201537ca95492ad79cb336d6bc579b02,train,deckard.base.experiment.Experiment,201537ca95492ad79cb336d6bc579b02,ddos,cpu,201537ca95492ad79cb336d6bc579b02,201537ca95492ad79cb336d6bc579b02,GzipKNN,201537ca95492ad79cb336d6bc579b02,201537ca95492ad79cb336d6bc579b02,0.5,17.26938819885254,cpu,1709322651.074266,1709322583.6852486,70.501642103,0.70501642103,cpu,1709322583.6850948,1709322571.1632614,14.190302768,0.14190302768,ddos/reports/gzip_knn/100-0/train/201537ca95492ad79cb336d6bc579b02/predictions.json,,deckard.base.data.Data,['Timestamp'],raw_data/ddos.csv,Label,0,True,True,100,100,deckard.base.files.FileConfig,.csv,ddos,201537ca95492ad79cb336d6bc579b02,predictions.json,reports/gzip_knn/100-0,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,['Timestamp'],raw_data/ddos.csv,0,True,True,100,100,Label,deckard.base.model.ModelInitializer,brute,3,-1,Lzma,gzip_classifier.GzipKNN,True,Symmetric,uniform,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipKNN
19,27b638d5c6f7bca6f40f0fb4c15813b3,train,deckard.base.experiment.Experiment,27b638d5c6f7bca6f40f0fb4c15813b3,ddos,cpu,27b638d5c6f7bca6f40f0fb4c15813b3,27b638d5c6f7bca6f40f0fb4c15813b3,GzipKNN,27b638d5c6f7bca6f40f0fb4c15813b3,27b638d5c6f7bca6f40f0fb4c15813b3,0.5,17.26938819885254,cpu,1709321919.8382244,1709321904.4816062,15.580365617,0.15580365617,cpu,1709321904.481526,1709321898.3979805,6.343811375,0.06343811375,ddos/reports/gzip_knn/100-0/train/27b638d5c6f7bca6f40f0fb4c15813b3/predictions.json,,deckard.base.data.Data,['Timestamp'],raw_data/ddos.csv,Label,0,True,True,100,100,deckard.base.files.FileConfig,.csv,ddos,27b638d5c6f7bca6f40f0fb4c15813b3,predictions.json,reports/gzip_knn/100-0,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,['Timestamp'],raw_data/ddos.csv,0,True,True,100,100,Label,deckard.base.model.ModelInitializer,ball_tree,3,-1,Pickle,gzip_classifier.GzipKNN,True,Symmetric,uniform,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipKNN
