,Unnamed: 0,stage,_target_,data,dataset,device_id,files,model,model_name,name,scorers,accuracy,log_loss,predict_device,predict_end_time,predict_start_time,predict_time,predict_time_per_sample,train_device,train_end_time,train_start_time,train_time,train_time_per_sample,predictions,data._target_,data.name,data.target,data.sample._target_,data.sample.random_state,data.sample.stratify,data.sample.test_size,data.sample.train_size,files._target_,files.data_type,files.directory,files.name,files.predictions_file,files.reports,files.score_dict_file,files.stage,model._target_,model.library,model.art._target_,model.art.initialize.nb_classes,model.art.library,model.data._target_,model.data.name,model.data.sample._target_,model.data.sample.random_state,model.data.sample.stratify,model.data.sample.test_size,model.data.sample.train_size,model.data.target,model.init._target_,model.init.algorithm,model.init.k,model.init.m,model.init.metric,model.init.name,model.init.precompute,model.init.symmetric,model.init.weights,model.data,scorers._target_,scorers.accuracy._target_,scorers.accuracy.direction,scorers.accuracy.name,scorers.log_loss._target_,scorers.log_loss.direction,scorers.log_loss.name,model_layers
0,0042e5997cb6eb074ccf3cfc1c2da233,train,deckard.base.experiment.Experiment,0042e5997cb6eb074ccf3cfc1c2da233,kdd_nsl,cpu,0042e5997cb6eb074ccf3cfc1c2da233,0042e5997cb6eb074ccf3cfc1c2da233,GzipKNN,0042e5997cb6eb074ccf3cfc1c2da233,0042e5997cb6eb074ccf3cfc1c2da233,0.75,8.63469409942627,cpu,1709305978.936253,1709305957.9877286,21.645740586,0.21645740586,cpu,1709305957.9876535,1709305951.1008377,7.649649828,0.07649649828,kdd_nsl/reports/gzip_knn/100-0/train/0042e5997cb6eb074ccf3cfc1c2da233/predictions.json,deckard.base.data.Data,raw_data/kdd_nsl.csv,label,deckard.base.data.SklearnDataSampler,0,True,100,100,deckard.base.files.FileConfig,.csv,kdd_nsl,0042e5997cb6eb074ccf3cfc1c2da233,predictions.json,reports/gzip_knn/100-0,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,raw_data/kdd_nsl.csv,deckard.base.data.SklearnDataSampler,0.0,True,100.0,100.0,label,deckard.base.model.ModelInitializer,brute,1,-1,BZ2,gzip_classifier.GzipKNN,True,Asymmetric,uniform,,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipKNN
1,00497a4759a2c03f8712e639300c061e,train,deckard.base.experiment.Experiment,00497a4759a2c03f8712e639300c061e,kdd_nsl,cpu,00497a4759a2c03f8712e639300c061e,00497a4759a2c03f8712e639300c061e,GzipKNN,00497a4759a2c03f8712e639300c061e,00497a4759a2c03f8712e639300c061e,0.53,16.233224906921386,cpu,1709307787.5472825,1709307773.4101107,14.266822445,0.14266822445,cpu,1709307773.410032,1709307768.268262,5.453940321,0.05453940321,kdd_nsl/reports/gzip_knn/100-0/train/00497a4759a2c03f8712e639300c061e/predictions.json,deckard.base.data.Data,raw_data/kdd_nsl.csv,label,deckard.base.data.SklearnDataSampler,0,True,100,100,deckard.base.files.FileConfig,.csv,kdd_nsl,00497a4759a2c03f8712e639300c061e,predictions.json,reports/gzip_knn/100-0,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,raw_data/kdd_nsl.csv,deckard.base.data.SklearnDataSampler,0.0,True,100.0,100.0,label,deckard.base.model.ModelInitializer,ball_tree,7,-1,Jaro,gzip_classifier.GzipKNN,True,Symmetric,uniform,,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipKNN
2,01b155dd705e0576ec9aed0d6ba13ce9,train,deckard.base.experiment.Experiment,01b155dd705e0576ec9aed0d6ba13ce9,kdd_nsl,cpu,01b155dd705e0576ec9aed0d6ba13ce9,01b155dd705e0576ec9aed0d6ba13ce9,GzipKNN,01b155dd705e0576ec9aed0d6ba13ce9,01b155dd705e0576ec9aed0d6ba13ce9,0.47,18.30555149078369,cpu,1709307543.3379793,1709307529.4366765,13.987315727,0.13987315727,cpu,1709307529.4365995,1709307524.557681,5.183783832,0.05183783832,kdd_nsl/reports/gzip_knn/100-0/train/01b155dd705e0576ec9aed0d6ba13ce9/predictions.json,deckard.base.data.Data,raw_data/kdd_nsl.csv,label,deckard.base.data.SklearnDataSampler,0,True,100,100,deckard.base.files.FileConfig,.csv,kdd_nsl,01b155dd705e0576ec9aed0d6ba13ce9,predictions.json,reports/gzip_knn/100-0,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,raw_data/kdd_nsl.csv,deckard.base.data.SklearnDataSampler,0.0,True,100.0,100.0,label,deckard.base.model.ModelInitializer,brute,3,-1,Ratio,gzip_classifier.GzipKNN,True,Symmetric,distance,,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipKNN
3,02ee185cce12138df76d24dd28088424,train,deckard.base.experiment.Experiment,02ee185cce12138df76d24dd28088424,kdd_nsl,cpu,02ee185cce12138df76d24dd28088424,02ee185cce12138df76d24dd28088424,GzipKNN,02ee185cce12138df76d24dd28088424,02ee185cce12138df76d24dd28088424,0.47,18.30555149078369,cpu,1709308477.6576176,1709308373.495776,104.463464183,1.04463464183,cpu,1709308373.495644,1709308362.9381597,10.937812977,0.10937812977,kdd_nsl/reports/gzip_knn/100-0/train/02ee185cce12138df76d24dd28088424/predictions.json,deckard.base.data.Data,raw_data/kdd_nsl.csv,label,deckard.base.data.SklearnDataSampler,0,True,100,100,deckard.base.files.FileConfig,.csv,kdd_nsl,02ee185cce12138df76d24dd28088424,predictions.json,reports/gzip_knn/100-0,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,raw_data/kdd_nsl.csv,deckard.base.data.SklearnDataSampler,0.0,True,100.0,100.0,label,deckard.base.model.ModelInitializer,brute,3,-1,SeqRatio,gzip_classifier.GzipKNN,True,Symmetric,uniform,,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipKNN
4,09176a66582d7a76897ed85768695efa,train,deckard.base.experiment.Experiment,09176a66582d7a76897ed85768695efa,kdd_nsl,cpu,09176a66582d7a76897ed85768695efa,09176a66582d7a76897ed85768695efa,GzipKNN,09176a66582d7a76897ed85768695efa,09176a66582d7a76897ed85768695efa,0.53,16.233224906921386,cpu,1709307235.358044,1709307168.4921334,68.058843119,0.68058843119,cpu,1709307168.491985,1709307156.7442086,12.372409156,0.12372409156,kdd_nsl/reports/gzip_knn/100-0/train/09176a66582d7a76897ed85768695efa/predictions.json,deckard.base.data.Data,raw_data/kdd_nsl.csv,label,deckard.base.data.SklearnDataSampler,0,True,100,100,deckard.base.files.FileConfig,.csv,kdd_nsl,09176a66582d7a76897ed85768695efa,predictions.json,reports/gzip_knn/100-0,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,raw_data/kdd_nsl.csv,deckard.base.data.SklearnDataSampler,0.0,True,100.0,100.0,label,deckard.base.model.ModelInitializer,brute,1,-1,Lzma,gzip_classifier.GzipKNN,True,Symmetric,uniform,,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipKNN
5,09cbe7ee33b8d8b0ed660c226ea519a3,train,deckard.base.experiment.Experiment,09cbe7ee33b8d8b0ed660c226ea519a3,kdd_nsl,cpu,09cbe7ee33b8d8b0ed660c226ea519a3,09cbe7ee33b8d8b0ed660c226ea519a3,GzipKNN,09cbe7ee33b8d8b0ed660c226ea519a3,09cbe7ee33b8d8b0ed660c226ea519a3,0.53,16.233224906921386,cpu,1709305841.2241046,1709305823.060624,18.902349192,0.18902349192,cpu,1709305823.0374837,1709305817.7822838,5.838405127,0.05838405127,kdd_nsl/reports/gzip_knn/100-0/train/09cbe7ee33b8d8b0ed660c226ea519a3/predictions.json,deckard.base.data.Data,raw_data/kdd_nsl.csv,label,deckard.base.data.SklearnDataSampler,0,True,100,100,deckard.base.files.FileConfig,.csv,kdd_nsl,09cbe7ee33b8d8b0ed660c226ea519a3,predictions.json,reports/gzip_knn/100-0,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,raw_data/kdd_nsl.csv,deckard.base.data.SklearnDataSampler,0.0,True,100.0,100.0,label,deckard.base.model.ModelInitializer,brute,1,-1,BZ2,gzip_classifier.GzipKNN,True,Symmetric,distance,,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipKNN
6,0a1c23fd9e28fab6405947c39a8f6b99,train,deckard.base.experiment.Experiment,0a1c23fd9e28fab6405947c39a8f6b99,kdd_nsl,cpu,0a1c23fd9e28fab6405947c39a8f6b99,0a1c23fd9e28fab6405947c39a8f6b99,GzipKNN,0a1c23fd9e28fab6405947c39a8f6b99,0a1c23fd9e28fab6405947c39a8f6b99,0.76,8.289306335449218,cpu,1709306347.1290145,1709306332.164446,15.661198281,0.15661198281,cpu,1709306332.1643567,1709306325.8082037,7.032397759,0.07032397759,kdd_nsl/reports/gzip_knn/100-0/train/0a1c23fd9e28fab6405947c39a8f6b99/predictions.json,deckard.base.data.Data,raw_data/kdd_nsl.csv,label,deckard.base.data.SklearnDataSampler,0,True,100,100,deckard.base.files.FileConfig,.csv,kdd_nsl,0a1c23fd9e28fab6405947c39a8f6b99,predictions.json,reports/gzip_knn/100-0,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,raw_data/kdd_nsl.csv,deckard.base.data.SklearnDataSampler,0.0,True,100.0,100.0,label,deckard.base.model.ModelInitializer,ball_tree,7,-1,Zstd,gzip_classifier.GzipKNN,True,Asymmetric,distance,,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipKNN
7,0a3f70497a701415d9575c8534eeb557,train,deckard.base.experiment.Experiment,0a3f70497a701415d9575c8534eeb557,kdd_nsl,cpu,0a3f70497a701415d9575c8534eeb557,0a3f70497a701415d9575c8534eeb557,GzipKNN,0a3f70497a701415d9575c8534eeb557,0a3f70497a701415d9575c8534eeb557,0.56,15.197061614990234,cpu,1709307829.1518838,1709307814.2291698,15.014853523,0.15014853523,cpu,1709307814.2287447,1709307807.661533,6.621688823,0.06621688823,kdd_nsl/reports/gzip_knn/100-0/train/0a3f70497a701415d9575c8534eeb557/predictions.json,deckard.base.data.Data,raw_data/kdd_nsl.csv,label,deckard.base.data.SklearnDataSampler,0,True,100,100,deckard.base.files.FileConfig,.csv,kdd_nsl,0a3f70497a701415d9575c8534eeb557,predictions.json,reports/gzip_knn/100-0,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,raw_data/kdd_nsl.csv,deckard.base.data.SklearnDataSampler,0.0,True,100.0,100.0,label,deckard.base.model.ModelInitializer,ball_tree,7,-1,Ratio,gzip_classifier.GzipKNN,True,Asymmetric,uniform,,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipKNN
8,0acea0dc97073a8af5550983a8facd0c,train,deckard.base.experiment.Experiment,0acea0dc97073a8af5550983a8facd0c,kdd_nsl,cpu,0acea0dc97073a8af5550983a8facd0c,0acea0dc97073a8af5550983a8facd0c,GzipKNN,0acea0dc97073a8af5550983a8facd0c,0acea0dc97073a8af5550983a8facd0c,0.52,16.578612670898437,cpu,1709307180.1253488,1709307165.3708706,14.829314379,0.14829314379,cpu,1709307165.3707223,1709307159.0051043,6.433582931,0.06433582931,kdd_nsl/reports/gzip_knn/100-0/train/0acea0dc97073a8af5550983a8facd0c/predictions.json,deckard.base.data.Data,raw_data/kdd_nsl.csv,label,deckard.base.data.SklearnDataSampler,0,True,100,100,deckard.base.files.FileConfig,.csv,kdd_nsl,0acea0dc97073a8af5550983a8facd0c,predictions.json,reports/gzip_knn/100-0,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,raw_data/kdd_nsl.csv,deckard.base.data.SklearnDataSampler,0.0,True,100.0,100.0,label,deckard.base.model.ModelInitializer,brute,7,-1,Jaro-Winkler,gzip_classifier.GzipKNN,True,Asymmetric,distance,,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipKNN
9,0ec9d598170c14d02868b0a9058ed672,train,deckard.base.experiment.Experiment,0ec9d598170c14d02868b0a9058ed672,kdd_nsl,cpu,0ec9d598170c14d02868b0a9058ed672,0ec9d598170c14d02868b0a9058ed672,GzipKNN,0ec9d598170c14d02868b0a9058ed672,0ec9d598170c14d02868b0a9058ed672,0.88,4.144653167724609,cpu,1709308319.0529993,1709308234.9204562,85.348473249,0.85348473249,cpu,1709308234.920308,1709308215.566195,20.526678888,0.20526678888,kdd_nsl/reports/gzip_knn/100-0/train/0ec9d598170c14d02868b0a9058ed672/predictions.json,deckard.base.data.Data,raw_data/kdd_nsl.csv,label,deckard.base.data.SklearnDataSampler,0,True,100,100,deckard.base.files.FileConfig,.csv,kdd_nsl,0ec9d598170c14d02868b0a9058ed672,predictions.json,reports/gzip_knn/100-0,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,raw_data/kdd_nsl.csv,deckard.base.data.SklearnDataSampler,0.0,True,100.0,100.0,label,deckard.base.model.ModelInitializer,brute,3,-1,Lzma,gzip_classifier.GzipKNN,True,Asymmetric,distance,,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipKNN
10,0f57ebd00b6f8c831a8f39392e2e7ec1,train,deckard.base.experiment.Experiment,0f57ebd00b6f8c831a8f39392e2e7ec1,kdd_nsl,cpu,0f57ebd00b6f8c831a8f39392e2e7ec1,0f57ebd00b6f8c831a8f39392e2e7ec1,GzipKNN,0f57ebd00b6f8c831a8f39392e2e7ec1,0f57ebd00b6f8c831a8f39392e2e7ec1,0.56,15.197061614990234,cpu,1709306693.7213037,1709306679.2359102,14.503265777,0.14503265777,cpu,1709306679.2358074,1709306673.0368748,6.204783712,0.06204783712,kdd_nsl/reports/gzip_knn/100-0/train/0f57ebd00b6f8c831a8f39392e2e7ec1/predictions.json,deckard.base.data.Data,raw_data/kdd_nsl.csv,label,deckard.base.data.SklearnDataSampler,0,True,100,100,deckard.base.files.FileConfig,.csv,kdd_nsl,0f57ebd00b6f8c831a8f39392e2e7ec1,predictions.json,reports/gzip_knn/100-0,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,raw_data/kdd_nsl.csv,deckard.base.data.SklearnDataSampler,0.0,True,100.0,100.0,label,deckard.base.model.ModelInitializer,brute,11,-1,Jaro,gzip_classifier.GzipKNN,True,Asymmetric,distance,,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipKNN
11,108a6fefb37b7d4d64772a142a57fd47,train,deckard.base.experiment.Experiment,108a6fefb37b7d4d64772a142a57fd47,kdd_nsl,cpu,108a6fefb37b7d4d64772a142a57fd47,108a6fefb37b7d4d64772a142a57fd47,GzipKNN,108a6fefb37b7d4d64772a142a57fd47,108a6fefb37b7d4d64772a142a57fd47,0.53,16.233224906921386,cpu,1709308332.267846,1709308316.907751,15.725336676,0.15725336676,cpu,1709308316.9076188,1709308311.603232,5.655002041,0.05655002041,kdd_nsl/reports/gzip_knn/100-0/train/108a6fefb37b7d4d64772a142a57fd47/predictions.json,deckard.base.data.Data,raw_data/kdd_nsl.csv,label,deckard.base.data.SklearnDataSampler,0,True,100,100,deckard.base.files.FileConfig,.csv,kdd_nsl,108a6fefb37b7d4d64772a142a57fd47,predictions.json,reports/gzip_knn/100-0,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,raw_data/kdd_nsl.csv,deckard.base.data.SklearnDataSampler,0.0,True,100.0,100.0,label,deckard.base.model.ModelInitializer,ball_tree,5,-1,Jaro,gzip_classifier.GzipKNN,True,Symmetric,distance,,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipKNN
12,18e5961c00c448b058537a1852ca14bc,train,deckard.base.experiment.Experiment,18e5961c00c448b058537a1852ca14bc,kdd_nsl,cpu,18e5961c00c448b058537a1852ca14bc,18e5961c00c448b058537a1852ca14bc,GzipKNN,18e5961c00c448b058537a1852ca14bc,18e5961c00c448b058537a1852ca14bc,0.53,16.233224906921386,cpu,1709307524.2688046,1709307510.182197,14.22160063,0.1422160063,cpu,1709307510.1821213,1709307504.9417949,5.597536853,0.05597536853,kdd_nsl/reports/gzip_knn/100-0/train/18e5961c00c448b058537a1852ca14bc/predictions.json,deckard.base.data.Data,raw_data/kdd_nsl.csv,label,deckard.base.data.SklearnDataSampler,0,True,100,100,deckard.base.files.FileConfig,.csv,kdd_nsl,18e5961c00c448b058537a1852ca14bc,predictions.json,reports/gzip_knn/100-0,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,raw_data/kdd_nsl.csv,deckard.base.data.SklearnDataSampler,0.0,True,100.0,100.0,label,deckard.base.model.ModelInitializer,ball_tree,5,-1,Pickle,gzip_classifier.GzipKNN,True,Symmetric,uniform,,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipKNN
13,197ea4325b174f67721ff8248ef7bc2e,train,deckard.base.experiment.Experiment,197ea4325b174f67721ff8248ef7bc2e,kdd_nsl,cpu,197ea4325b174f67721ff8248ef7bc2e,197ea4325b174f67721ff8248ef7bc2e,GzipKNN,197ea4325b174f67721ff8248ef7bc2e,197ea4325b174f67721ff8248ef7bc2e,0.47,18.30555149078369,cpu,1709307057.4569027,1709307043.7239778,13.794318913,0.13794318913,cpu,1709307043.723848,1709307038.567004,5.50101263,0.0550101263,kdd_nsl/reports/gzip_knn/100-0/train/197ea4325b174f67721ff8248ef7bc2e/predictions.json,deckard.base.data.Data,raw_data/kdd_nsl.csv,label,deckard.base.data.SklearnDataSampler,0,True,100,100,deckard.base.files.FileConfig,.csv,kdd_nsl,197ea4325b174f67721ff8248ef7bc2e,predictions.json,reports/gzip_knn/100-0,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,raw_data/kdd_nsl.csv,deckard.base.data.SklearnDataSampler,0.0,True,100.0,100.0,label,deckard.base.model.ModelInitializer,brute,3,-1,Levenshtein,gzip_classifier.GzipKNN,True,Symmetric,uniform,,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipKNN
14,1a54fb450efd8d060ca65d2da1ed4d90,train,deckard.base.experiment.Experiment,1a54fb450efd8d060ca65d2da1ed4d90,kdd_nsl,cpu,1a54fb450efd8d060ca65d2da1ed4d90,1a54fb450efd8d060ca65d2da1ed4d90,GzipKNN,1a54fb450efd8d060ca65d2da1ed4d90,1a54fb450efd8d060ca65d2da1ed4d90,0.47,18.30555149078369,cpu,1709305806.2770972,1709305792.4150715,13.876406102,0.13876406102,cpu,1709305792.406349,1709305787.2661855,5.435631216,0.05435631216,kdd_nsl/reports/gzip_knn/100-0/train/1a54fb450efd8d060ca65d2da1ed4d90/predictions.json,deckard.base.data.Data,raw_data/kdd_nsl.csv,label,deckard.base.data.SklearnDataSampler,0,True,100,100,deckard.base.files.FileConfig,.csv,kdd_nsl,1a54fb450efd8d060ca65d2da1ed4d90,predictions.json,reports/gzip_knn/100-0,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,raw_data/kdd_nsl.csv,deckard.base.data.SklearnDataSampler,0.0,True,100.0,100.0,label,deckard.base.model.ModelInitializer,ball_tree,3,-1,Jaro,gzip_classifier.GzipKNN,True,Symmetric,distance,,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipKNN
15,1aa4ccd43c680377d0654abb4de277ec,train,deckard.base.experiment.Experiment,1aa4ccd43c680377d0654abb4de277ec,kdd_nsl,cpu,1aa4ccd43c680377d0654abb4de277ec,1aa4ccd43c680377d0654abb4de277ec,GzipKNN,1aa4ccd43c680377d0654abb4de277ec,1aa4ccd43c680377d0654abb4de277ec,0.47,18.30555149078369,cpu,1709306715.138944,1709306700.3722496,14.854836017,0.14854836017,cpu,1709306700.3721616,1709306694.0284789,6.322387532,0.06322387532,kdd_nsl/reports/gzip_knn/100-0/train/1aa4ccd43c680377d0654abb4de277ec/predictions.json,deckard.base.data.Data,raw_data/kdd_nsl.csv,label,deckard.base.data.SklearnDataSampler,0,True,100,100,deckard.base.files.FileConfig,.csv,kdd_nsl,1aa4ccd43c680377d0654abb4de277ec,predictions.json,reports/gzip_knn/100-0,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,raw_data/kdd_nsl.csv,deckard.base.data.SklearnDataSampler,0.0,True,100.0,100.0,label,deckard.base.model.ModelInitializer,ball_tree,1,-1,Pickle,gzip_classifier.GzipKNN,True,Asymmetric,uniform,,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipKNN
16,1b8ef41466aed7667e9dcf27bef841b8,train,deckard.base.experiment.Experiment,1b8ef41466aed7667e9dcf27bef841b8,kdd_nsl,cpu,1b8ef41466aed7667e9dcf27bef841b8,1b8ef41466aed7667e9dcf27bef841b8,GzipKNN,1b8ef41466aed7667e9dcf27bef841b8,1b8ef41466aed7667e9dcf27bef841b8,0.47,18.30555149078369,cpu,1709307460.1317787,1709307446.0878007,14.142507846,0.14142507846,cpu,1709307446.0875883,1709307440.785745,5.618482577,0.05618482577,kdd_nsl/reports/gzip_knn/100-0/train/1b8ef41466aed7667e9dcf27bef841b8/predictions.json,deckard.base.data.Data,raw_data/kdd_nsl.csv,label,deckard.base.data.SklearnDataSampler,0,True,100,100,deckard.base.files.FileConfig,.csv,kdd_nsl,1b8ef41466aed7667e9dcf27bef841b8,predictions.json,reports/gzip_knn/100-0,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,raw_data/kdd_nsl.csv,deckard.base.data.SklearnDataSampler,0.0,True,100.0,100.0,label,deckard.base.model.ModelInitializer,ball_tree,3,-1,Ratio,gzip_classifier.GzipKNN,True,Symmetric,uniform,,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipKNN
17,1e4c737dcec9cdfd2fa74782d7d4b0af,train,deckard.base.experiment.Experiment,1e4c737dcec9cdfd2fa74782d7d4b0af,kdd_nsl,cpu,1e4c737dcec9cdfd2fa74782d7d4b0af,1e4c737dcec9cdfd2fa74782d7d4b0af,GzipKNN,1e4c737dcec9cdfd2fa74782d7d4b0af,1e4c737dcec9cdfd2fa74782d7d4b0af,0.47,18.30555149078369,cpu,1709306433.7808652,1709306335.1109967,98.956495684,0.98956495684,cpu,1709306335.1108432,1709306325.6287112,9.751764158,0.09751764158,kdd_nsl/reports/gzip_knn/100-0/train/1e4c737dcec9cdfd2fa74782d7d4b0af/predictions.json,deckard.base.data.Data,raw_data/kdd_nsl.csv,label,deckard.base.data.SklearnDataSampler,0,True,100,100,deckard.base.files.FileConfig,.csv,kdd_nsl,1e4c737dcec9cdfd2fa74782d7d4b0af,predictions.json,reports/gzip_knn/100-0,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,raw_data/kdd_nsl.csv,deckard.base.data.SklearnDataSampler,0.0,True,100.0,100.0,label,deckard.base.model.ModelInitializer,brute,5,-1,SeqRatio,gzip_classifier.GzipKNN,True,Symmetric,distance,,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipKNN
18,1f3798e1e31744fa266804b46b3f249c,train,deckard.base.experiment.Experiment,1f3798e1e31744fa266804b46b3f249c,kdd_nsl,cpu,1f3798e1e31744fa266804b46b3f249c,1f3798e1e31744fa266804b46b3f249c,GzipKNN,1f3798e1e31744fa266804b46b3f249c,1f3798e1e31744fa266804b46b3f249c,0.47,18.30555149078369,cpu,1709308200.766006,1709308098.8396304,102.239678063,1.02239678063,cpu,1709308098.839553,1709308089.0380373,10.134100829,0.10134100829,kdd_nsl/reports/gzip_knn/100-0/train/1f3798e1e31744fa266804b46b3f249c/predictions.json,deckard.base.data.Data,raw_data/kdd_nsl.csv,label,deckard.base.data.SklearnDataSampler,0,True,100,100,deckard.base.files.FileConfig,.csv,kdd_nsl,1f3798e1e31744fa266804b46b3f249c,predictions.json,reports/gzip_knn/100-0,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,raw_data/kdd_nsl.csv,deckard.base.data.SklearnDataSampler,0.0,True,100.0,100.0,label,deckard.base.model.ModelInitializer,ball_tree,1,-1,SeqRatio,gzip_classifier.GzipKNN,True,Symmetric,uniform,,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipKNN
