,Unnamed: 0,stage,_target_,data,dataset,device_id,files,model,model_name,name,scorers,accuracy,log_loss,predict_device,predict_end_time,predict_start_time,predict_time,predict_time_per_sample,train_device,train_end_time,train_start_time,train_time,train_time_per_sample,predictions,data._target_,data.name,data.target,data.sample._target_,data.sample.random_state,data.sample.stratify,data.sample.test_size,data.sample.train_size,files._target_,files.data_type,files.directory,files.name,files.predictions_file,files.reports,files.score_dict_file,files.stage,model._target_,model.library,model.art._target_,model.art.initialize.nb_classes,model.art.library,model.data._target_,model.data.name,model.data.sample._target_,model.data.sample.random_state,model.data.sample.stratify,model.data.sample.test_size,model.data.sample.train_size,model.data.target,model.init.C,model.init._target_,model.init.class_weight,model.init.gamma,model.init.kernel,model.init.m,model.init.metric,model.init.name,model.init.precompute,model.init.symmetric,model.data,scorers._target_,scorers.accuracy._target_,scorers.accuracy.direction,scorers.accuracy.name,scorers.log_loss._target_,scorers.log_loss.direction,scorers.log_loss.name,model_layers
0,00dfca47aa8a933853c3cc01a33e0c63,train,deckard.base.experiment.Experiment,00dfca47aa8a933853c3cc01a33e0c63,kdd_nsl,cpu,00dfca47aa8a933853c3cc01a33e0c63,00dfca47aa8a933853c3cc01a33e0c63,GzipSVC,00dfca47aa8a933853c3cc01a33e0c63,00dfca47aa8a933853c3cc01a33e0c63,0.9,3.453877639770508,cpu,1709309235.1775994,1709309225.6742563,9.815922477,0.09815922477,cpu,1709309225.674018,1709309217.9113271,8.214656581,0.08214656581,kdd_nsl/reports/gzip_svc/100-0/train/00dfca47aa8a933853c3cc01a33e0c63/predictions.json,deckard.base.data.Data,raw_data/kdd_nsl.csv,label,deckard.base.data.SklearnDataSampler,0,True,100,100,deckard.base.files.FileConfig,.csv,kdd_nsl,00dfca47aa8a933853c3cc01a33e0c63,predictions.json,reports/gzip_svc/100-0,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,raw_data/kdd_nsl.csv,deckard.base.data.SklearnDataSampler,0.0,True,100.0,100.0,label,10.0,deckard.base.model.ModelInitializer,balanced,auto,precomputed,-1,Jaro,gzip_classifier.GzipSVC,True,Symmetric,,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipSVC
1,03b080791c2b8e9ac495231db7477292,train,deckard.base.experiment.Experiment,03b080791c2b8e9ac495231db7477292,kdd_nsl,cpu,03b080791c2b8e9ac495231db7477292,03b080791c2b8e9ac495231db7477292,GzipSVC,03b080791c2b8e9ac495231db7477292,03b080791c2b8e9ac495231db7477292,0.53,16.233224906921386,cpu,1709309292.5462594,1709309283.1437895,9.711913186,0.09711913186,cpu,1709309283.1436052,1709309273.539181,9.895262644,0.09895262644,kdd_nsl/reports/gzip_svc/100-0/train/03b080791c2b8e9ac495231db7477292/predictions.json,deckard.base.data.Data,raw_data/kdd_nsl.csv,label,deckard.base.data.SklearnDataSampler,0,True,100,100,deckard.base.files.FileConfig,.csv,kdd_nsl,03b080791c2b8e9ac495231db7477292,predictions.json,reports/gzip_svc/100-0,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,raw_data/kdd_nsl.csv,deckard.base.data.SklearnDataSampler,0.0,True,100.0,100.0,label,10.0,deckard.base.model.ModelInitializer,balanced,auto,rbf,-1,Jaro-Winkler,gzip_classifier.GzipSVC,True,Asymmetric,,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipSVC
2,03e1d6d554df4f1054cad07dfcdafbf1,train,deckard.base.experiment.Experiment,03e1d6d554df4f1054cad07dfcdafbf1,kdd_nsl,cpu,03e1d6d554df4f1054cad07dfcdafbf1,03e1d6d554df4f1054cad07dfcdafbf1,GzipSVC,03e1d6d554df4f1054cad07dfcdafbf1,03e1d6d554df4f1054cad07dfcdafbf1,0.47,18.30555149078369,cpu,1709309292.301592,1709309283.022683,9.669935864,0.09669935864,cpu,1709309283.0225182,1709309273.5742588,9.810165859,0.09810165859,kdd_nsl/reports/gzip_svc/100-0/train/03e1d6d554df4f1054cad07dfcdafbf1/predictions.json,deckard.base.data.Data,raw_data/kdd_nsl.csv,label,deckard.base.data.SklearnDataSampler,0,True,100,100,deckard.base.files.FileConfig,.csv,kdd_nsl,03e1d6d554df4f1054cad07dfcdafbf1,predictions.json,reports/gzip_svc/100-0,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,raw_data/kdd_nsl.csv,deckard.base.data.SklearnDataSampler,0.0,True,100.0,100.0,label,0.1,deckard.base.model.ModelInitializer,balanced,scale,rbf,-1,Hamming,gzip_classifier.GzipSVC,True,Asymmetric,,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipSVC
3,043817639eeffdd0c3be1a5a63795d5d,train,deckard.base.experiment.Experiment,043817639eeffdd0c3be1a5a63795d5d,kdd_nsl,cpu,043817639eeffdd0c3be1a5a63795d5d,043817639eeffdd0c3be1a5a63795d5d,GzipSVC,043817639eeffdd0c3be1a5a63795d5d,043817639eeffdd0c3be1a5a63795d5d,0.53,16.233224906921386,cpu,1709309007.9416127,1709308997.6406243,10.755646165,0.10755646165,cpu,1709308997.6403232,1709308988.2134492,9.992821855,0.09992821855,kdd_nsl/reports/gzip_svc/100-0/train/043817639eeffdd0c3be1a5a63795d5d/predictions.json,deckard.base.data.Data,raw_data/kdd_nsl.csv,label,deckard.base.data.SklearnDataSampler,0,True,100,100,deckard.base.files.FileConfig,.csv,kdd_nsl,043817639eeffdd0c3be1a5a63795d5d,predictions.json,reports/gzip_svc/100-0,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,raw_data/kdd_nsl.csv,deckard.base.data.SklearnDataSampler,0.0,True,100.0,100.0,label,0.01,deckard.base.model.ModelInitializer,,auto,rbf,-1,Jaro,gzip_classifier.GzipSVC,True,Symmetric,,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipSVC
4,0634cb18df9243490bbcf71b41a25d19,train,deckard.base.experiment.Experiment,0634cb18df9243490bbcf71b41a25d19,kdd_nsl,cpu,0634cb18df9243490bbcf71b41a25d19,0634cb18df9243490bbcf71b41a25d19,GzipSVC,0634cb18df9243490bbcf71b41a25d19,0634cb18df9243490bbcf71b41a25d19,0.53,16.233224906921386,cpu,1709309122.535423,1709309112.8928962,10.110126995,0.10110126995,cpu,1709309112.8927193,1709309104.795704,8.558926667,0.08558926667,kdd_nsl/reports/gzip_svc/100-0/train/0634cb18df9243490bbcf71b41a25d19/predictions.json,deckard.base.data.Data,raw_data/kdd_nsl.csv,label,deckard.base.data.SklearnDataSampler,0,True,100,100,deckard.base.files.FileConfig,.csv,kdd_nsl,0634cb18df9243490bbcf71b41a25d19,predictions.json,reports/gzip_svc/100-0,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,raw_data/kdd_nsl.csv,deckard.base.data.SklearnDataSampler,0.0,True,100.0,100.0,label,0.1,deckard.base.model.ModelInitializer,balanced,scale,precomputed,-1,Jaro-Winkler,gzip_classifier.GzipSVC,True,Symmetric,,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipSVC
5,06b8386ee45f3208f2004d723e8c7005,train,deckard.base.experiment.Experiment,06b8386ee45f3208f2004d723e8c7005,kdd_nsl,cpu,06b8386ee45f3208f2004d723e8c7005,06b8386ee45f3208f2004d723e8c7005,GzipSVC,06b8386ee45f3208f2004d723e8c7005,06b8386ee45f3208f2004d723e8c7005,0.53,16.233224906921386,cpu,1709309124.2486796,1709309113.8397129,11.627793373,0.11627793373,cpu,1709309113.839479,1709309104.8169005,9.837573724,0.09837573724,kdd_nsl/reports/gzip_svc/100-0/train/06b8386ee45f3208f2004d723e8c7005/predictions.json,deckard.base.data.Data,raw_data/kdd_nsl.csv,label,deckard.base.data.SklearnDataSampler,0,True,100,100,deckard.base.files.FileConfig,.csv,kdd_nsl,06b8386ee45f3208f2004d723e8c7005,predictions.json,reports/gzip_svc/100-0,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,raw_data/kdd_nsl.csv,deckard.base.data.SklearnDataSampler,0.0,True,100.0,100.0,label,0.1,deckard.base.model.ModelInitializer,balanced,auto,rbf,-1,BZ2,gzip_classifier.GzipSVC,True,Symmetric,,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipSVC
6,096bb5a50a2a7fce3784cf9215d4fb5e,train,deckard.base.experiment.Experiment,096bb5a50a2a7fce3784cf9215d4fb5e,kdd_nsl,cpu,096bb5a50a2a7fce3784cf9215d4fb5e,096bb5a50a2a7fce3784cf9215d4fb5e,GzipSVC,096bb5a50a2a7fce3784cf9215d4fb5e,096bb5a50a2a7fce3784cf9215d4fb5e,0.53,16.233224906921386,cpu,1709309007.534449,1709308997.4177022,10.534914201,0.10534914201,cpu,1709308997.4175427,1709308988.1868267,9.795420269,0.09795420269,kdd_nsl/reports/gzip_svc/100-0/train/096bb5a50a2a7fce3784cf9215d4fb5e/predictions.json,deckard.base.data.Data,raw_data/kdd_nsl.csv,label,deckard.base.data.SklearnDataSampler,0,True,100,100,deckard.base.files.FileConfig,.csv,kdd_nsl,096bb5a50a2a7fce3784cf9215d4fb5e,predictions.json,reports/gzip_svc/100-0,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,raw_data/kdd_nsl.csv,deckard.base.data.SklearnDataSampler,0.0,True,100.0,100.0,label,10.0,deckard.base.model.ModelInitializer,balanced,auto,rbf,-1,Levenshtein,gzip_classifier.GzipSVC,True,Symmetric,,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipSVC
7,0ee5573fc2d80d5e287b117eba74c23f,train,deckard.base.experiment.Experiment,0ee5573fc2d80d5e287b117eba74c23f,kdd_nsl,cpu,0ee5573fc2d80d5e287b117eba74c23f,0ee5573fc2d80d5e287b117eba74c23f,GzipSVC,0ee5573fc2d80d5e287b117eba74c23f,0ee5573fc2d80d5e287b117eba74c23f,0.47,18.30555149078369,cpu,1709309122.583379,1709309112.9610837,10.040579465,0.10040579465,cpu,1709309112.96077,1709309104.8408675,8.585928611,0.08585928611,kdd_nsl/reports/gzip_svc/100-0/train/0ee5573fc2d80d5e287b117eba74c23f/predictions.json,deckard.base.data.Data,raw_data/kdd_nsl.csv,label,deckard.base.data.SklearnDataSampler,0,True,100,100,deckard.base.files.FileConfig,.csv,kdd_nsl,0ee5573fc2d80d5e287b117eba74c23f,predictions.json,reports/gzip_svc/100-0,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,raw_data/kdd_nsl.csv,deckard.base.data.SklearnDataSampler,0.0,True,100.0,100.0,label,0.01,deckard.base.model.ModelInitializer,balanced,auto,precomputed,-1,Ratio,gzip_classifier.GzipSVC,True,Symmetric,,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipSVC
8,0f3a0cfaba6755c57754d6156edf8b6e,train,deckard.base.experiment.Experiment,0f3a0cfaba6755c57754d6156edf8b6e,kdd_nsl,cpu,0f3a0cfaba6755c57754d6156edf8b6e,0f3a0cfaba6755c57754d6156edf8b6e,GzipSVC,0f3a0cfaba6755c57754d6156edf8b6e,0f3a0cfaba6755c57754d6156edf8b6e,0.53,16.233224906921386,cpu,1709309123.8577185,1709309113.4962275,10.791607329,0.10791607329,cpu,1709309113.4959671,1709309104.7892337,9.247439405,0.09247439405,kdd_nsl/reports/gzip_svc/100-0/train/0f3a0cfaba6755c57754d6156edf8b6e/predictions.json,deckard.base.data.Data,raw_data/kdd_nsl.csv,label,deckard.base.data.SklearnDataSampler,0,True,100,100,deckard.base.files.FileConfig,.csv,kdd_nsl,0f3a0cfaba6755c57754d6156edf8b6e,predictions.json,reports/gzip_svc/100-0,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,raw_data/kdd_nsl.csv,deckard.base.data.SklearnDataSampler,0.0,True,100.0,100.0,label,0.01,deckard.base.model.ModelInitializer,,scale,precomputed,-1,Zstd,gzip_classifier.GzipSVC,True,Symmetric,,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipSVC
9,0fd5810aadca0f30aff6b439dab8c593,train,deckard.base.experiment.Experiment,0fd5810aadca0f30aff6b439dab8c593,kdd_nsl,cpu,0fd5810aadca0f30aff6b439dab8c593,0fd5810aadca0f30aff6b439dab8c593,GzipSVC,0fd5810aadca0f30aff6b439dab8c593,0fd5810aadca0f30aff6b439dab8c593,0.7,10.361632919311525,cpu,1709309331.973451,1709309322.338604,10.008392928,0.10008392928,cpu,1709309322.338278,1709309312.2782423,10.442190527,0.10442190527,kdd_nsl/reports/gzip_svc/100-0/train/0fd5810aadca0f30aff6b439dab8c593/predictions.json,deckard.base.data.Data,raw_data/kdd_nsl.csv,label,deckard.base.data.SklearnDataSampler,0,True,100,100,deckard.base.files.FileConfig,.csv,kdd_nsl,0fd5810aadca0f30aff6b439dab8c593,predictions.json,reports/gzip_svc/100-0,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,raw_data/kdd_nsl.csv,deckard.base.data.SklearnDataSampler,0.0,True,100.0,100.0,label,100.0,deckard.base.model.ModelInitializer,,auto,precomputed,-1,Jaro-Winkler,gzip_classifier.GzipSVC,True,Asymmetric,,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipSVC
10,12460c80a26aee60b2c48dc29961b046,train,deckard.base.experiment.Experiment,12460c80a26aee60b2c48dc29961b046,kdd_nsl,cpu,12460c80a26aee60b2c48dc29961b046,12460c80a26aee60b2c48dc29961b046,GzipSVC,12460c80a26aee60b2c48dc29961b046,12460c80a26aee60b2c48dc29961b046,0.95,1.726938819885254,cpu,1709309068.277372,1709309058.4553194,10.35102108,0.1035102108,cpu,1709309058.4551773,1709309047.2313554,11.66670548,0.1166670548,kdd_nsl/reports/gzip_svc/100-0/train/12460c80a26aee60b2c48dc29961b046/predictions.json,deckard.base.data.Data,raw_data/kdd_nsl.csv,label,deckard.base.data.SklearnDataSampler,0,True,100,100,deckard.base.files.FileConfig,.csv,kdd_nsl,12460c80a26aee60b2c48dc29961b046,predictions.json,reports/gzip_svc/100-0,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,raw_data/kdd_nsl.csv,deckard.base.data.SklearnDataSampler,0.0,True,100.0,100.0,label,10.0,deckard.base.model.ModelInitializer,,scale,rbf,-1,Zstd,gzip_classifier.GzipSVC,True,Asymmetric,,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipSVC
11,1cae46a1b8266ad6505e7fbd278e98c1,train,deckard.base.experiment.Experiment,1cae46a1b8266ad6505e7fbd278e98c1,kdd_nsl,cpu,1cae46a1b8266ad6505e7fbd278e98c1,1cae46a1b8266ad6505e7fbd278e98c1,GzipSVC,1cae46a1b8266ad6505e7fbd278e98c1,1cae46a1b8266ad6505e7fbd278e98c1,0.53,16.233224906921386,cpu,1709309067.3333707,1709309056.764578,11.196434233,0.11196434233,cpu,1709309056.7643962,1709309047.3251057,9.982757118,0.09982757118,kdd_nsl/reports/gzip_svc/100-0/train/1cae46a1b8266ad6505e7fbd278e98c1/predictions.json,deckard.base.data.Data,raw_data/kdd_nsl.csv,label,deckard.base.data.SklearnDataSampler,0,True,100,100,deckard.base.files.FileConfig,.csv,kdd_nsl,1cae46a1b8266ad6505e7fbd278e98c1,predictions.json,reports/gzip_svc/100-0,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,raw_data/kdd_nsl.csv,deckard.base.data.SklearnDataSampler,0.0,True,100.0,100.0,label,10.0,deckard.base.model.ModelInitializer,,scale,rbf,-1,Gzip,gzip_classifier.GzipSVC,True,Symmetric,,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipSVC
12,20533fcf19645c53e74b21fe72caa536,train,deckard.base.experiment.Experiment,20533fcf19645c53e74b21fe72caa536,kdd_nsl,cpu,20533fcf19645c53e74b21fe72caa536,20533fcf19645c53e74b21fe72caa536,GzipSVC,20533fcf19645c53e74b21fe72caa536,20533fcf19645c53e74b21fe72caa536,0.53,16.233224906921386,cpu,1709309007.551652,1709308997.4290843,10.549203328,0.10549203328,cpu,1709308997.4289258,1709308988.280617,9.722201663,0.09722201663,kdd_nsl/reports/gzip_svc/100-0/train/20533fcf19645c53e74b21fe72caa536/predictions.json,deckard.base.data.Data,raw_data/kdd_nsl.csv,label,deckard.base.data.SklearnDataSampler,0,True,100,100,deckard.base.files.FileConfig,.csv,kdd_nsl,20533fcf19645c53e74b21fe72caa536,predictions.json,reports/gzip_svc/100-0,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,raw_data/kdd_nsl.csv,deckard.base.data.SklearnDataSampler,0.0,True,100.0,100.0,label,0.1,deckard.base.model.ModelInitializer,balanced,auto,rbf,-1,Levenshtein,gzip_classifier.GzipSVC,True,Symmetric,,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipSVC
13,24f6e0ec76f4647e75a3189065cc08e8,train,deckard.base.experiment.Experiment,24f6e0ec76f4647e75a3189065cc08e8,kdd_nsl,cpu,24f6e0ec76f4647e75a3189065cc08e8,24f6e0ec76f4647e75a3189065cc08e8,GzipSVC,24f6e0ec76f4647e75a3189065cc08e8,24f6e0ec76f4647e75a3189065cc08e8,0.47,18.30555149078369,cpu,1709309065.6472015,1709309056.0782518,10.007180377,0.10007180377,cpu,1709309056.077916,1709309047.1850665,9.400942877,0.09400942877,kdd_nsl/reports/gzip_svc/100-0/train/24f6e0ec76f4647e75a3189065cc08e8/predictions.json,deckard.base.data.Data,raw_data/kdd_nsl.csv,label,deckard.base.data.SklearnDataSampler,0,True,100,100,deckard.base.files.FileConfig,.csv,kdd_nsl,24f6e0ec76f4647e75a3189065cc08e8,predictions.json,reports/gzip_svc/100-0,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,raw_data/kdd_nsl.csv,deckard.base.data.SklearnDataSampler,0.0,True,100.0,100.0,label,0.01,deckard.base.model.ModelInitializer,balanced,auto,rbf,-1,Ratio,gzip_classifier.GzipSVC,True,Symmetric,,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipSVC
14,261329f27bacb56aacc5f3ac110b0378,train,deckard.base.experiment.Experiment,261329f27bacb56aacc5f3ac110b0378,kdd_nsl,cpu,261329f27bacb56aacc5f3ac110b0378,261329f27bacb56aacc5f3ac110b0378,GzipSVC,261329f27bacb56aacc5f3ac110b0378,261329f27bacb56aacc5f3ac110b0378,0.95,1.726938819885254,cpu,1709309208.392137,1709309189.139997,20.444644576,0.20444644576,cpu,1709309189.1396298,1709309157.8928847,32.785315401,0.32785315401,kdd_nsl/reports/gzip_svc/100-0/train/261329f27bacb56aacc5f3ac110b0378/predictions.json,deckard.base.data.Data,raw_data/kdd_nsl.csv,label,deckard.base.data.SklearnDataSampler,0,True,100,100,deckard.base.files.FileConfig,.csv,kdd_nsl,261329f27bacb56aacc5f3ac110b0378,predictions.json,reports/gzip_svc/100-0,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,raw_data/kdd_nsl.csv,deckard.base.data.SklearnDataSampler,0.0,True,100.0,100.0,label,1.0,deckard.base.model.ModelInitializer,balanced,scale,rbf,-1,Lzma,gzip_classifier.GzipSVC,True,Asymmetric,,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipSVC
15,27a37d8274b0acb57edf68f198ff368d,train,deckard.base.experiment.Experiment,27a37d8274b0acb57edf68f198ff368d,kdd_nsl,cpu,27a37d8274b0acb57edf68f198ff368d,27a37d8274b0acb57edf68f198ff368d,GzipSVC,27a37d8274b0acb57edf68f198ff368d,27a37d8274b0acb57edf68f198ff368d,0.1,31.08489875793457,cpu,1709309292.955491,1709309282.7645366,11.36121181,0.1136121181,cpu,1709309282.764349,1709309273.5762153,9.993844774,0.09993844774,kdd_nsl/reports/gzip_svc/100-0/train/27a37d8274b0acb57edf68f198ff368d/predictions.json,deckard.base.data.Data,raw_data/kdd_nsl.csv,label,deckard.base.data.SklearnDataSampler,0,True,100,100,deckard.base.files.FileConfig,.csv,kdd_nsl,27a37d8274b0acb57edf68f198ff368d,predictions.json,reports/gzip_svc/100-0,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,raw_data/kdd_nsl.csv,deckard.base.data.SklearnDataSampler,0.0,True,100.0,100.0,label,1.0,deckard.base.model.ModelInitializer,balanced,auto,precomputed,-1,BZ2,gzip_classifier.GzipSVC,True,Symmetric,,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipSVC
16,2d0e280c0b76fe6f7853e4f3be107d02,train,deckard.base.experiment.Experiment,2d0e280c0b76fe6f7853e4f3be107d02,kdd_nsl,cpu,2d0e280c0b76fe6f7853e4f3be107d02,2d0e280c0b76fe6f7853e4f3be107d02,GzipSVC,2d0e280c0b76fe6f7853e4f3be107d02,2d0e280c0b76fe6f7853e4f3be107d02,0.53,16.233224906921386,cpu,1709309176.2908726,1709309166.5463653,10.190074491,0.10190074491,cpu,1709309166.5461192,1709309158.0966887,8.976922315,0.08976922315,kdd_nsl/reports/gzip_svc/100-0/train/2d0e280c0b76fe6f7853e4f3be107d02/predictions.json,deckard.base.data.Data,raw_data/kdd_nsl.csv,label,deckard.base.data.SklearnDataSampler,0,True,100,100,deckard.base.files.FileConfig,.csv,kdd_nsl,2d0e280c0b76fe6f7853e4f3be107d02,predictions.json,reports/gzip_svc/100-0,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,raw_data/kdd_nsl.csv,deckard.base.data.SklearnDataSampler,0.0,True,100.0,100.0,label,10.0,deckard.base.model.ModelInitializer,,auto,rbf,-1,Pickle,gzip_classifier.GzipSVC,True,Symmetric,,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipSVC
17,2d85eb564cca5f67bc0b0fd2a3bc5446,train,deckard.base.experiment.Experiment,2d85eb564cca5f67bc0b0fd2a3bc5446,kdd_nsl,cpu,2d85eb564cca5f67bc0b0fd2a3bc5446,2d85eb564cca5f67bc0b0fd2a3bc5446,GzipSVC,2d85eb564cca5f67bc0b0fd2a3bc5446,2d85eb564cca5f67bc0b0fd2a3bc5446,0.2,27.631021118164064,cpu,1709309379.9758637,1709309371.0393393,9.215834807,0.09215834807,cpu,1709309371.038923,1709309361.8856916,9.532003024,0.09532003024,kdd_nsl/reports/gzip_svc/100-0/train/2d85eb564cca5f67bc0b0fd2a3bc5446/predictions.json,deckard.base.data.Data,raw_data/kdd_nsl.csv,label,deckard.base.data.SklearnDataSampler,0,True,100,100,deckard.base.files.FileConfig,.csv,kdd_nsl,2d85eb564cca5f67bc0b0fd2a3bc5446,predictions.json,reports/gzip_svc/100-0,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,raw_data/kdd_nsl.csv,deckard.base.data.SklearnDataSampler,0.0,True,100.0,100.0,label,100.0,deckard.base.model.ModelInitializer,,auto,precomputed,-1,Levenshtein,gzip_classifier.GzipSVC,True,Asymmetric,,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipSVC
18,2ea7df7619877f00782b0d40d8f63387,train,deckard.base.experiment.Experiment,2ea7df7619877f00782b0d40d8f63387,kdd_nsl,cpu,2ea7df7619877f00782b0d40d8f63387,2ea7df7619877f00782b0d40d8f63387,GzipSVC,2ea7df7619877f00782b0d40d8f63387,2ea7df7619877f00782b0d40d8f63387,0.94,2.0723265838623046,cpu,1709309176.9822707,1709309167.5951624,9.76247802,0.0976247802,cpu,1709309167.5948226,1709309157.843393,10.083820433,0.10083820433,kdd_nsl/reports/gzip_svc/100-0/train/2ea7df7619877f00782b0d40d8f63387/predictions.json,deckard.base.data.Data,raw_data/kdd_nsl.csv,label,deckard.base.data.SklearnDataSampler,0,True,100,100,deckard.base.files.FileConfig,.csv,kdd_nsl,2ea7df7619877f00782b0d40d8f63387,predictions.json,reports/gzip_svc/100-0,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,raw_data/kdd_nsl.csv,deckard.base.data.SklearnDataSampler,0.0,True,100.0,100.0,label,10.0,deckard.base.model.ModelInitializer,,auto,precomputed,-1,Ratio,gzip_classifier.GzipSVC,True,Asymmetric,,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipSVC
