,stage,_target_,data,Dataset,device_id,files,model,Model,name,scorers,train_time,train_time_per_sample,train_start_time,train_end_time,train_device,predict_time,predict_time_per_sample,predict_start_time,predict_end_time,predict_device,accuracy,log_loss,data.drop,data.name,data.target,data.sample.random_state,data.sample.shuffle,data.sample.stratify,data.sample.test_size,data.sample.train_size,files._target_,files.data_dir,files.data_file,files.data_type,files.directory,files.name,files.predictions_file,files.reports,files.score_dict_file,files.stage,model.library,model.data.drop,model.data.name,model.data.sample.random_state,model.data.sample.shuffle,model.data.sample.stratify,model.data.sample.test_size,model.data.sample.train_size,model.data.target,model.init.C,model.init.class_weight,Condensing Method,model.init.distance_matrix,model.init.fit_intercept,Condensing Ratio,Metric,model.init.name,model.init.penalty,model.init.solver,Symmetric,model.init.tol,model.init.max_iter,scorers.accuracy.direction,scorers.accuracy.name,scorers.log_loss.direction,scorers.log_loss.name,model_layers
a905674aa0a2daa50f0d3d9896a27e77,train,deckard.base.experiment.Experiment,a905674aa0a2daa50f0d3d9896a27e77,DDoS,cpu,a905674aa0a2daa50f0d3d9896a27e77,a905674aa0a2daa50f0d3d9896a27e77,k-Logistic,a905674aa0a2daa50f0d3d9896a27e77,a905674aa0a2daa50f0d3d9896a27e77,0.61177916,0.00061177916,1724762071.6203196,1724762072.196874,cpu,176.28398233,0.440709955825,1724762072.1969848,1724762232.4508266,cpu,0.91,3.10856183931068,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,0,True,True,400,1000,deckard.base.files.FileConfig,data,0fa1514d5859e7773300543572faa257,.pkl,ddos,a905674aa0a2daa50f0d3d9896a27e77,predictions.json,reports/condense/logistic/gzip/0.9/symmetry_true/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,0,True,True,400,1000,Label,137.40632528850637,balanced,Sum,ddos/models/logistic/gzip/symmetry_true/1000-400-0.npz,True,0.9,GZIP,gzip_classifier.GzipLogisticRegressor,l1,saga,Asymmetric,0.0163440267022414,1000.0,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor
afce9629995176e66687329466545d14,train,deckard.base.experiment.Experiment,afce9629995176e66687329466545d14,DDoS,cpu,afce9629995176e66687329466545d14,afce9629995176e66687329466545d14,k-Logistic,afce9629995176e66687329466545d14,afce9629995176e66687329466545d14,1.31657381,0.00131657381,1724760758.2057402,1724760759.489317,cpu,180.40968007,0.451024200175,1724760759.4893968,1724760923.3765576,cpu,0.9125,3.022212899329828,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,0,True,True,400,1000,deckard.base.files.FileConfig,data,0fa1514d5859e7773300543572faa257,.pkl,ddos,afce9629995176e66687329466545d14,predictions.json,reports/condense/logistic/gzip/0.9/symmetry_true/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,0,True,True,400,1000,Label,147.35256874162627,,Sum,ddos/models/logistic/gzip/symmetry_true/1000-400-0.npz,True,0.9,GZIP,gzip_classifier.GzipLogisticRegressor,l1,saga,Symmetric,0.0070984294855615,1000.0,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor
b4223f1d5de0df66fba37981a17852f7,train,deckard.base.experiment.Experiment,b4223f1d5de0df66fba37981a17852f7,DDoS,cpu,b4223f1d5de0df66fba37981a17852f7,b4223f1d5de0df66fba37981a17852f7,k-Logistic,b4223f1d5de0df66fba37981a17852f7,b4223f1d5de0df66fba37981a17852f7,0.59234339,0.00059234339,1724760404.948447,1724760405.4990551,cpu,184.19610209,0.460490255225,1724760405.4991462,1724760571.9553518,cpu,0.9925,0.2590468199425575,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,0,True,True,400,1000,deckard.base.files.FileConfig,data,0fa1514d5859e7773300543572faa257,.pkl,ddos,b4223f1d5de0df66fba37981a17852f7,predictions.json,reports/condense/logistic/gzip/0.9/symmetry_true/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,0,True,True,400,1000,Label,203.37341962189788,balanced,Random,ddos/models/logistic/gzip/symmetry_true/1000-400-0.npz,True,0.9,GZIP,gzip_classifier.GzipLogisticRegressor,l1,saga,Symmetric,0.0235068018173191,1000.0,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor
b6bc51084794d45af6eed4f505ad8b5f,train,deckard.base.experiment.Experiment,b6bc51084794d45af6eed4f505ad8b5f,DDoS,cpu,b6bc51084794d45af6eed4f505ad8b5f,b6bc51084794d45af6eed4f505ad8b5f,k-Logistic,b6bc51084794d45af6eed4f505ad8b5f,b6bc51084794d45af6eed4f505ad8b5f,0.50122812,0.00050122812,1724761218.503117,1724761218.9706385,cpu,183.42950911,0.458573772775,1724761218.9707365,1724761384.7356844,cpu,0.9875,0.4317407019171109,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,0,True,True,400,1000,deckard.base.files.FileConfig,data,0fa1514d5859e7773300543572faa257,.pkl,ddos,b6bc51084794d45af6eed4f505ad8b5f,predictions.json,reports/condense/logistic/gzip/0.9/symmetry_true/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,0,True,True,400,1000,Label,3.5728163917491824,,SVC,ddos/models/logistic/gzip/symmetry_true/1000-400-0.npz,True,0.9,GZIP,gzip_classifier.GzipLogisticRegressor,l1,saga,Asymmetric,0.0945340982661452,1000.0,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor
b6fc035e9d6760bf646a3fbf5fcb4ab7,train,deckard.base.experiment.Experiment,b6fc035e9d6760bf646a3fbf5fcb4ab7,DDoS,cpu,b6fc035e9d6760bf646a3fbf5fcb4ab7,b6fc035e9d6760bf646a3fbf5fcb4ab7,k-Logistic,b6fc035e9d6760bf646a3fbf5fcb4ab7,b6fc035e9d6760bf646a3fbf5fcb4ab7,1.26835155,0.00126835155,1724762244.550805,1724762245.7870443,cpu,110.54424896,0.2763606224,1724762245.7871237,1724762347.002853,cpu,0.9925,0.2590468199425575,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,0,True,True,400,1000,deckard.base.files.FileConfig,data,0fa1514d5859e7773300543572faa257,.pkl,ddos,b6fc035e9d6760bf646a3fbf5fcb4ab7,predictions.json,reports/condense/logistic/gzip/0.9/symmetry_true/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,0,True,True,400,1000,Label,62.73198966189473,,KNN,ddos/models/logistic/gzip/symmetry_true/1000-400-0.npz,False,0.9,GZIP,gzip_classifier.GzipLogisticRegressor,l1,saga,Symmetric,0.0048462220477493,1000.0,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor
a443fd1a329324d6b77b97bb6ba3934f,train,deckard.base.experiment.Experiment,a443fd1a329324d6b77b97bb6ba3934f,DDoS,cpu,a443fd1a329324d6b77b97bb6ba3934f,a443fd1a329324d6b77b97bb6ba3934f,k-Logistic,a443fd1a329324d6b77b97bb6ba3934f,a443fd1a329324d6b77b97bb6ba3934f,1.11640119,0.00111640119,1724761393.0983386,1724761394.1827483,cpu,185.0469053,0.46261726325,1724761394.182843,1724761561.492414,cpu,0.9975,0.0863489399808531,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,0,True,True,400,1000,deckard.base.files.FileConfig,data,0fa1514d5859e7773300543572faa257,.pkl,ddos,a443fd1a329324d6b77b97bb6ba3934f,predictions.json,reports/condense/logistic/gzip/0.9/symmetry_true/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,0,True,True,400,1000,Label,103.69190827591837,,NearMiss,ddos/models/logistic/gzip/symmetry_true/1000-400-0.npz,True,0.9,GZIP,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,0.0070397813937544,1000.0,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor
90692760cf791f348e3b9a5a33339cf9,train,deckard.base.experiment.Experiment,90692760cf791f348e3b9a5a33339cf9,DDoS,cpu,90692760cf791f348e3b9a5a33339cf9,90692760cf791f348e3b9a5a33339cf9,k-Logistic,90692760cf791f348e3b9a5a33339cf9,90692760cf791f348e3b9a5a33339cf9,0.74112188,0.00074112188,1724762071.619912,1724762072.3274534,cpu,175.98760167,0.439969004175,1724762072.3275452,1724762232.4150565,cpu,0.8475,5.267285338831985,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,0,True,True,400,1000,deckard.base.files.FileConfig,data,0fa1514d5859e7773300543572faa257,.pkl,ddos,90692760cf791f348e3b9a5a33339cf9,predictions.json,reports/condense/logistic/gzip/0.9/symmetry_true/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,0,True,True,400,1000,Label,751.4194232031904,,Sum,ddos/models/logistic/gzip/symmetry_true/1000-400-0.npz,True,0.9,GZIP,gzip_classifier.GzipLogisticRegressor,l1,saga,Asymmetric,0.0118366051827858,1000.0,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor
a36b1b69a7f889f4b597f9ec2b9c465f,train,deckard.base.experiment.Experiment,a36b1b69a7f889f4b597f9ec2b9c465f,DDoS,cpu,a36b1b69a7f889f4b597f9ec2b9c465f,a36b1b69a7f889f4b597f9ec2b9c465f,k-Logistic,a36b1b69a7f889f4b597f9ec2b9c465f,a36b1b69a7f889f4b597f9ec2b9c465f,1.02837684,0.00102837684,1724761393.098309,1724761394.085584,cpu,185.21772755,0.463044318875,1724761394.0856717,1724761561.454429,cpu,0.9925,0.2590468199425575,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,0,True,True,400,1000,deckard.base.files.FileConfig,data,0fa1514d5859e7773300543572faa257,.pkl,ddos,a36b1b69a7f889f4b597f9ec2b9c465f,predictions.json,reports/condense/logistic/gzip/0.9/symmetry_true/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,0,True,True,400,1000,Label,93.47315328385584,,NearMiss,ddos/models/logistic/gzip/symmetry_true/1000-400-0.npz,True,0.9,GZIP,gzip_classifier.GzipLogisticRegressor,l1,saga,Symmetric,0.0106224683653695,1000.0,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor
944e8e1a80054a73a20bf1bcd5abf68e,train,deckard.base.experiment.Experiment,944e8e1a80054a73a20bf1bcd5abf68e,DDoS,cpu,944e8e1a80054a73a20bf1bcd5abf68e,944e8e1a80054a73a20bf1bcd5abf68e,k-Logistic,944e8e1a80054a73a20bf1bcd5abf68e,944e8e1a80054a73a20bf1bcd5abf68e,2.13508134,0.00213508134,1724761108.6055808,1724761110.705012,cpu,107.8532765,0.26963319125,1724761110.705094,1724761209.5633457,cpu,0.9925,0.2590468199425575,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,0,True,True,400,1000,deckard.base.files.FileConfig,data,0fa1514d5859e7773300543572faa257,.pkl,ddos,944e8e1a80054a73a20bf1bcd5abf68e,predictions.json,reports/condense/logistic/gzip/0.9/symmetry_true/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,0,True,True,400,1000,Label,2.186697038991994,,KNN,ddos/models/logistic/gzip/symmetry_true/1000-400-0.npz,True,0.9,GZIP,gzip_classifier.GzipLogisticRegressor,l1,saga,Symmetric,0.0007587365962001,1000.0,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor
9503764355f0610ac692335cef9a6b60,train,deckard.base.experiment.Experiment,9503764355f0610ac692335cef9a6b60,DDoS,cpu,9503764355f0610ac692335cef9a6b60,9503764355f0610ac692335cef9a6b60,k-Logistic,9503764355f0610ac692335cef9a6b60,9503764355f0610ac692335cef9a6b60,1.28849161,0.00128849161,1724760223.4321094,1724760224.6821575,cpu,183.9131798,0.4597829495,1724760224.6822505,1724760391.0672934,cpu,1.0,9.992007221626413e-16,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,0,True,True,400,1000,deckard.base.files.FileConfig,data,0fa1514d5859e7773300543572faa257,.pkl,ddos,9503764355f0610ac692335cef9a6b60,predictions.json,reports/condense/logistic/gzip/0.9/symmetry_true/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,0,True,True,400,1000,Label,31.200801496554107,,NearMiss,ddos/models/logistic/gzip/symmetry_true/1000-400-0.npz,True,0.9,GZIP,gzip_classifier.GzipLogisticRegressor,l2,saga,Asymmetric,0.0045654197206903,1000.0,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor
95672f42e22378946f1ac7f3de074258,train,deckard.base.experiment.Experiment,95672f42e22378946f1ac7f3de074258,DDoS,cpu,95672f42e22378946f1ac7f3de074258,95672f42e22378946f1ac7f3de074258,k-Logistic,95672f42e22378946f1ac7f3de074258,95672f42e22378946f1ac7f3de074258,0.57034902,0.00057034902,1724760934.8271482,1724760935.364417,cpu,178.48612976,0.4462153244,1724760935.364508,1724761097.0001228,cpu,0.99,0.3453957599234097,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,0,True,True,400,1000,deckard.base.files.FileConfig,data,0fa1514d5859e7773300543572faa257,.pkl,ddos,95672f42e22378946f1ac7f3de074258,predictions.json,reports/condense/logistic/gzip/0.9/symmetry_true/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,0,True,True,400,1000,Label,48.2560069081777,,Medoid,ddos/models/logistic/gzip/symmetry_true/1000-400-0.npz,True,0.9,GZIP,gzip_classifier.GzipLogisticRegressor,l1,saga,Asymmetric,0.0459163760526696,1000.0,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor
95701c47e934417ffcc48ba7f9c9ac5c,train,deckard.base.experiment.Experiment,95701c47e934417ffcc48ba7f9c9ac5c,DDoS,cpu,95701c47e934417ffcc48ba7f9c9ac5c,95701c47e934417ffcc48ba7f9c9ac5c,k-Logistic,95701c47e934417ffcc48ba7f9c9ac5c,95701c47e934417ffcc48ba7f9c9ac5c,0.6896025,0.0006896025,1724761567.1726906,1724761567.8281803,cpu,184.25066039,0.460626650975,1724761567.828272,1724761734.5056305,cpu,0.9925,0.2590468199425575,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,0,True,True,400,1000,deckard.base.files.FileConfig,data,0fa1514d5859e7773300543572faa257,.pkl,ddos,95701c47e934417ffcc48ba7f9c9ac5c,predictions.json,reports/condense/logistic/gzip/0.9/symmetry_true/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,0,True,True,400,1000,Label,0.5851104785765817,,Random,ddos/models/logistic/gzip/symmetry_true/1000-400-0.npz,True,0.9,GZIP,gzip_classifier.GzipLogisticRegressor,l1,saga,Asymmetric,0.0118808291650941,1000.0,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor
972b36ab521535668fdafbdc6155ccda,train,deckard.base.experiment.Experiment,972b36ab521535668fdafbdc6155ccda,DDoS,cpu,972b36ab521535668fdafbdc6155ccda,972b36ab521535668fdafbdc6155ccda,k-Logistic,972b36ab521535668fdafbdc6155ccda,972b36ab521535668fdafbdc6155ccda,3.51116595,0.00351116595,1724760583.404487,1724760586.8771508,cpu,184.10940697,0.460273517425,1724760586.8772385,1724760753.4376674,cpu,0.9925,0.2590468199425575,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,0,True,True,400,1000,deckard.base.files.FileConfig,data,0fa1514d5859e7773300543572faa257,.pkl,ddos,972b36ab521535668fdafbdc6155ccda,predictions.json,reports/condense/logistic/gzip/0.9/symmetry_true/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,0,True,True,400,1000,Label,6.667313846067582,,Hardness,ddos/models/logistic/gzip/symmetry_true/1000-400-0.npz,True,0.9,GZIP,gzip_classifier.GzipLogisticRegressor,l1,saga,Asymmetric,0.0103387443262623,1000.0,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor
991d7a4f90507e29c1ce533096fd1952,train,deckard.base.experiment.Experiment,991d7a4f90507e29c1ce533096fd1952,DDoS,cpu,991d7a4f90507e29c1ce533096fd1952,991d7a4f90507e29c1ce533096fd1952,k-Logistic,991d7a4f90507e29c1ce533096fd1952,991d7a4f90507e29c1ce533096fd1952,2.22397906,0.00222397906,1724760934.9968612,1724760937.1905377,cpu,178.77370256,0.4469342564,1724760937.19064,1724761098.9460263,cpu,0.9925,0.2590468199425575,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,0,True,True,400,1000,deckard.base.files.FileConfig,data,0fa1514d5859e7773300543572faa257,.pkl,ddos,991d7a4f90507e29c1ce533096fd1952,predictions.json,reports/condense/logistic/gzip/0.9/symmetry_true/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,0,True,True,400,1000,Label,143.67606114862784,balanced,Medoid,ddos/models/logistic/gzip/symmetry_true/1000-400-0.npz,True,0.9,GZIP,gzip_classifier.GzipLogisticRegressor,l1,saga,Asymmetric,0.0039764844550827,1000.0,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor
9d1ebb01c582f859ccac60fea2739f37,train,deckard.base.experiment.Experiment,9d1ebb01c582f859ccac60fea2739f37,DDoS,cpu,9d1ebb01c582f859ccac60fea2739f37,9d1ebb01c582f859ccac60fea2739f37,k-Logistic,9d1ebb01c582f859ccac60fea2739f37,9d1ebb01c582f859ccac60fea2739f37,1.28376302,0.00128376302,1724760223.4318795,1724760224.6772237,cpu,183.57199666,0.45892999165,1724760224.677312,1724760390.7188387,cpu,0.9925,0.2590468199425575,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,0,True,True,400,1000,deckard.base.files.FileConfig,data,0fa1514d5859e7773300543572faa257,.pkl,ddos,9d1ebb01c582f859ccac60fea2739f37,predictions.json,reports/condense/logistic/gzip/0.9/symmetry_true/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,0,True,True,400,1000,Label,130.88495153165843,,NearMiss,ddos/models/logistic/gzip/symmetry_true/1000-400-0.npz,True,0.9,GZIP,gzip_classifier.GzipLogisticRegressor,l1,saga,Asymmetric,0.0081297691957995,1000.0,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor
1ed7e003afd08cca85c7a2d0b5bb4fb8,train,deckard.base.experiment.Experiment,1ed7e003afd08cca85c7a2d0b5bb4fb8,DDoS,cpu,1ed7e003afd08cca85c7a2d0b5bb4fb8,1ed7e003afd08cca85c7a2d0b5bb4fb8,k-Logistic,1ed7e003afd08cca85c7a2d0b5bb4fb8,1ed7e003afd08cca85c7a2d0b5bb4fb8,0.39150905,0.00039150905,1724225930.705275,1724225931.0590973,cpu,64.06554475,0.160163861875,1724225931.059176,1724225990.202788,cpu,0.5,17.269388197455342,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,0,True,True,400,1000,deckard.base.files.FileConfig,data,0fa1514d5859e7773300543572faa257,.pkl,ddos,1ed7e003afd08cca85c7a2d0b5bb4fb8,predictions.json,reports/condense/logistic/gzip/0.2/symmetry_true/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,0,True,True,400,1000,Label,0.0189531588993182,,SVC,ddos/models/logistic/gzip/symmetry_true/1000-400-0.npz,True,0.2,GZIP,gzip_classifier.GzipLogisticRegressor,l1,saga,Symmetric,0.0036584718521362,,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor
0a1d8cc05934d9baa2ee38d1dc2988ea,train,deckard.base.experiment.Experiment,0a1d8cc05934d9baa2ee38d1dc2988ea,DDoS,cpu,0a1d8cc05934d9baa2ee38d1dc2988ea,0a1d8cc05934d9baa2ee38d1dc2988ea,k-Logistic,0a1d8cc05934d9baa2ee38d1dc2988ea,0a1d8cc05934d9baa2ee38d1dc2988ea,1.00037938,0.00100037938,1724225832.286006,1724225833.2549477,cpu,63.9045671,0.15976141775,1724225833.255028,1724225892.4422152,cpu,0.9925,0.2590468199425575,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,0,True,True,400,1000,deckard.base.files.FileConfig,data,0fa1514d5859e7773300543572faa257,.pkl,ddos,0a1d8cc05934d9baa2ee38d1dc2988ea,predictions.json,reports/condense/logistic/gzip/0.2/symmetry_true/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,0,True,True,400,1000,Label,6.044638750746683,,KNN,ddos/models/logistic/gzip/symmetry_true/1000-400-0.npz,True,0.2,GZIP,gzip_classifier.GzipLogisticRegressor,l1,saga,Asymmetric,0.0039253313003601,,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor
8ec72ddf17845923250695aaac93e074,train,deckard.base.experiment.Experiment,8ec72ddf17845923250695aaac93e074,DDoS,cpu,8ec72ddf17845923250695aaac93e074,8ec72ddf17845923250695aaac93e074,k-Logistic,8ec72ddf17845923250695aaac93e074,8ec72ddf17845923250695aaac93e074,0.46055883,0.00046055883,1724226208.7344103,1724226209.1549494,cpu,53.2759968,0.133189992,1724226209.1550434,1724226258.2633111,cpu,0.6175,13.211087968034064,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,0,True,True,400,1000,deckard.base.files.FileConfig,data,0fa1514d5859e7773300543572faa257,.pkl,ddos,8ec72ddf17845923250695aaac93e074,predictions.json,reports/condense/logistic/gzip/0.2/symmetry_false/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,0,True,True,400,1000,Label,29.045383298296557,balanced,Sum,ddos/models/logistic/gzip/symmetry_false/1000-400-0.npz,True,0.2,GZIP,gzip_classifier.GzipLogisticRegressor,l1,saga,Symmetric,0.003611832743077,,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor
648554057bc484972bfca4ad804ff479,train,deckard.base.experiment.Experiment,648554057bc484972bfca4ad804ff479,DDoS,cpu,648554057bc484972bfca4ad804ff479,648554057bc484972bfca4ad804ff479,k-Logistic,648554057bc484972bfca4ad804ff479,648554057bc484972bfca4ad804ff479,0.60050873,0.00060050873,1724226372.5158672,1724226373.0822113,cpu,64.19335755,0.160483393875,1724226373.0822928,1724226432.3958733,cpu,0.9925,0.2590468199425575,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,0,True,True,400,1000,deckard.base.files.FileConfig,data,0fa1514d5859e7773300543572faa257,.pkl,ddos,648554057bc484972bfca4ad804ff479,predictions.json,reports/condense/logistic/gzip/0.2/symmetry_false/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,0,True,True,400,1000,Label,54.74671381646771,,NearMiss,ddos/models/logistic/gzip/symmetry_false/1000-400-0.npz,True,0.2,GZIP,gzip_classifier.GzipLogisticRegressor,l1,saga,Asymmetric,0.0046959998637236,,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor
8a9eae57137566b697fa7ce8e4af5c69,train,deckard.base.experiment.Experiment,8a9eae57137566b697fa7ce8e4af5c69,DDoS,cpu,8a9eae57137566b697fa7ce8e4af5c69,8a9eae57137566b697fa7ce8e4af5c69,k-Logistic,8a9eae57137566b697fa7ce8e4af5c69,8a9eae57137566b697fa7ce8e4af5c69,0.48330151,0.00048330151,1724226208.7345607,1724226209.1752298,cpu,53.27630263,0.133190756575,1724226209.1753402,1724226258.2784498,cpu,0.615,13.29743490902134,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,0,True,True,400,1000,deckard.base.files.FileConfig,data,0fa1514d5859e7773300543572faa257,.pkl,ddos,8a9eae57137566b697fa7ce8e4af5c69,predictions.json,reports/condense/logistic/gzip/0.2/symmetry_false/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,0,True,True,400,1000,Label,35.68267766026849,balanced,Sum,ddos/models/logistic/gzip/symmetry_false/1000-400-0.npz,True,0.2,GZIP,gzip_classifier.GzipLogisticRegressor,l1,saga,Symmetric,0.0032005609486682,,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor
af64ec81eea7c80a220c5a53ea1ed381,train,deckard.base.experiment.Experiment,af64ec81eea7c80a220c5a53ea1ed381,DDoS,cpu,af64ec81eea7c80a220c5a53ea1ed381,af64ec81eea7c80a220c5a53ea1ed381,k-Logistic,af64ec81eea7c80a220c5a53ea1ed381,af64ec81eea7c80a220c5a53ea1ed381,0.3793634,0.0003793634,1724226437.9702508,1724226438.316844,cpu,63.43840587,0.158596014675,1724226438.3169343,1724226496.9168482,cpu,0.99,0.3453957599234097,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,0,True,True,400,1000,deckard.base.files.FileConfig,data,0fa1514d5859e7773300543572faa257,.pkl,ddos,af64ec81eea7c80a220c5a53ea1ed381,predictions.json,reports/condense/logistic/gzip/0.2/symmetry_false/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,0,True,True,400,1000,Label,704.1165212872984,balanced,Random,ddos/models/logistic/gzip/symmetry_false/1000-400-0.npz,True,0.2,GZIP,gzip_classifier.GzipLogisticRegressor,l1,saga,Symmetric,0.009792744260625,,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor
